"issuekey","type","components","storypoint","title","description_text"
"CONFCLOUD-28252","Bug","Page - Export",3,"Page break before and after Table of Contents macro are forced in PDF export","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-28252].   {panel}  When a Page is exported, a page break is forced before and after Table of Contents, resulting in an otherwise empty page. This behaviour is not related to PDF stylesheet settings, and occurs regardless of the place in the page where the macro is embedded (see example exports attached)."""
"CONFCLOUD-28543","Bug","Macros - Gadgets",5,"Activity stream not respecting parent page restrictions","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-28543].   {panel}  The Confluence Activity stream will display all pages that the user has access to according to the restrictions. However, if the user is limited in viewing a page due to inherited restrictions from a parent page, the page in question will still show up in the activity stream, and when following the link, the user will be notified that due to inherited restrictions, they will be unable to view the page.  The activity stream should not display pages that are restricted for viewing due to inherited restrictions, or child pages should copy over parent page restrictions."""
"CONFCLOUD-54447","Bug","Integrations - JIRA",0,"Export to PDF of Filter Results Macro includes a HTML link on generated file.","""I've created a page containing Filter Results Macro:    !https://jira.atlassian.com/secure/attachment/88762/Screen%20Shot%202013-03-21%20at%2012.56.56%20PM.png!    When trying to export the content to PDF, the file is generated, but without the desired content:    !https://jira.atlassian.com/secure/attachment/88763/Screen%20Shot%202013-03-21%20at%2012.57.17%20PM.png!"""
"CONFCLOUD-54239","Bug","Page - Export",2,"Space Admin export of pages to PDF containing Lucid charts gives error","""h4.Steps to reproduce    # Go to a space that contains pages with Lucid Charts  # Go to Browse > Space Operations  # Click on Export - PDF  # Select the Custom Export radio button  # Check one or more pages which contains Lucid Charts  # Click on Export button  # Download the PDF    h4.Issue    Instead of having the chart, each of them are replaced by:    *Error: Unable to retrieve macro content from Remotable Plugin 'Lucidchart': The validated object is null*    See attached file as the result.    *P.S.:* If you export a single page through its 'Tools > Export to PDF', it works fine."""
"CONFCLOUD-30079","Bug","Integrations - JIRA",0.5,"NullPointerException when attempting to render a JIRA issue where the resolution field has been hidden","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-30079].   {panel}  Steps to reproduce: * Create an issue in JIRA (e.g. FOO-1). * Change the field configuration of that issue to set """"Resolution"""" to """"Hide"""" (if using the default Field Configuration, this can be done at /secure/admin/ViewIssueFields.jspa). * Edit a page in Confluence and insert a JIRA issue macro referencing FOO-1. * Save or Preview the page.  *Expected result:* FOO-1 should be rendered by the macro as normal.  *Actual result:* The following error is displayed: {quote} Error rendering macro 'jira' : com.atlassian.confluence.macro.MacroExecutionException: java.lang.NullPointerException {quote}  Full stack trace from the logs:   If the Resolution field is set back to """"Show"""", you will also need to flush Confluence's caches to get the macro working as expected (i.e. """"Flush All"""" on /wiki/admin/cachestatistics.action).   h5. Workaround: Uninstall JIRA Macros Plugin v5.0 and then download v4.0.29 from [Marketplace|https://marketplace.atlassian.com/plugins/confluence.extra.jira/versions] and manually upload it into Confluence from the Plugin manager (Manage Add-Ons > Upload Add-On)."""
"CONFCLOUD-30077","Suggestion","Integrations - JIRA",0,"JIRA issue macro aggressively caches, new issues take a while to appear in the issues macro ","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-30077].   {panel}  The new JIRA Issue macro, accessible via Insert > JIRA Issue, does not allow the user the configure caching. Currently it's always on. The problem here is that with caching always enabled, the information shown in Confluence is not always up-to-date.  h4. Steps to reproduce # In JIRA, create a project with a key of TEST # Create one issue under TEST # On the Confluence editor, use Insert > JIRA Issue, and set the JQL to """"project=TEST"""". Save the macro and page. One issue is shown # Create another issue under TEST # Refresh the Confluence page. The second issue does not appear until the cache is expired, or if it's flushed manually via Confluence Admin > Cache Statistics  A workaround solution, You can remove the cache by following steps:  # Go to the page """"Confluence Admin >> Cache Statistics >> Advanced"""" # Search for the term """"JIRA Issues"""".  # Change the value from """"100"""" (default) to """"1""""  # Click the button """"Adjust Size"""" to enable the change.   h4. Other issues This is a related but separate issue from CONF-22845, which addresses the original JIRA Issues macro."""
"CONFCLOUD-30116","Suggestion","Integrations - JIRA",0,"Ability to configure the maximum number of issues displayed in the JIRA issues macro","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-30116].   {panel}  In earlier versions, the JIRA issue macro had a pagination feature. This feature was removed due to observed low feature usage, in addition with our strategic focus to simplify the Confluence user interface and to keep and complex JIRA operations in JIRA. My apologies for the may customers that were quickly impacted by this, we could have done a better job in communicating this and ensuring we had understood your needs with regards to this matter.   Since then we've received a lot of feedback to bring back pagination. Thank you for those of you who provided helpful comments below, and for those customers we have been able to speak to about this. With this in mind, we have concluded the following:  * It is very clear that the current issue limit we have is insufficient and does not meet most of your needs.  * It is important for you to be able to see _all_ the issues requested  * We still believe that the use case of navigating 100+ issues within inside Confluence is something that is extremely low and is something which should be done in JIRA.  * Some of you mentioned of the importance of seeing this also in PDF exports when you share the release notes or pages with customers.   With that in mind, what will we be doing to address this? 1. We will look at increasing the limit of the total number of visible issues 2. In addition, we will look at providing a parameter to configure this. *Note:* You will always be limited by the total amount of issues JIRA provides, but [this setting can be changed|https://confluence.atlassian.com/display/ONDEMANDKB/Changing+maxResults+Parameter+for+JIRA+REST+API]. 3. We will be looking at also implementing CONF-30114 (sorting) to assist with dealing with larger issue lists in Confluence.   Thank you all for your patience in this matter, we will update this issue as we make progress.   Sherif Mansour Confluence Product Manager  Previous description:  {panel} The new JIRA issues macro does not paginate. This feature request is to help us better understand why customers want this.  If you are going to comment on this ticket, please provide some understanding for why you want pagination. We removed this feature because we saw very low usage of it. Since then, we've had a few requests to bring it back.   One way we could solve the majority use case is to increase the default amount of search results displayed. We are a bit hesitant to bring this back as we want to understand what it is that we are missing. If you are embedding 50/100+ issues on a page and want pagination, you probably shouldn't be doing that in Confluence, but rather the JIRA issue navigator - that is why we tell you """"there are xxx more issues, open in JIRA"""".   Please help us understand why you want this and some examples where you really do have lots of issues on a page that you want your end-users to read (if that is the use case) {panel} """
"CONFCLOUD-30114","Suggestion","Integrations - JIRA",8,"Ability to sort issues in the JIRA issues macro table","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-30114].   {panel}  In the new release of the JIRA issues macro, it is not possible to short the columns inside a table.  This feature request is to sort columns from viewpage for the JIRA issues macro. """
"CONFCLOUD-51736","Suggestion","Add-ons - Confluence Questions",5,"When asking a question notify users of similar questions","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-51736].   {panel}  This is intended to reduce the number of duplicate questions on the system. """
"CONFCLOUD-51714","Suggestion","Add-ons - Confluence Questions",13,"Accept an answer","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-51714].   {panel}  As an employee, I want to mark an answer as the """"accepted"""" answer."""
"CONFCLOUD-51737","Suggestion","Add-ons - Confluence Questions",13,"link a CQ topic to a Hipchat room","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-51737].   {panel}  """
"CONFCLOUD-51705","Suggestion","Add-ons - Confluence Questions",8,"As a space admin, I want to display a list of questions on my page","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-51705].   {panel}  macro parameters include: * (must have) restrict to these topics (and / or) - e.g. (design AND faq) * (nice to have) sort by: newest (default), oldest, most popular * (nice to have) maximum number of questions to display * (nice to have) show only answered or unanswered questions * (nice to have) display just questions or questions + answers"""
"CONFCLOUD-30428","Suggestion","Integrations - JIRA",1,"JIRA Issues Macro filter behaviour has changed so that it no longer saves the filter, but rather hard-codes the results.","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-30428].   {panel}  h3. The problem Inserting a URL to a saved filter, eg {{http://localhost:9604/browse/TEST-3?filter=10000}} autocompletes to the JQL content of the filter - 'description ~ """"description""""' in my test case - so when filter 10000 changes, the JIRA Issues  will still be 'description ~ """"description""""'. This is not the same as previous behaviour, where the filter would remain in the macro and changes to the filter would be reflected in Confluence.  h3. Steps to Reproduce # Create and view a filter in JIRA # Copy the URL # Create a JIRA Issues Macro in Confluence 5.2.3 # Paste the URL into the macro #- Observe that the URL is immediately changed to the JQL of the filter. # Save the JIRA Issues Macro # Change the filter in JIRA so that the results are different # Reload the Confluence page #- Observe that the results do not reflect the changes to the filter"""
"CONFCLOUD-51754","Suggestion","Add-ons - Confluence Questions",8,"I want to be able to get a notification for every new question created regardless of topic","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-51754].   {panel}  - An option to get notifications for all questions that are created. - The tricky thing is where to place the button/checkbox for that. - Should not send duplicate emails if I am also watching the topic for that question"""
"CONFCLOUD-30874","Bug","Integrations - JIRA",0,"Re-searching the same JQL will not update the macro contents.","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-30874].   {panel}  I once had a JIRA Macro displaying all JIRA issues with a label """"MYLABEL"""" (JQL: labels = """"MYLABEL""""). This returned seven results.  I raised another ticket, and applied the label """"MYLABEL"""". This did not update the macro contents on view, but I believe that is expected.  I edited the page, and then the macro, and re-searched (the same search that was there). This second search returned eight results. I saved the macro and saved the page.  Upon viewing the page, the JIRA Macro still had seven results."""
"CONFCLOUD-51712","Suggestion","Add-ons - Confluence Questions",13,"Support anonymous users in CQ","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-51712].   {panel}  Add an """"anonymous use question"""" permission to the questions configuration screen."""
"CONFCLOUD-47675","Bug","Add-ons - Confluence Questions",5,"Don't scale the topic avatar up","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-47675].   {panel}  {quote} I select an 48x48 png image and get a scaled up version of this to select the range? If I do this I get a bad looking version of my good looking image with similar resolution. {quote}  We should scale down the avatar if it's too big but shouldn't scale up if it's too small."""
"CONFCLOUD-54294","Bug","Integrations - JIRA",0,"JIRA Issue macro shows empty results if JIRA fields are in different language","""If you have JIRA and Confluence linked up, and JIRA is in different language (eg. German). Confluence will not display any results until you key in the field names in English.    These are OK:  key;summary;labels;description;acceptance criteria    These only show data in the status column:  Schlüssel,Übersicht,Typ,erstellt,aktualisiert      Suggested solution: Key in the field names in English    h3. Steps to Reproduce  # Link Confluence and JIRA  # Create a page with a JIRA Issues Macro  # In the macro, enter Schlüssel,Übersicht,Typ,erstellt  #- You will see that only the status is displayed  # Change the fields above to English """"key;summary;labels;description;acceptance criteria""""  #- You will see that all columns display correctly."""
"CONFCLOUD-47613","Bug","Add-ons - Confluence Questions",5,"Unable to submit a question in IE.  I get an error stating that I must add at least one topic.","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-47613].   {panel}  We just installed the Confluence Questions beta after updating to Confluence 5.3.  It is immediately unusable.  When I go to Ask a Question, I enter the summary and description and then add some topic tags at the bottom. As soon as I hit the submit button, I get a red error indicating that I must add at least one topic.  I have tried adding one and also two topics to no avail."""
"CONFCLOUD-48045","Bug","Add-ons - Confluence Questions",5,"Question items appear on the popular stream for anonymous users even with restrictions in place","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-48045].   {panel}  Steps to reproduce:   # Create a question # Navigate to Administration > Confluence Questions Configuration and restrict access to questions to a group of users (say confluence-users) # Grant anonymous users """"use"""" permission # Logout and then navigate to Confluence dashboard  """
"CONFCLOUD-47813","Bug","Add-ons - Confluence Questions",3,"No visual feedback for topic icon upload","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-47813].   {panel}  We need a spinner/throbber/something to indicate that the topic logo is being uploaded.  https://support.atlassian.com/browse/CQS-60"""
"CONFCLOUD-47802","Bug","Add-ons - Confluence Questions",1,"CQ keyboard shortcuts interfere with regular Confluence shortcuts","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-47802].   {panel}  [~dloeng@atlassian.com] has had a quick look at this and fixed the immediate issue on PUG, but the theory is that changing the context of our keyboard shortcuts will stop the clash from occurring."""
"CONFCLOUD-51725","Suggestion","Add-ons - Confluence Questions",13,"As a question viewer I want to turn an answer into a comment","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-51725].   {panel}  some people are posting answers that really should comments. you should be allowed to turn answers into comments.  Note - there should probably be a """"turn answers into comments"""" permission in the system"""
"CONFCLOUD-31404","Bug","Space - Import / Export",3,"Orphaned entries in the OS_PROPERTYENTRY table cause failure in space import","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-31404].   {panel}  Orphaned entries should be removed from space export/OS_PROPERTYENTRY table otherwise space import would failed with the following error (for example): {code} Caused by: com.atlassian.confluence.importexport.ImportExportException: Unable to complete import: Error while importing backup: could not insert: [bucket.user.propertyset.BucketPropertySetItem#BucketPropertySetItem[entityId=119570525,entityName=confluence_ContentEntityObject,key=net.customware.confluence.plugin.toc:cached:1,type=6,boolean=false,string=<null>,text=<div>  com.atlassian.confluence.importexport.ImportExportException: Unable to complete import: Error while importing backup: could not insert: [bucket.user.propertyset.BucketPropertySetItem#BucketPropertySetItem[entityId=117440539,entityName=confluence_ContentEntityObject,key=isbookmark,type=5,boolean=false,string=<null>,text=<null>,int=0,double=0.0,long=0,date=<null>]] {code} Logs also show: {code}Caused by: org.postgresql.util.PSQLException: ERROR: duplicate key value violates unique constraint """"os_propertyentry_pkey""""{code}  h5. Workaround: As a precaution measure, backup the database before making any changes.   # Run the following queries to identify the orphaned entries in Confluence database: {code:sql} SELECT * FROM OS_PROPERTYENTRY WHERE entity_key LIKE '%net.customware.confluence.plugin.toc%'; {code} {code:sql} SELECT     * FROM     OS_PROPERTYENTRY WHERE     OS_PROPERTYENTRY.entity_name='confluence_ContentEntityObject' AND OS_PROPERTYENTRY.entity_id NOT IN     (         SELECT             CONTENTID         FROM             CONTENT)             order by 2,3; {code} If the queries above returned a result, proceed with the following: # Shut down Confluence # The queries to delete the orphaned entries from the database: {code:sql} DELETE FROM OS_PROPERTYENTRY WHERE entity_key LIKE '%net.customware.confluence.plugin.toc%'; {code}  Note that this query is an example and refers to the _entity_key_ value referred to in the error mentioned earlier. Depending on the imported _os_propertyentry_ data, it may be required to remove entries with a different key. {code:sql} DELETE FROM     OS_PROPERTYENTRY WHERE     OS_PROPERTYENTRY.entity_name='confluence_ContentEntityObject' AND OS_PROPERTYENTRY.entity_id NOT IN     (         SELECT             CONTENTID         FROM             CONTENT); {code} # Start Confluence # Restore the space backup (make sure there is no identical space key exist before the restoration)  """
"CONFCLOUD-31488","Bug","Integrations - JIRA",3,"JIRA issues macro throws exceptions when applinks are not configured correctly","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-31488].   {panel}  Scenario 1: 1. Create applink to from Confluence to JIRA (2LO should be configured by default) 2. Insert JIM on a confluence page - see that it's rendered correctly 3. Disable the OAuth outgoing authentication from Confluence (Do not untick the """"Enable outgoing 2-Legged OAuth requests"""" option 4. View the JIM again - see that a MacroExecutionException is displayed  Scenario 2: 1. Create applink to from Confluence to JIRA (2LO should be configured by default) 2. Insert JIM on a confluence page - see that it's rendered correctly 3. Disabled """"Enable outgoing 2-Legged OAuth requests"""" from the JIRA incoming OAuth authentication 4. View the JIM again - see that a MacroExecutionException is displayed  Ideally we would display message to the end user indicating that there is an applink misconfiguration"""
"CONFCLOUD-47594","Bug","Add-ons - Confluence Questions",3,"Downvote emails are not really anonymous","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-47594].   {panel}  !https://s3.amazonaws.com/uploads.hipchat.com/10804/157979/7Op4DM7Y2te9XKq/%5BConfluence%5D+New+vote+for+an+answer+on+%22can+I+accept+a+question%3F%22+-+jhoarau%40atlassian.com+-+Atlassian+Mail+2013-11-06+14-26-18.png!"""
"CONFCLOUD-31534","Suggestion","Macros - JIRA Macros",3,"When Epic Link is chosen as a display field in the JIRA macro, it should show Epic Name.","""{panel:bgColor=#e7f4fa}   *NOTE:* This suggestion is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding suggestion|http://jira.atlassian.com/browse/CONFSERVER-31534].   {panel}  This was recently fixed in Jira, where in Issue Navigator issues now show their Epic's name rather than the Epic's Issue Key.  In Confluence, the Epic's Issue Key is still displayed when using the JIRA macro."""
"CONFCLOUD-31528","Bug","Space - Import / Export",1,"When Space XML Imports Fail, Partial Space Data is Left in the Database","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-31528].   {panel}  Space XML imports will sometimes fail due to a variety of reasons: * Confluence runs out of memory * The import process times out * Unique key constraint violations * A few other causes are described in https://confluence.atlassian.com/display/DOC/Troubleshooting+XML+backups+that+fail+on+restore  Oftentimes these partially imported spaces remain in the DB without any way to remove them via the UI, making a re-import attempt impossible (due to a duplicate Space Key or other constraint violation).  Can we investigate: - some way to rollback a failed XML space import (or determine whether imports will fail before it starts)? - possibilities for Confluence to automatically recognise half-imported Spaces and delete related data from the UI?  *Current workaround:* [How to Manually Delete a Space|https://confluence.atlassian.com/display/CONFKB/How+to+Manually+Delete+a+Space] (Cloud users will need to contact Atlassian Support and request removing the Space from Confluence database)"""
"CONFCLOUD-31708","Bug","Integrations - JIRA",5,"JIRA Issues Macro doesn't show resolution date","""{panel:bgColor=#e7f4fa}   *NOTE:* This bug report is for *Confluence Cloud*. Using *Confluence Server*? [See the corresponding bug report|http://jira.atlassian.com/browse/CONFSERVER-31708].   {panel}  Steps to replicate:  # Link together a JIRA 6.2-OD-03, Confluence 5.3-OD-12 instance (or just use OnDemand) and JIRA Macros v 5.2 is installed.  # Create an issue in JIRA and resolve it # Create a page in Confluence, # Add the JIRA Issues Macro and perform a JQL search for the issue in step 2. Under display options add the Resolved field. # Save the page  Result:  Resolutiondate (all one word for some reason) will be displayed, but it will be empty  Expected result:  Resolution date will appear in the resolutiondate field.  PS: This is affecting Confluence 5.3/5.3.4 and also JIRA issues macro version 5.1.1 and 5.1.3."""
