"issuekey","type","components","storypoint","title","description_text"
"DAEMON-55","Improvement","Tooling",8,"appcd: Add Retire.js to the 'gulp check' task","""The {{gulp check}} currently only checks NSP for security issues. It is also desired to use Retire.js (https://retirejs.github.io/retire.js/). We need to add Retire.js to the {{gulp check}} task and update the JSON results.    It is preferred to use Retire.js programmatically instead of subprocessing it, though I'm not sure if that's feasible.    Also note that Retire.js and NSP overlap and it would be ideal to unify the results and eliminate duplicates."""
"DAEMON-58","Improvement","appcd-core",2,"appcd-core: Bump Node version to 8.x (when it is released)","""We want to bump the Node.js version of appcd-core's {{package.json}} to the latest v8.x LTS release once it ships in October 2017.    In addition, the following dependencies must also be updated to take advantage of the new features of Node 8:    * appcd-http: koa-bodyparser@4.0.0"""
"DAEMON-57","New Feature","appcd-config|appcd-config-service",5,"appcd: Add support to config handler to change settings at runtime","""The config handler currently only returns the config. The handler should also support a """"data"""" payload to change the daemon's config at runtime.    Note that only a single config setting can be changed per call. Use the path to determine what is being changed. HTTP methods can be used to determine how the key should be changed. The handler returns the new value. Use the status code to determine if successful.    The appcd CLI is responsible for persisting the settings to the user's config file {{~/.appcelerator/appcd/config.json}}. The daemon does not modify the config file. The appcd CLI will validate the config change, then persist it to disk. After that, it will check if the daemon is running and attempt to change it at runtime. If the daemon is not running or it is running and the setting is changeable during runtime, then everything succeeds. If the daemon is running and the change is rejected, then the CLI will alert the user that the daemon must be restarted for the setting to take effect. If the CLI as a TTY, it can prompt to restart the daemon. Note that the CLI should also support a {{\-\-no\-prompt}} flag and a {{\-\-auto\-restart}} flag.    h4. Examples:    h5. Getting a value:        h5. Setting a value:        h5. Deleting a value:        h5. Array examples:        Delete will remove the entire value.    """
"DAEMON-60","Improvement","appcd-dispatcher",8,"appcd-dispatcher: Add ServiceDispatcher unit tests","""The {{ServiceDispatcher}} needs some unit test love."""
"DAEMON-64","New Feature","appcd-http",13,"appcd-http: Need a unified response object","""Right now HTTP responses require a status and body. However we will want to specify a response using a code that looks up the appropriate message and sets the actual response status and body.    We also want this response object to handle the content type.    This does not apply to requests for data. This only applies to requests like subscribing or registering something where we have a real message that can be internationalized."""
"DAEMON-63","New Feature","Tooling",3,"Move dependency-map.json into each package's package.json","""The {{dependency-map.json}} is a file that maps micro-package dependencies together so they can be linked with yarn. The problem is this file is becoming exceedingly large. It's time to break it up and put each package's dependencies in their {{package.json}}. Note that this is not the same as NPM dependencies, so we may need a {{appcd-depenedencies}} property in the {{package.json}}."""
"DAEMON-62","New Feature","appcd-response",13,"appcd-response: Create base error object with messages integration","""There are several errors being thrown around inside the Appc Daemon and we need a unified error object that can pull i18n strings by code or by message."""
"DAEMON-61","New Feature","appcd-response",13,"appcd-response: Create unified message and code library","""With error codes all over the place, we need a central place to store them. We also have a need for i18n. So, appcd-response can fulfill both requirements."""
"DAEMON-65","Improvement","appcd-response",3,"appcd-response: Improve i18n API","""appcd-response handles single strings only. It will probably be handy to create {{\_\_()}} and {{\_\_n()}} functions to expose the i18n engine for single strings and pluralized strings.    Strings are stored in a {{messages/<locale>/strings.json}} file where the key is the English text and the value is the translated text. We should just follow https://github.com/mashpie/i18n-node and allow the value to be an array where the first element is the singular string and the second element is the plural string."""
"DAEMON-67","Bug","appcd",5,"appcd: Logcat crashes daemon","""Running {{appcd logcat}} causes the daemon to have a bad day."""
"DAEMON-69","New Feature","appcd",5,"appcd: Implement subscription requests from appcd CLI","""{{appcd exec}} currently only supports dispatching """"call"""" requests. It does not support """"subscribe"""" requests. {{appcd exec}} needs a {{\-\-subscribe}} flag.    When the {{\-\-subscribe}} flag is set, it will pass a """"type"""" of """"subscribe"""" with the request, then the {{appcd exec}} command will need to properly not exit until the connection is closed or the {{fin}} event is emitted."""
"DAEMON-70","New Feature","appcd-core",2,"appcd-core: Drop priviledges and set uid/gid if root","""In Node, you can only change the user id if Node is launched as root. If the user launching the daemon is root, it would be essential that root privileges be dropped as soon as possible during the daemon initialization.    To check if the daemon is being run as root, check if {{process.getuid() === 0}}. If the uid is zero, then get the uid/gid from in the config and call {{process.setuid()}} and/or {{process.setgid()}}. If there is no uid/gid in the config or the uid/gid is invalid, then the daemon should fatal error and exit.    Note that this only applies to macOS and Linux."""
"DAEMON-72","New Feature","appcd-config|appcd-core",5,"appcd-core: Support for user-defined config file","""The daemon needs to support a user-defined config file. This file should live at {{~/.appcelerator/appcd/config.json}}.    This user-defined config file overrides the default config defined by the Appc Daemon.    This user-defined config file is written whenever a setting is changed via {{appcd config}} or a request to {{/appcd/config}}."""
"DAEMON-77","New Feature","Tooling",1,"appcd: Extend CI process to create platform-specific bundles","""The current Jenkinsfile introduced by DAEMON-43 runs check and coverage tasks, then bundles the daemon distribution without NPM dependencies. DAEMON-56 introduces a {{gulp package-bundle}} that will run {{npm install}} and re-package the daemon distribution tgz file.    This ticket is to add the {{gulp package-bundle}} to the CI process where it is executed on the following 5 Jenkins slave machines:    * macOS  * 64-bit Windows  * 32-bit Windows  * 64-bit Linux  * 32-bit Linux    The resulting tgz file is to be uploaded as an artifact of the CI job."""
"DAEMON-79","New Feature","appcd-subprocess",5,"appcd-subprocess: Add IPC support","""We need the ability to set up an IPC channel with a spawned process.    The way this will work starts by passing a {{ipc: true}} in the dispatcher request payload. This will cause the spawn to force the connection use file descriptor 3 as an IPC channel.    The caller receives the subprocess descriptor: {{ctx.proc}}. It extends an event emitter, so you can listen for {{""""message""""}} and send using {{ctx.proc.send()}}."""
"DAEMON-80","Improvement","appcd-agent",5,"appcd-agent: Implement processing monitoring","""We need to extract the CPU and memory monitoring from the appcd-core and move it into a new appcd-monitor package. The {{StatusMonitor}} along with the plugin host will be able to use appcd-monitor to retrieve process stats.    The goal is to feed these stats into appcd status and telemetry payloads."""
"DAEMON-82","Improvement","appcd-fswatcher",8,"appcd-fswatcher: Add ""depth"" support for recursive watching","""Recursive fs watching works good... perhaps a little too good. When it recursively watches a directory, it has to walk the directory and watch every single descendant. This takes a bunch of resources and slow to initialize. Sometimes the only thing you are interested in is just a couple directories deep. It would best if the FSWatcher could watch only to a certain depth."""
"DAEMON-84","New Feature","appcd-request",8,"appcd-request: Add http request library","""The daemon core needs an http client service. This will tie directly into the dispatcher and use the appcd config for determining proxy settings."""
"DAEMON-87","New Feature","Tooling",1,"Generate yarn.lock in distribution tarball","""When the distribution tarball is packaged, it consolidates all NPM dependencies into the top-level package.json and removes devDependencies from ALL appcd package.json files. All of the appcd-* packages are included in the tarball in the {{node_modules}} directory and declared as {{bundledDependencies}}.    This ticket is to generate a {{yarn.lock}} file for all non-appcd-* dependencies and their dependencies. There are many ways to do this, but the best for ease and performance is to simply merge the {{yarn.lock}} files from every appcd-* directory."""
"DAEMON-86","New Feature","appcd-nodejs",3,"appcd-nodejs: Update to use appcd-request for HTTP requests","""When appcd-nodejs downloads Node.js, it needs to take into account proxies and other network settings. Instead of using {{request()}}, it instead should use the provided request service in {{appcd-request}}."""
"DAEMON-85","New Feature","appcd-request",8,"appcd-request: Implement request service","""The daemon needs a centralized network library that exposes a service for making HTTP requests and takes into account network settings such as proxy settings."""
"DAEMON-88","New Feature","appcd-core",1,"appcd-core: Add heartbeat to WebsocketSession","""Currently there is no mechanism to detect if the Websocket client is borked. This can be accomplished using a ping/pong heartbeat.    Clients opt-in by setting the {{x-heartbeat}} HTTP header. When set, the {{WebsocketSession}} will send a {{""""ping""""}} event every 30 seconds to the client. The client has 5 seconds to respond with a {{""""pong""""}}, otherwise the connection is closed by the server."""
"DAEMON-89","Improvement","Tooling",8,"Migrate to Lerna.js","""I've been resisting the urge to jump to Lerna.js fearing it won't handle some of the edge cases, but once the daemon is released, managing and coordinating all the package releases is going to become more complicated.    Need to understand Lerna's support for Yarn since we depend on {{yarn check}}. npm 5 does not yet support {{node_module}} integrity checks.    Need to figure how to use Lerna.js and configure package dependencies. We will also probably ditch {{gulp}} (which isn't a bad thing) in favor of NPM scripts and a {{scripts}} directory. Everything in {{appcd-gulp}} will be moved to the {{scripts}} directory.    The hope is this will give us a more manageable repo, faster builds, coordinated publishing, and removes the dependency on a globally installed {{gulp}}."""
"DAEMON-92","New Feature","appcd-logger",5,"appcd-logger: Implement default logger","""The Appc Daemon uses {{snooplogg}} for logging, but {{snooplogg}} contains a pretty large 19MB file. To reduce the amount of disk space needed (around 270MB) and to consolidate default logger config settings, it makes sense to introduce an {{appcd-logger}} package."""
"DAEMON-94","New Feature","appcd-telemetry",1,"appcd-telemetry: Switch over to appc-platform-sdk analtyics","""The Appc Daemon uses its own analytics code in {{appcd-telemetry}}. {{appc-platform-sdk}} also has an analytics library. It makes sense that there should be a single analytics library, however {{appc-platform-sdk}}'s implementation is not used by any other product (e.g. not battle tested) and is missing a few key features that {{appcd-telemetry}} supports such as sending telemetry at set intervals instead of at the end of the process.    So, we need to determine if this ticket should even be worked on in the first place. If yes, then update {{appc-platform-sdk}} to be daemon friendly and update {{appcd-telemetry}} to use {{appc-platform-sdk}}."""
"DAEMON-93","New Feature","appcd-core",5,"Persist logs to disk","""The daemon needs to persist the log to disk. We can do this pretty easily by introducing a listener to the logger and writing the data to a log file. Every time the daemon is started, a fresh log file is created in {{~/.appcelerator/appcd/log}}.    We still need to determine a few things:  * Should we rotate old logs? Keep last 5 logs? gzip older logs?  * How should we handle log files that could potentially be huge?    The log messages should be streamed as objects containing metadata such as timestamps, etc. This structure should be preserved when written to disk."""
"DAEMON-95","New Feature","appcd-plugin-system-info",13,"appcd-plugin-jdk: Implement JDK service","""The {{appcd-plugin-jdk}} needs to expose a service that detects the JDK, via {{jdklib}}. The {{jdklib}} specifics are to be implemented by DAEMON-10."""
"DAEMON-96","New Feature","appcd-detect",13,"appcd-detect: Port over detect engine from node-appc v2","""The amazing detect engine lives in node-appc v2 and needs to be ported over to an appcd-detect package. The major change involves using the {{/appcd/fswatch}} instead of the old (buggy/incomplete) fs watcher."""
"DAEMON-97","New Feature","appcd-detect",8,"appcd-detect: Wire up Windows Registry library","""The {{DetectEngine}} has the necessary plumbing to poll the Windows Registry for paths to watch, however the actual call to query the registry is commented out until a solution is dropped in.    We need to select a library that allows us to query the registry. In the past, we've used {{winreg}}, but it requires a bit of abstraction to make it nicer to work with. Need to investigate the offerings in NPM and perhaps find a solution that allows us to listen to registry changes."""
"DAEMON-98","Bug","appcd-detect",5,"appcd-detect: watch tests do not exit","""h5.Description    On Windows running the unit tests they appear to 'hang' in a certain place, namely the appcd-detect unit tests and the {{watch()}} describe and the {{should redetect after initial detection}}. skipping that test allows the suite to run through and the process exit fine"""
"DAEMON-100","Improvement","jdklib",8,"appcd-plugin-jdk: JDK 9 is not detected","""h5.Description    JDK 9 has changed the registry key of Windows to {{HLKM\Software\JavaSoft\JDK}}. This needs to be added to [here|https://github.com/appcelerator/appc-daemon/blob/7d3c1dcb3766b7c8157fd68bcd07c1e51f658909/plugins/appcd-plugin-jdk/src/jdk-info-service.js#L158-L159]     Couple notes    - CurrentVersion returns 9, for JDK 8 it was 1.8  - jdklib currently fails to recognise JDK 9, it errors due to a missing JVM library, the jre folder no longer exists it seems. Will file a separate ticket for that  - There is no 32-bit JDK distributed https://stackoverflow.com/questions/46356345/can-java-9-run-on-a-32-bit-os but it can be built, we might not need to support detecting 32-bit if it is not distributed officially"""
"DAEMON-99","Bug","appcd-plugin",5,"appcd-plugin: Plugin host spawns a new console window on Windows","""h5.Description    On Windows when calling to a plugin (for example appcd exec /jdk/latest/info) a new node console window is spawned. This window then stays open until it's either killed by a user or the daemon is stopped. This could be problematic as it means that spawned plugins can pretty much die at the whim of a user.      I'm not sure whether it's fully possible to suppress the window however, recent PR into node might add that behaviour though https://github.com/nodejs/node/pull/15380"""
"DAEMON-102","Bug","appcd",2,"appcd exec --subscribe is not printing data payloads","""When running {{appcd exec /appcd/status --subscribe}}, it doesn't display any of the events despite there being a ton in the daemon log."""
"DAEMON-101","Bug","appcd-plugin",2,"appcd-plugin: Active request counter not decrementing for reloaded external plugin","""Somehow it's possible to make a request to an external plugin using {{appcd exec /<path>}}, then modify the plugin so that it is stopped, yet the active requests counter is not decremented. It's unlikely, but possible, that the request is actually still active after the plugin is stopped."""
"DAEMON-103","Bug","appcd",5,"""appcd start"" should not exit until the daemon has actually finished starting","""When running {{appcd start}}, it will spawn the appcd-core, but then exits with a success code. It doesn't wait for the daemon to actually initialize and load the plugins.    We need the start functionality to listen for an IPC message signalling the daemon is ready to go."""
"DAEMON-105","Bug","appcd-core",5,"config: Able to set a sub-key for keys that should not allow subkeys","""h5.Description    Calling something like the below will set a key on the property even though the key is a boolean in the JSDoc, this occurs on master and my appcd config PR branch        """
"DAEMON-109","Bug","appcd-plugin",2,"appcd-plugin: Calling <plugin-name>/latest does not return the expected info","""h5.Description    When calling {{appcd exec /jdk/latest}} it returns {{404 [object Object]}} it should print the plugin info to the console. It looks like the call is going through the error handler of the request made in the exec command    """
"DAEMON-106","Improvement","appcd-dispatcher",5,"appcd-dispatcher: Create a DataServiceDispatcher class","""There are several services that have very similar functionality where there's a single observable data store that is exposed via a {{ServiceDispatcher}} that supports filtered results and subscriptions. It would super handy (and ingenious) to introduce a {{DataServiceDispatcher}} that takes care of all this boilerplate."""
"DAEMON-116","Improvement","appcd-core|appcd-default-plugins",2,"appcd-default-plugins: Create a pseudo package","""We need a package that the appcd-core can look at to load all the default appcd plugins such as the android, ios, jdk, and windows plugins."""
"DAEMON-117","Improvement","appcd-detect",5,"appcd-detect: Improve code coverage","""Since the appcd-detect refactor, code coverage dropped mainly due to the improved error handling and advanced path watching."""
"DAEMON-119","Improvement","appcd-plugin-windows",3,"appcd-plugin-windows: Allow time interval for detections to be set by user","""h5.Description    Currently the intervals in the Windows plugin are hard-coded, it would be nice to allow a user to specify these themselves if they need to. Something like {{appcd config set appcd-windows-plugin.intervals.devices 5000}} for example. Then the plugin would need to also query the config to see if this is set    More context here https://github.com/appcelerator/appc-daemon/pull/111#discussion_r149122916"""
"DAEMON-122","Bug","appcd-plugin",3,"appcd-plugin: Prerelease versions are not loaded by version ranges","""h5.Description    *This is expected imo but filing for discussion*    If I version my plugin as {{0.1.0-0}} then executing {{appcd exec /myplugin/0.1.X/}} or {{appcd exec /myplugin/^0.1.0/}} will not find my plugin. Executing {appcd exec /myplugin/^0.1.0-0/}} will. This is because semver will never view a prerelease as valid in a non-prerelease version range.    /latest will work, and will load the prerelease version         This is important as it makes how we version things problematic. If we do prereleases then if consumers decide to call with 0.1.X or similar, then they will never get prereleases plugins, and we don't want them calling latest as that will just lead to problems"""
"DAEMON-123","Improvement","appcd-plugin-windows",2,"appcd-plugin-windows: Only wireup lookups when certain condition are met","""h5.Description    As Chris pointed out, it doesn't make much sense to do the detection of devices, emulators etc. if we don't have any visualstudios. We should probably do a VS detection, and then wireup everything else if we find some.    We should also probably only do this if we're actually on Windows too"""
"DAEMON-124","Bug","Tooling",8,"""gulp check"" no longer works properly since switching to workspaces","""Since Yarn workspaces have been enabled, {{gulp check}} is no longer working properly. It checks to see what is installed in the package's {{node_modules}} instead of the top-level workspace {{node_modules}}. Since it doesn't find a particular dependency installed, it says every package is not installed.    While fixing this, we should also make it more parallel so that it can compute the security and package update checks at the same time.    We may also need/want to come up with a more robust way of checking integrity. {{yarn check --integrity}} doesn't work well with Lerna."""
"DAEMON-127","Improvement","appcd-plugin",1,"appcd-plugin: Show more plugin system details","""We need to add more information to the plugin system's status object that is returned when we run {{appcd status --json}} such as the plugin scan paths."""
"DAEMON-126","Improvement","appcd-plugin-genymotion",5,"appcd-plugin-genymotion: Add support for custom deployed directory path","""h5.Description    As it is possible to support changing the deployed genymotion directory we should look into making the lookup of the deployed directory consider this path. On Windows we can query the registry for it (under HCKU\Software\Genymobile\Genymotion), I'm not sure how to find it on OSX and linux. we should also add a config setting called genymotion.deployed just incase it is not possible to find on non-Windows"""
"DAEMON-125","Improvement","appcd-core",1,"WebSocketSession: Allow msgpack to be disabled","""We should add the ability per connection to disable msgpack responses."""
"DAEMON-135","Bug","appcd-detect",8,"appcd-detect: First change rescan emits new event eventhough nothing changed","""When the detect engine is watching a folder where something changes, it triggers a rescan. The first time the rescan is done, the results are merged into the observable model and even though nothing has changed, it will emits an event. It should only emit an event when A) something of interest happens and B) the result has actually changed."""
"DAEMON-134","Improvement","appcd-plugin-android",3,"Android Plugin: Sort NDKs and assign default","""Currently the list of detected Android NDKs is not ordered and no default NDK is selected. This is only an issue if you have more than one NDK."""
"DAEMON-133","Improvement","appcd-plugin-android",3,"Android Plugin: Sort SDKs and assign default","""Currently the list of detected Android SDKs is not ordered and no default SDK is selected. This is only an issue if you have more than one SDK."""
"DAEMON-132","Improvement","appcd",8,"appcd logcat: Add support for a filter","""It would be useful to allow a filter to be passed into {{appcd logcat}} that would only display messages where the message namespace matched the specified filter."""
"DAEMON-131","Improvement","appcd",1,"appcd logcat: Add support for --save <file>","""It would useful if the {{appcd logcat}} command supported a {{--save <file>}} option to save the contents of the log buffer to a file."""
"DAEMON-130","Improvement","appcd",5,"appcd dump: Dump config, status, and log to file or stdout","""It would be helpful to introduce an {{appcd dump}} command that dumps the config, status, and log to a file. This would make bug reporting much, much easier."""
"DAEMON-129","Bug","appcd-plugin-android",13,"Android Plugin: Populate emulator target, api level, and sdk using default Android SDK","""To get the Android emulator's target, api level, and sdk name, we need to pass in an SDK for it to pull those bits of info. The problem is there could be more than one SDK. The Android plugin needs to select the best SDK starting with the one in specified in the config, then pass it into {{getEmulators()}}."""
