"issuekey","type","components","storypoint","title","description_text"
"STL-194","New Feature","Documentation",2,"App Dev Guide should not reference git or require git clone of sawtooth-core repository","""Currently, the Application Developer's guide's Environment Setup section for Docker requires the user to clone the git repository.    Instead, the guide should provide a link to download the compose file from the documentation.  The cleanest approach would probably be to copy the yaml file into the app dev guide directory within the Makefile, then link to that file.    This may be a bit tricky for PDF generation.  In that instance, we will want to link to the file on github or in-line the file within the PDF text itself. Sphinx-doc allows for format conditionals."""
"STL-230","New Feature","Documentation",1,"App Dev Guide's docker install section needs more detail","""The current docker installation section provides a bare minimum of links and help.    While we do not want to document docker itself, we should provide more assistance in finding the right information to get docker and docker compose installed such that the rest of our docker-compose instructions will work."""
"STL-228","New Feature","Documentation|Packaging",1,"Rename compose file sawtooth-demo.yaml to sawtooth-default.yaml","""The word 'demo' should be avoided in this context; this is our recommended starting point for app developers  ."""
"STL-225","New Feature","Documentation",2,"App Dev Guide needs pointers to pages describing docker proxy configuration","""The application developer guide should provide links to resources which help the app developer configure proxies when using docker-compose.    This should cover at least Windows and MacOS proxy configuration, and perhaps Linux."""
"STL-223","New Feature","sawtooth-core|Validator Global State",5,"Provide State Delta Export Proxy Over Web Sockets","""Extend the Rest API component to provide State Export Deltas over a WebSocket.     Proposed solution here would be to have the REST API component subscribe to all state delta events.      Any client connecting via a websocket would interact in the following way:        # Send last known block id and address prefixes   # Receive State Delta Event    The rest api would manage the filtering, and the catch-up, but the clients should not need to send unregister messages, as this is simply a consequence of the WS closing."""
"STL-219","Improvement","Javascript SDK",2,"Test Javascript SDK client modules in browser","""Test the Javascript SDK Client module in the browser, using at least one of Browserify or Webpack.     * Ensure that the client functionality works via the REST API.   * Verify that the signing libraries work in browser """
"STL-213","New Feature","Packaging",1,"Docker compose_client_1 image should initialize user keys","""After starting a network with:        and logging into compose_client_1:        the user is required to run 'sawtooth keygen' prior to using commands like 'xo':        It would be a better experience if keys were pre-generated.    Presumably we would not want these keys to be distributed with the image, but rather generated when doing the docker-compose up.  """
"STL-242","Improvement","Settings Family",1,"Rename Config Transaction Family","""Rename {{sawtooth-config}} family to something more representative of the fact that it is a reference implementation."""
"STL-248","Task","Supply_Chain",1,"Complete Supplychain Transaction Processor Permission enforcement.","""Review the permission checks and update the transaction handler to enforce proper permission enforcement in the Transaction Handler. The code below has TBD comments in many of the places to update.                    class RecordHandler(object):   @classmethod   def apply(cls, transaction, state):   payload = json.loads(transaction.payload.decode())    LOGGER.debug(""""apply payload: %s"""", repr(payload))    tnx_action = payload.get('Action', None)   txnrecord_id = payload.get('record_id', None)    header = TransactionHeader()   header.ParseFromString(transaction.header)   tnx_originator = addressing.get_agent_index(   addressing.get_agent_id(header.signer_pubkey))   # Retrieve the stored record data if an ID is provided.   record_id = txnrecord_id   record_store_key = record_id    record_store = state_get_single(state, record_store_key)   # TBD: the originator should be a registered agent   # TBD: if it's not Create then the record should exist     # Check Action   if tnx_action == 'Create':   if txnrecord_id is None:   raise InvalidTransaction(   'Record id expected for CreateRecord')    record_store = \{}   cls.create_record(tnx_originator, record_id, payload,   state, record_store)   # TBD: If there are parents they should not be final and they should   # have accepted applications from the txn originator.   # TBD: If it is an ownership transfer then then the record should   # not have custodians.   # TBD: What if the sensor is already registered? Should we require   # an unregister operation?    elif tnx_action == """"CreateApplication"""":   if txnrecord_id is None:   raise InvalidTransaction(   'Record id expected for create_application')    cls.create_application(tnx_originator, record_id, payload,   state, record_store)   # TBD: Check for existing application - for now only one at a   # time.   # TBD: applicationtype is owner or custodian, terms should be   # defined   # TBD: If app for ownership, then there should be no custodians    elif tnx_action == """"AcceptApplication"""":   if txnrecord_id is None:   raise InvalidTransaction(   'Record id expected for accept_application')    cls.accept_application(tnx_originator, record_id, payload,   state, record_store)   # TBD: must be the record holder   # TBD: there must be an open application    elif tnx_action == """"RejectApplication"""":   if txnrecord_id is None:   raise InvalidTransaction(   'Record id expected for reject_application')    cls.reject_application(tnx_originator, record_id, payload,   state, record_store)   # TBD: must be the record holder   # TBD: there must be an open application    elif tnx_action == """"CancelApplication"""":   if txnrecord_id is None:   raise InvalidTransaction(   'Record id expected for cancel_application')    cls.cancel_application(tnx_originator, record_id, payload,   state, record_store)   # TBD: must be the application creator   # TBD: there must be an open application    elif tnx_action == """"Finalize"""":   if txnrecord_id is None:   raise InvalidTransaction(   'Record id expected for Finalize')    cls.finalize_record(tnx_originator, record_id, payload,   state, record_store)   # TBD: must be the record owner. The only way a custodian can   # finalize a record is by making a child.   # TBD: record must not be final already   else:   raise InvalidTransaction('Action \{} is not valid'.   format(tnx_action))     # Store the record data back   state_put_single(state, record_store_key, record_store)    @classmethod   def create_record(cls, originator, record_id, payload, state, my_store):   sensor_id = payload.get('Sensor', None)   sensor_idx = None   if sensor_id != None:   sensor_idx = addressing.get_sensor_index(sensor_id)    record_info = \{}   # Owner set below   record_info['CurrentHolder'] = originator   # Custodians set below   record_info['Parents'] = payload.get('Parents', None)   record_info['Timestamp'] = payload.get('Timestamp')   record_info['Sensor'] = sensor_idx   record_info['Final'] = False   record_info['ApplicationFrom'] = None   record_info['ApplicationType'] = None   record_info['ApplicationTerms'] = None   record_info['ApplicationStatus'] = None   record_info['EncryptedConsumerAcccessible'] = None   record_info['EncryptedOwnerAccessible'] = None   my_store['RecordInfo'] = record_info    my_store['StoredTelemetry'] = payload.get('Telemetry', \{})   my_store['DomainAttributes'] = payload.get('DomainAttributes', \{})   # Determine if this record has parents   has_parents = record_info['Parents'] != None and \   len(record_info['Parents']) > 0     # If there are parents update Owner and Custodian depending on the   # ApplicationType   if has_parents:   # Use the first parent   # TBD: how to handle multiple parents? If there are no custodians   # then it seems straight forward to transfer to the new owner.   # Maybe if there are custodians then all but the first need to be   # held by the owner and we handle it based on the first parent.   # One thing that could be useful here is to be able to combine   # multiple parents and keep the owner/custodians the same - right   # now we can only add a custodian or pop the stack.   parent_id = record_info['Parents'][0]   parent_store = state_get_single(state, parent_id)   if parent_store['RecordInfo']['ApplicationType'] == """"Owner"""":   # Transfer ownership - in this case there should be   # no custodians.   assert len(parent_store['RecordInfo']['Custodians']) == 0   record_info['Owner'] = originator   record_info['Custodians'] = []   else:   # Transfer custodianship   record_info['Owner'] = \   parent_store['RecordInfo']['Owner']   record_info['Custodians'] = \   list(parent_store['RecordInfo']['Custodians'])     # Check the next to last element of the Custodians array. If it   # is the new holder, then this is a 'pop' operation. It's also   # a pop if here is one custodian and the applicant is the   # owner.   is_pop = False   if len(record_info['Custodians']) > 1 and \   record_info['Custodians'][-2] == originator:   is_pop = True   elif len(record_info['Custodians']) == 1 and \   record_info['Owner'] == originator:   is_pop = True    if is_pop:   record_info['Custodians'].pop()   else:   record_info['Custodians'].append(originator)   else:   # No parents, just create a new record   record_info['Owner'] = originator   record_info['Custodians'] = []     # If there are parents mark them as final.   if has_parents:   for parent in record_info['Parents']:   parent_store = state_get_single(state, parent)   parent_store['RecordInfo']['Final'] = True   state_put_single(state, parent, parent_store)     # Remove the record from the former owner - even if this   # is a custodian transfer we need to store the new   # record ID with the owner.   AgentHandler.remove_record_owner(state,   parent_store['RecordInfo'][""""Owner""""],   parent)     # Remove the previous holder   AgentHandler.remove_record_holder(state,   parent_store['RecordInfo'][""""CurrentHolder""""],   parent)     # Remove the accepted application from the new owner   AgentHandler.remove_accepted_application(state,   parent_store['RecordInfo']['ApplicationFrom'],   parent)     # Record the owner of the new record in the agent   AgentHandler.add_record_owner(state, record_info[""""Owner""""], record_id,   record_info[""""Owner""""] == record_info[""""CurrentHolder""""])   # Record the new record holder in the agent   AgentHandler.add_record_holder(state, record_info[""""CurrentHolder""""],   record_id)     # Register the sensor   if sensor_id != None:   if state_get_single(state, sensor_idx) != None:   sensor_store = state_get_single(state, sensor_idx)   else:   sensor_store = \{}   sensor_store[""""Record""""] = record_id   sensor_store[""""Name""""] = sensor_id   state_put_single(state, sensor_idx, sensor_store)    @classmethod   def create_application(cls, originator, record_id,   payload, state, my_store):   record_info = my_store['RecordInfo']   # Agent ID who initiated the application   record_info['ApplicationFrom'] = originator   # custodian or owner   record_info['ApplicationType'] = payload['ApplicationType']   # Should be encrypted?   record_info['ApplicationTerms'] = payload['ApplicationTerms']   # To indicate acceptance (or not) of the application.   record_info['ApplicationStatus'] = """"Open""""     # Record the new application in the current holder   AgentHandler.add_open_application(state,   record_info['ApplicationFrom'],   record_info['CurrentHolder'],   record_id)    @classmethod   def accept_application(cls, originator, record_id, payload, state,   my_store):   # Mark the application as accepted. After this the new   # owner/custodian is able to make a new record with this   # record as the parent.   record_info = my_store['RecordInfo']   record_info['ApplicationStatus'] = """"Accepted""""     # Record the accepted application in the new holder   AgentHandler.remove_open_application(state,   record_info['ApplicationFrom'],   record_info['CurrentHolder'],   record_id)   AgentHandler.add_accepted_application(state,   record_info['ApplicationFrom'],   record_id,   record_info['Sensor'])    @classmethod   def reject_application(cls, originator, record_id, payload, state,   my_store):   # Mark the application as rejected.   record_info = my_store['RecordInfo']   record_info['ApplicationStatus'] = """"Rejected""""     # Record the rejected application in the agent   AgentHandler.remove_open_application(state,   record_info['ApplicationFrom'],   record_info['CurrentHolder'],   record_id)    @classmethod   def cancel_application(cls, originator, record_id, payload, state,   my_store):   # Mark the application as cancelled.   record_info = my_store['RecordInfo']   record_info['ApplicationStatus'] = """"Cancelled""""     # Record the cancelled application in the agent   AgentHandler.remove_open_application(state,   record_info['ApplicationFrom'],   record_info['CurrentHolder'],   record_id)    @classmethod   def finalize_record(cls, originator, record_id, payload, state, my_store):   record_info = my_store['RecordInfo']   # TBD: check that there are no custodians before finalizing   record_info['Final'] = True   # Remove the record from the agent   # TBD: handle any pending applications   assert record_info['Owner'] == originator   assert record_info['CurrentHolder'] == originator   AgentHandler.remove_record_owner(state, originator, record_id)   AgentHandler.remove_record_holder(state, originator, record_id)"""
"STL-247","New Feature","Settings Family",1,"Rename the config transaction family to settings transaction family","""The term 'config' is overloaded, in that we have used it for two purposes: 1) off-chain file-based configuration; and 2) on-chain configuration.    To assist with this, we could rename the config transaction family to 'settings'.  In usual conversation, 'config' would refer to file-based configuration and 'settings' to on-chain settings.    This should be discussed and approved by the maintainers prior to implementation."""
"STL-246","Bug","Documentation|Validator Journal",1,"It is the BlockPublisher that sends the block out through Gossip, not Consensus.BlcokPublisher","""The journal diagram in [http://intelledger.github.io/architecture/journal.html] has a bug, that diagram shows an arrow from Consensus.BlcokPublisher to Gossip, but it is  is the BlockPublisher that sends the block out through Gossip."""
"STL-245","Task","PoET",1,"PoET Block Publisher - finalize_block() success case ","""Check that PoET block finalze_block() only finalizes a block to be claimed when the candidate block is good and should be generated.     Check if the wait_certificate was correctly created."""
"STL-260","New Feature","REST API|Settings Family",2,"Finalize design of api-key based authorization","""* What format will the key be in?   * What endpoints and query parameters will be added?   * What configuration options will be available?"""
"STL-259","Task","OMI Summer Lab",2,"Package OMI domain-specific Javascript","""Package javascript library for in-browser use as appropriate to execute on the plan for deployment."""
"STL-258","Task","OMI Summer Lab",5,"Package OMI transaction processor","""Package transaction processor in deb or docker as appropriate to execute on plan for deployment.    This includes appropriate documentation."""
"STL-256","Task","OMI Summer Lab",2,"Plan & document training and training collateral","""What do the participants need to know? How do they bring up and interact with a tests system?          Generate any tutorials documentation and guides the OMI Summer Lab participants may need in order to use the OMI TP.           """
"STL-255","Task","OMI Summer Lab",2,"OMI Plan for deployment","""Create plan and collateral necessary to support the OMI Summer labs. This may include standing up servers to host validators, creating Docker compose files to allow the participants to run validators with the OMI TP (potentially local copies they have modified).       """
"STL-254","Task","OMI Summer Lab",5,"OMI Domain Specific Javascript Library","""Write a domain specific JS library to enable easy access to the validator data store and submission of Transactions to the validator. This should include a tutorial and sufficient documentation to enable   easy use. This library should run in the broswer environment or under node.js"""
"STL-253","Task","OMI Summer Lab",5,"Implement the OMI transaction Processor","""This can be done on top of the supplychain transaction processor or as it's own TP, which ever path is more expedient.          """
"STL-252","Task","Documentation|OMI Summer Lab",2,"Write OMI TP spec/defintion","""    Use Cases      - Cataloging, attributing and distributing live DJ mixes           -- Register Artist/DJ          -- Register Song/Mix/Asset          -- Reference Other Songs/Assets in New Asset      - Commercializing mixtapes built from original material and back catalogs           -- Register Artist          -- Register Song/Asset          -- Reference Other Songs/Assets in New Asset      - Compensating musicians for visual works using their songs as data           -- Provide Payment information for Songs/Assets (Who/How Much)      - Identifying individuals for their contribution to single tracks in new works           -- Register Individuals          -- Reference Individuals as Contributors In Songs/Assets                    Transaction Actions      - Register Entity/Identity (Artist / DJ / Individuals)           -- Fields               --- Name      - Update by Owner/Registrar      - Register Asset (Song/Mix/Compilation/Visual Work)           -- Fields (Not all are req'd)               -- 'Owner' of Asset (Could be label/PRO/etc.)              -- Title of Work              -- Type (Recording/Composition/Mix/Visual/etc.)              -- ISRC, ISWC, IPI, ISNI              -- Label              -- Songwriter / Composer              -- Publisher              -- Reference Entities as Contributors In Songs/Assets              -- Reference Other Assets in New Asset                   --- Entirely new works have no references                  --- Derivatives have a single reference                  --- Mixes/Compilations have multiple references              -- Provide Payment Information for Songs/Assets                   --- Contact Information                  --- OR                  -- Addresses and Royalty Split/Amounts              -- splits to contributors and publishers.      -- Update Fields by Owner/Registrar"""
"STL-281","New Feature","Continuous Integration|Javascript SDK",3,"Publish JS SDK to NPM registry","""In order to simplify development for app developers, publish the Javascript SDK to the NPM registry.  This will allow user to simple run {{npm install -S sawtooth-sdk}} """
"STL-279","New Feature","Continuous Integration",1,"Update pylint support to 1.7.x and un-pin current pylint=1.6.5 in docker images","""The release of pylint 1.7.x broke builds.  As a workaround, we pinned the docker pip installs at 1.6.5 so builds continue to work.    Linting in the vagrant environment is currently broken as it installs 1.7.x which the code does not pass.    At the completion of this task:    - sawtooth-core will support the latest pylint 1.7.x  - pylint will no longer be pinned to a specific version withing docker or vagrant  """
"STL-277","New Feature","Python SDK",3,"Implement basic intkey show, list, inc, dec, set CLI commands","""The intkey command currently lacks the ability to generate specific inc/dec/set transactions as well as the ability to view the current intkey namespace.    Propose the following be added to the intkey CLI:    intkey inc NAME  intkey dec NAME  intkey set NAME VALUE  intkey list  intkey show NAME    """
"STL-272","Task","Supply_Chain",1,"Update the Supplychain TP to use ProtoBuf for global state representation","""Currently the Supplychain TP uses ProtoBuf as global state storage. Protobuf is a better choice due to it's conciseness and repeat-ability. Updated as per comment below. """
"STL-271","Task","Supply_Chain",1,"Update the Supplychain TP to handle Hash collisions. ","""Currently the the supplychain TP assumes all hashes are unique, and will overwrite items in the case of a collision. It needs to be updated to follow the standard pattern of using a ordered dictionary or list at each address to allow for collisions. """
"STL-270","Task","Supply_Chain",2,"Supplychain Transaction Processor Spec","""Write a transaction processor spec"""
"STL-269","Task","Supply_Chain",5,"Add Supplychain rest interface","""Add a domain specific rest api. Implement in accordance with the Spec writtent in STL-295    Associated python client issue is STL-491."""
"STL-311","Improvement","Validator Global State",1,"Add Previous Block Id to State Delta Event Message","""In order to improve fork resolution and lost events, include the {{previous_block_id}} in the StateDeltaEvent protobuf message.  This will allow subscribers/clients to request the previous block's state deltas if the haven't missed or dropped the original event. """
"STL-310","Improvement","Hyperledger",3,"Enter Documentation Epics & Stories into JIRA","""We need to fill out the JIRA epics and stories we have planned for documentation.  At a minimum this include architecture and app dev guide."""
"STL-308","New Feature","Documentation|REST API",2,"Document Apache proxy REST API setup","""In the System Administrator's Guide, document the process of putting the REST API behind an Apache proxy for authorization."""
"STL-307","Task","Documentation",1,"Resolve Fossology documentation licensing","""HL Fossology report flagged unlicensed documentation files.  Have pointed out to HL that other major Apache-licensed projects do not license individual document files. Awaiting response.  Once resolved, issue JIRA item(s) as needed."""
"STL-305","Improvement","REST API",2,"Extend integration test to include HTTPS proxy","""Extend the integration test built in STL-301 to include verifying support for proxies running HTTPS."""
"STL-304","Improvement","REST API",2,"Update XO CLI to support Basic Auth","""Add support to the XO CLI for a {{--user}} and {{--password}} optional arguments for specifying basic auth login information."""
"STL-303","Improvement","Python SDK|REST API",2,"Update Intkey CLI to support Basic Auth","""Add support to the Intkey CLI for a {{--user}} and {{--password}} optional arguments for specifying basic auth login information."""
"STL-302","Improvement","REST API|sawtooth CLI",2,"Update sawtooth CLI to support HTTP Basic Auth","""Add support to the sawtooth CLI for a {{--user}} and {{--password}} optional arguments for specifying basic auth login information.    This assumes that HTTP basic auth has been configured on a proxy."""
"STL-301","Improvement","REST API",5,"Implement integration test for REST API behind Apache Proxy","""Implement an integration test for the REST API, such that an instance of the REST API sits behind an Apache server, which acts as a proxy.      Use this test to verify:  * the a the rest api properly responds and produces links that are relative to the proxy, not localhost  * the rest api functions behind a proxy with HTTP basic auth"""
