"issuekey","type","components","storypoint","title","description_text"
"NEXUS-3870","Improvement","Repository",5,"Reordering Repository Entries in Repo Group causes Error","""When I try to reorder the Maven Central Entry, I get the following Stacktrace. The change itself is done by Nexus.     2010-10-25 10:16:45 INFO  [qtp-29781703-25] - o.s.n.c.a.DefaultNe~          - Applying Nexus Configuration...  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.c.v.DefaultAp~          - * * * * * * * * * * * * * * * * * * * * * * * * * *  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.c.v.DefaultAp~          - Nexus configuration has validation errors/warnings  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.c.v.DefaultAp~          - * * * * * * * * * * * * * * * * * * * * * * * * * *  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.c.v.DefaultAp~          - The ERRORS:  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.c.v.DefaultAp~          -  o 1 - Repository central declared more than once!  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.c.v.DefaultAp~          - * * * * * * * * * * * * * * * * * * * * *  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.c.a.DefaultNe~          - Saving nexus configuration caused unexpected error:  org.sonatype.nexus.configuration.validator.ApplicationValidationResponse@3f6c10  2010-10-25 10:16:45 WARN  [qtp-29781703-25] - o.s.n.r.g.Repositor~          - Got IO Exception!  java.io.IOException: Saving nexus configuration caused unexpected error:  org.sonatype.nexus.configuration.validator.ApplicationValidationResponse@3f6c10   at org.sonatype.nexus.configuration.application.DefaultNexusConfiguration.saveConfiguration(DefaultNexusConfiguration.java:252)   at org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.updateRepositoryGroup(AbstractRepositoryGroupPlexusResource.java:151)   at org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.createOrUpdateRepositoryGroup(AbstractRepositoryGroupPlexusResource.java:125)   at org.sonatype.nexus.rest.groups.RepositoryGroupPlexusResource.put(RepositoryGroupPlexusResource.java:159)   at org.sonatype.plexus.rest.resource.RestletResource.storeRepresentation(RestletResource.java:351)   at org.sonatype.nexus.rest.NexusRestletResource.storeRepresentation(NexusRestletResource.java:84)   at org.restlet.resource.Resource.put(Resource.java:706)   at org.restlet.resource.Resource.handlePut(Resource.java:603)   at org.restlet.Finder.handle(Finder.java:359)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.sonatype.plexus.rest.RetargetableRestlet.doHandle(RetargetableRestlet.java:39)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at com.noelios.restlet.StatusFilter.doHandle(StatusFilter.java:130)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at com.noelios.restlet.ChainHelper.handle(ChainHelper.java:124)   at com.noelios.restlet.application.ApplicationHelper.handle(ApplicationHelper.java:112)   at org.restlet.Application.handle(Application.java:341)   at org.restlet.ext.wadl.WadlApplication.handle(WadlApplication.java:705)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at com.noelios.restlet.ChainHelper.handle(ChainHelper.java:124)   at org.restlet.Component.handle(Component.java:673)   at org.restlet.Server.handle(Server.java:331)   at com.noelios.restlet.ServerHelper.handle(ServerHelper.java:68)   at com.noelios.restlet.http.HttpServerHelper.handle(HttpServerHelper.java:147)   at com.noelios.restlet.ext.servlet.ServerServlet.service(ServerServlet.java:881)   at javax.servlet.http.HttpServlet.service(HttpServlet.java:820)   at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:502)   at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)   at org.jsecurity.web.servlet.FilterChainWrapper.doFilter(FilterChainWrapper.java:52)   at org.jsecurity.web.servlet.AdviceFilter.executeChain(AdviceFilter.java:105)   at org.jsecurity.web.servlet.AdviceFilter.doFilterInternal(AdviceFilter.java:135)   at org.jsecurity.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:180)   at org.jsecurity.web.servlet.FilterChainWrapper.doFilter(FilterChainWrapper.java:57)   at org.jsecurity.web.servlet.AdviceFilter.executeChain(AdviceFilter.java:105)   at org.jsecurity.web.servlet.AdviceFilter.doFilterInternal(AdviceFilter.java:135)   at org.jsecurity.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:180)   at org.jsecurity.web.servlet.FilterChainWrapper.doFilter(FilterChainWrapper.java:57)   at org.jsecurity.web.servlet.JSecurityFilter.doFilterInternal(JSecurityFilter.java:382)   at org.jsecurity.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:180)   at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1148)   at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:387)   at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)   at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:181)   at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:765)   at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:417)   at org.mortbay.jetty.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:230)   at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)   at org.mortbay.jetty.Server.handle(Server.java:326)   at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:534)   at org.mortbay.jetty.HttpConnection$RequestHandler.content(HttpConnection.java:879)   at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:747)   at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:218)   at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:404)   at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:409)   at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:520)  2010-10-25 10:16:45 ERROR [qtp-29781703-25] - o.s.n.e.r.DefaultEr~          - Detected Error in Nexus  org.restlet.resource.ResourceException: The server encountered an unexpected condition which prevented it from fulfilling the request   at org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.updateRepositoryGroup(AbstractRepositoryGroupPlexusResource.java:193)   at org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.createOrUpdateRepositoryGroup(AbstractRepositoryGroupPlexusResource.java:125)   at org.sonatype.nexus.rest.groups.RepositoryGroupPlexusResource.put(RepositoryGroupPlexusResource.java:159)   at org.sonatype.plexus.rest.resource.RestletResource.storeRepresentation(RestletResource.java:351)   at org.sonatype.nexus.rest.NexusRestletResource.storeRepresentation(NexusRestletResource.java:84)   at org.restlet.resource.Resource.put(Resource.java:706)   at org.restlet.resource.Resource.handlePut(Resource.java:603)   at org.restlet.Finder.handle(Finder.java:359)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.sonatype.plexus.rest.RetargetableRestlet.doHandle(RetargetableRestlet.java:39)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at com.noelios.restlet.StatusFilter.doHandle(StatusFilter.java:130)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at com.noelios.restlet.ChainHelper.handle(ChainHelper.java:124)   at com.noelios.restlet.application.ApplicationHelper.handle(ApplicationHelper.java:112)   at org.restlet.Application.handle(Application.java:341)   at org.restlet.ext.wadl.WadlApplication.handle(WadlApplication.java:705)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at org.restlet.Router.handle(Router.java:504)   at org.restlet.Filter.doHandle(Filter.java:150)   at org.restlet.Filter.handle(Filter.java:195)   at com.noelios.restlet.ChainHelper.handle(ChainHelper.java:124)   at org.restlet.Component.handle(Component.java:673)   at org.restlet.Server.handle(Server.java:331)   at com.noelios.restlet.ServerHelper.handle(ServerHelper.java:68)   at com.noelios.restlet.http.HttpServerHelper.handle(HttpServerHelper.java:147)   at com.noelios.restlet.ext.servlet.ServerServlet.service(ServerServlet.java:881)   at javax.servlet.http.HttpServlet.service(HttpServlet.java:820)   at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:502)   at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)   at org.jsecurity.web.servlet.FilterChainWrapper.doFilter(FilterChainWrapper.java:52)   at org.jsecurity.web.servlet.AdviceFilter.executeChain(AdviceFilter.java:105)   at org.jsecurity.web.servlet.AdviceFilter.doFilterInternal(AdviceFilter.java:135)   at org.jsecurity.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:180)   at org.jsecurity.web.servlet.FilterChainWrapper.doFilter(FilterChainWrapper.java:57)   at org.jsecurity.web.servlet.AdviceFilter.executeChain(AdviceFilter.java:105)   at org.jsecurity.web.servlet.AdviceFilter.doFilterInternal(AdviceFilter.java:135)   at org.jsecurity.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:180)   at org.jsecurity.web.servlet.FilterChainWrapper.doFilter(FilterChainWrapper.java:57)   at org.jsecurity.web.servlet.JSecurityFilter.doFilterInternal(JSecurityFilter.java:382)   at org.jsecurity.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:180)   at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1148)   at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:387)   at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)   at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:181)   at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:765)   at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:417)   at org.mortbay.jetty.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:230)   at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)   at org.mortbay.jetty.Server.handle(Server.java:326)   at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:534)   at org.mortbay.jetty.HttpConnection$RequestHandler.content(HttpConnection.java:879)   at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:747)   at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:218)   at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:404)   at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:409)   at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:520)  Caused by: java.io.IOException: Saving nexus configuration caused unexpected error:  org.sonatype.nexus.configuration.validator.ApplicationValidationResponse@3f6c10   at org.sonatype.nexus.configuration.application.DefaultNexusConfiguration.saveConfiguration(DefaultNexusConfiguration.java:252)   at org.sonatype.nexus.rest.groups.AbstractRepositoryGroupPlexusResource.updateRepositoryGroup(AbstractRepositoryGroupPlexusResource.java:151)   ... 75 more  """
"NEXUS-3881","Bug","Search",1,"Searching more incorrect than ever","""Searching changed significantly from version 1.7 and we were very motivated to update our running instance. When we realized that the search algorithms do not get better but worsen in terms of overview and transparency we drew back and since work with the older version.    What is most detaining to us is that if you search for a certain keyword you do not get the same results you were getting in version 1.6.x.    For example: we have a lot of artifacts with the keyword 'solution' in both groupId's and artifactId's. when in version 1.6.x you are searching for 'solution' you get:  - com.solution.one:this:1.x  - com.one:solution.this:1.x  - com.one:this_solution:1.x  - com:one.solution.this:1.x    when you search for 'solution' in version 1.7.x and higher you only get:  - com.one:solution.this:1.x    why is that? if i search a keyword the index should filter groupId's as well as artifactId's and the filter must not stop when the string does not start with the keyword.     maybe you a are positive about the concept of searching as it currently is. but we cannot offer this mess of search results to our customers, nobody would find what he / she is looking for. so we keep on using a shortly outdated version of nexus."""
"NEXUS-3911","Bug","Repository",2,"Error 500 downloading file due to corrupt proxy attributes file","""Due to a server crash, a corrupt proxy attributes file for a snapshot pom file was written out, it only had this content:    {code}  <file  {code}    After this the snapshot could not be downloaded from Nexus.    We should be able to recover from this situation.    Also, note that there is no stack trace logged for the NPE.  This made it much harder to diagnose the problem.    """
"NEXUS-3910","Bug","Repository",2,"repository CYCLE detected log message is misleading","""As per NEXUS-2852, it is possible for the same repo to be added twice to a group or via routing rule. The log message for when a request is being processed in this case are as in the below examples:        This issue is about changing the wording of the message. CYCLE is not what is happening. CYCLE implies an infinite loop that needs to be broken out of, something much worse than performing duplicate work processing a request.    Something like """"Repository ID='central' in group ID='nar-group' will be ignored while retrieving '/org/bouncycastle/bcmail-jdk14/1.38/bcmail-jdk14-1.38.pom.md5' since repository ID='central' was processed earlier in this request."""" might be more accurate.            """
"NEXUS-3930","Bug","Repository",1,"Repository deployment policy always shows as ""Disable Redeploy"" after login, even if it is actually something else.","""Reproduce steps:    # Change deployment policy of """"releases"""" repository to """"Allow Redeploy""""  # Log out of nexus, log back in    The deployment policy shows as """"Disable Redeploy"""".  Note that you must log out to see this bug, refresh of the page isn't enough.    This is a UI bug, the values written to the nexus.xml are correct, and the deployment policy works properly."""
"NEXUS-3953","Improvement","Search",1,"Wrong default value in Viewing Repository list","""After a search for an artifact that provides results from different repositories (here one proxy and one hosted), there's a pick list labeled """"Viewing Repository:"""" which contains the different repositories concerned by the search.    See in the attached image that by choosing the version 1.15.0-SNAPSHOT which is contained in the hosted repo, I have by default selected the proxy repo. It lists the artifacts available but not my artifact. I have to select the other one to display it.    This pick list should be in the upper section to filter results (show only results within one of the repo and have a """"all"""" entry as well) or should change its default selection when the user choose a different entry in the search results."""
"NEXUS-3972","Bug","Repository",1,"Content-Type problems mirroring XML based artifacts between nexus instances","""Based on the email thread I started on the Nexus mailing list, I'm raising this as a ticket regarding problems setting a Nexus->Nexus mirror and dealing with XML based artifacts repository artifacts.    After some packet sniffing and testing I found that requesting our Karaf feature file, which is a XML based artifact with a classifier:    curl -v http://remote:8081/nexus/content/repositories/smxmavenrepo/smx3/smx3.demobrands/3.0.27/smx3.demobrands-3.0.27-features.xml        I get a 404 and no upstream is checked, however when requesting an a jar artifact for the same thing:    curl -v http://remote:8081/nexus/content/repositories/smxmavenrepo/smx3/smx3.demobrands/3.0.27/smx3.demobrands-3.0.27.jar        This led to me think there was something about the content type of the artifact, and after putting the nexus logging into DEBUG I see the following:        So it looks like my LOCAL Nexus ( 1.5 ) isn't sending the correct Content-Type headers for the XML files, and the remote Nexus is rejecting it.  The local nexus appears to be sending """"application/xml"""", but it looks like the remote nexus wants """"text/xml"""" when checking the incoming InputStream.  Looking at the Nexus JIRA I see NEXUS-2416 [1] and NEXUS-2688 [2] related to Content-Type issues, as mentioned in NEXUS-2688 I added a mime-types.properties file to my local Nexus to send out .xml files as text/xml ( and saw that coming out fine ), expired the remote servers cache and saw it get the same problems as the original request without any change.    The problem looks to be in AbstractFileTypeValidator#isExpectedFileType when Nexus calls out to eu.medsea.mimeutil.MimeUtil2, I wonder if wrapping the InputStream with a BufferedInputStream is triggering MimeUtil2 to only see the stream as an octet/stream rather than what it should be?    Hopefully there's enough info here for someone to make an informed response - shall I raise this entire email into a JIRA ticket?    Mark    [1] https://issues.sonatype.org/browse/NEXUS-2416  [2] https://issues.sonatype.org/browse/NEXUS-2688  """
"NEXUS-3979","Improvement","Security|UI",20,"Redesign the Security UI","""Need to redesign the users page to support huge numbers of users/roles/privileges.    Currently when there are a large number or users/roles/privileges the pages become non-manageable"""
"NEXUS-3977","Improvement","Scheduled Tasks",20,"Allow to stop or suspend tasks","""For now it is impossible to stop or suspend a task which is started.  If a long task is running but an important one is coming (for exemple internal tasks related to staging repositories management) we have to wait the end of the one running and we have an unstable repository because internal tasks aren't done.  It could be manual to llow to stop/suspend it if it things somethings goes wrong or it could be automated to let internal tasks automatically launched when they are triggered."""
"NEXUS-3996","Bug","Scheduled Tasks",1,"Error creating scheduled task","""I tried to create a scheulded task:  Type: Reindex  Repo: all  Reoccurrence: Once  Date: 12/08/2010 (today, this is key)  time: 17:00 (current local time: ~15:10, server time Wed Dec  8 14:09:47 CST 2010)      """
"NEXUS-3997","Bug","Security",1,"Nexus log too many message: ""Basic authentication scheme selected"" [ENH]","""There are many and many log entry with this message:  {quote}  ...  2010-12-10 09:58:29 INFO  [l-2-thread-3526] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3531] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3533] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3535] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3538] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3540] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3543] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3534] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3541] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3530] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3542] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3550] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3553] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3527] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3545] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3544] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3555] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3558] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3554] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  2010-12-10 09:58:29 INFO  [l-2-thread-3529] - o.a.c.h.a.AuthChall~          - Basic authentication scheme selected  ...  {quote}    It should be into debug mode (or deleted) because there is no interesting information into this message to take an action.    Regards.  """
"NEXUS-4009","Bug","Repository",1,"""Expire cache"" from ""local storage"" tab fails with 403 error even when user has ""Clear Repository Caches"" privilege","""Running """"Expire cache"""" by right clicking on the """"local storage"""" tab's tree fails with 403 error even when user has """"Clear Repository Caches"""" privilege    It appears that the reason for this is the DELETE request is sent without a trailing """"/""""?    DELETE http://loclahost:8081/nexus/service/local/data_cache/repositories/releases/content  """
"NEXUS-4090","Bug","Repository",1,"Possible to create cycle of group repositories, results in stack overflow","""# create a maven 2 repository group """"child""""  # crate a maven 2 repository group """"parent"""", add """"child"""" as it's only member  # attempt to add """"parent"""" to the """"child"""" group. This fails with an error, as it should.    Now create a Maven 2 hosted repository.    After this, the """"parent"""" is a member of """"child"""".  Attempting to access either group results in a stack overflow.    """
"NEXUS-4099","Bug","Repository",1,"Artifact maximum age has no effect for release repositories, but is enabled.","""Artifact maximum age does not have any effect for proxied release artifacts (NEXUS-3069).    However, the UI element for this is still enabled.     We need to revisit the reason for NEXUS-3069 (and it's original reason NEXUS-3065), and if possible restore this functionality (since it breaks staging).  If we cannot restore it, we should at least disable the UI."""
"NEXUS-4107","Bug","Repository",2,"Sonatype repositories - cant browse repositories","""Cant browse remote repositories:    https://repository.sonatype.org/content/repositories/central/  https://repository.sonatype.org/content/repositories/flexmojos-releases/  https://repository.sonatype.org/content/repositories/flexmojos-snapshots/  https://repository.sonatype.org/content/repositories/flex/"""
"NEXUS-4114","Improvement","UI",1,"UI broken in nexus 1.9 with repository group ""all""","""just tried to upgrade to 1.9 and found an critical error for us. All repostories besides the group all are not shown in the ui. After some try and error i figured out.   If you add an repository group with the id """"all"""", this error occurs. Maven works, just the ui is broken, so it renders this version useless for us.  Can be reproduced with an clean installation.  """
"NEXUS-4117","Bug","Security",3,"Nexus should print required privileges in log at DEBUG level when denying access to something","""This is a regression.  The new security does not print the privileges it is looking for (even at DEBUG) before issuing a 403.      It is extremely difficult to figure out what privileges are needed for specific operations because of this."""
"NEXUS-4123","Bug","Repository",1,"NPE deleting group repositories if route list is empty","""Remove all repository Routes from Nexus.    You will get an NPE when trying to visit the routing screen.  You will also get an NPE if you attempt to delete a repository from the repositories view.    This cannot be worked around in the UI, attempts to add new routes will fail.    """
"NEXUS-4133","Improvement","Security",1,"Update Shiro to latest version","""I think the latest released is 1.1.1  There are a bunch of fixes we want to consume."""
"NEXUS-4138","Bug","UI",1,"REST documentation for repo-group XML payload is incorrect.","""The REST documentation for the XML payload of type repo-group is incorrect.    It only shows the repositories list, it does not show any of the required/optional attributes for the group itself."""
"NEXUS-4137","Bug","UI",1,"REST documentation for user-to-role XML payload is incorrect.","""The XML payload shown for user-to-role is incorrect.  It shows:        This should be:    """
"NEXUS-4134","Bug","Repository",1,"Documentation for repositories REST XML payload is incorrect.","""If you attempt to create a repository using the XML payload described in the documentation it fails, you get error 400.  No further information is printed in the log, even at debug level.    This is due to missing required fields.  If you send up all fields that come from GET request it works.    """
