"issuekey","type","components","storypoint","title","description_text"
"TIDOC-1221","Story","APIDoc",1,"Docs: getCurrentCountry() works on iOS","*Problem*  The docs are wrong about getCurrentCountry() because it does work on iOS, but the platform isn't listed:    http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.Locale-method-getCurrentCountry    *Test case*      *Log*  "
"TIDOC-1227","New Feature","Tooling",0,"Filter API docs by Platform","When searching through the API, there are times when it would be really handy to be able to focus on a particular platform - say Blackberry. What APIs are available, what methods etc.    Would be great if we could filter by a specific platform and only show APIs that are availble to that platform.    "
"TIDOC-1241","New Feature","APIDoc",3,"add default httpclient timeouts for various platforms","Some of the node.acs developers are having issues with the very low default http client timeout on Ti sdk. their node.acs app api call is about 7 seconds and it times out on ti app.     It took them a while to find out where the timeout is set    https://wiki.appcelerator.org/display/guides2/HTTPClient+and+the+Request+Lifecycle"
"TIDOC-1284","New Feature","APIDoc",3,"iOS7: Button background color and style has changed ","iOS7: Button background color and style has changed.    Affects Titanium UI Button    In iOS6, the button has a white background which cannot be changed.    The button background color only affects the corners.    In iOS7, the button white background with rounded corners is now gone.    This is on-par with the Android implementation.    This is a problem for code written for iOS6 because this will cause an unintended change in button appearance. See screenshot 'ios7-uniform-colors' to see the button disappear due to contrast issues.    Test Steps:    1. Run either of these sample codes on iOS6 and iOS7.            Result:    Notice the profound difference in appearance. See screenshots.    Expected Result:    iOS7 retains the white button background with rounded corners to maintain style consistency.    The workaround is to check the ios version for every a button in the code:    "
"TIDOC-1300","Bug","Cloud",5,"Cloud: Missing query method for ACL, KeyValue and Message objects","/v1/acls/query.json  /v1/keyvalues/query.json  /v1/messages/query.json  "
"TIDOC-1339","Story","Cloud",8,"Update Push Notifications guide for iOS using XCode","After follow the tutorial to implement the native client library for iOS a few improvements can be done in order to update and make easier for the developer to implement push notifications to ACS.    Link to the tutorial: http://docs.appcelerator.com/cloud/latest/#!/guide/ios    Attached are 3 images with suggestions.    Apart from that, getting new screenshots from XCode 5 would be a good idea to keep up to date this docs. "
"TIDOC-1425","Bug","APIDoc",1,"Incorrect information for Ti.TextArea, Ti.Label autolink property","Autolink makes reference to Ti.UI.AUTOLINK_XXX constants for dictating what kind of elements you want to detect. However the references do not appropriately relay this information.    the example references     AUTOLINK_MAP_ADDRESSES|AUTOLINK_PHONE_NUMBERS;     the correct usage would be    Ti.UI.AUTOLINK_MAP_ADDRESSES|Ti.UI.AUTOLINK_PHONE_NUMBERS;    Additionally, for the autolink functionality to work for either TextAreas or Labels - they must not be editable. The editable property MUST be set to false. This is not documented.    Links:  http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.UI.TextArea-property-autoLink    http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.UI.Label-property-autoLink    http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.UI.TextField-property-autoLink    "
"TIDOC-1429","Bug","Guides",1,"New Mobile Project in Creating your first titanium ","h4. Problem Description  Currently the guide says:    ""To create a new Alloy project:    In Studio, select File > New Mobile Web Project.""    it should say:    ""To create a new Alloy project:    In Studio, select File > New Mobile Project.""    h4. Extra info    Related URL: http://docs.appcelerator.com/titanium/latest/#!/guide/Creating_Your_First_Titanium_Apps  "
"TIDOC-1481","Bug","Guides",1,"Documentation: Enterprise feature restriction not immediately apparent when opening page","I searched for ""titanium code profiler"" in Google which led me straight to this page: http://docs.appcelerator.com/platform/latest/#!/guide/Code_Profiler    The fact that it is an Enterprise feature is not shown anywhere on the page part from the navigation menu on the left which led to some time wasted trying to get it to work on my non-enterprise setup.    Suggestion: Add a message at the top of the page informing the user that this is an Enterprise feature and if they would like to use it they should click this link to view more information.  Link should go to the Enterprise pricing page.    "
"TIDOC-1497","Bug","Guides",1,"Installation and Configuration Guide: incorrect step for ""Creating Your First Titanium App""","There is a mistake in the code sample on page 'Creating_Your_First_Titanium_App' section 'To update the controller code for platform differences:'    function showBook() {    should be:    function showBook(event) {"
"TIDOC-1515","Story","APIDoc",13,"Add screenshots of controls to Ti.UI API descriptions","Where appropriate/useful, the Ti.UI API descriptions should include a screenshot of the control (for example. http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.UI.iPad.SplitWindow)      "
"TIDOC-1518","Story","APIDoc|Cloud",2,"ACS Event Documentation","In the documentation for Event Create, the field 'tags' is listed twice, it should only be listed once. There is also a field  called 'user' which doesn't appear on any other objects (look at place and file for example) and should either be removed, or added to other objects that support the 'user' field. http://docs.appcelerator.com/cloud/latest/#!/api/Events-method-create    In the documentation for Event Query, the field 'tags' is not listed for query-able fields, but it is for all other objects that has the 'tags' field. I think it needs to be added here. http://docs.appcelerator.com/cloud/latest/#!/api/Events-method-query  "
"TIDOC-1524","Improvement","Tooling",3,"Allow ""local"" images in Titanium API documentation","Adding images to Titanium API docs currently requires linking to externally hosted files. Need to add a build step that copies local image folder to distribution folder."
"TIDOC-1525","Bug","APIDoc|Cloud",2,"ACS Status Object create method docs need updated","In the cloud documentation for creating a status, there are no required fields listed. After testing out the API with a few different options I found that 'user_id' and 'message' are required. The documentation needs updated to reflect that."
"TIDOC-1536","Improvement","Cloud",2,"ACS Create Review Documentation has two 'user_id' fields","In the documentation for creating an ACS review, it lists two 'user_id' fields. One of them is to identify the user who is making the review, the other one is referencing the user who is being reviewed.    It needs to be updated to reflect the proper fields for each of those as you can't have the same field name apply to two different attributes.    CC [~wkong] [~plee]"
"TIDOC-1566","Improvement","APIDoc",0,"$inc syntax will be changed, need to change the description","After fixing https://jira.appcelerator.org/browse/CLOUDSRV-3201, we will change syntax for $inc operator.    Before fixing CLOUDSRV-3201, we use $inc without quotes:  curl -s -X PUT -F 'id=52e94c2a08a3e70b3d0b9293' -F 'fields={""runs"":{$inc:5},""test"":""changed""}' ""http://api.cloud.appcelerator.com/v1/objects/suite/update.js?key=H6Ke9ZNa8sbyxP9mmTP8iZcQzZiUwwmc&_session_id=mcmY3kcbc11pG_iIRwqxizG5g5g""    After fixing CLOUDSRV-3201, we use $inc with quotes:  curl -s -X PUT -F 'id=52e94c2a08a3e70b3d0b9293' -F 'fields={""runs"":{""$inc"":5},""test"":""changed""}' ""http://api.cloud.appcelerator.com/v1/objects/suite/update.json?key=H6Ke9ZNa8sbyxP9mmTP8iZcQzZiUwwmc&_session_id=mcmY3kcbc11pG_iIRwqxizG5g5g""    we need to change the description for $inc operator in API document at http://docs.appcelerator.com/cloud/latest/#!/guide/atomic_increment"
"TIDOC-1571","Bug","Cloud",3,"Cloud: Checkins.update method missing","http://docs.appcelerator.com/cloud/latest/#!/api/Checkins needs update method."
"TIDOC-1586","Improvement","Guides",8,"Update Android orientation docs/provide sample app from Pro services ","[~aleard] created the attached app that lets developers easily lock their android app in portrait for handheld and landscape for tablet, including the splashscreen.      We need to make this app available for download, and update (or replace?) current documentation with this approach.  http://docs.appcelerator.com/platform/latest/#!/guide/Orientation-section-29004932_Orientation-LimitingorientationmodesonAndroid    Details from Alan:    bq.  The attached app has a property in the tiapp.xml set as “nosensor” which allows for the device to display in the prefered orientation which is portrait for handheld and landscape for tablet.  If you replace ""nosensor"" with either “landscape” or “portrait”, that will lock the app for all form factors.  This locks from the app launch, including the splash screen which is where most developers struggle.  The developer will need to know their app activity name which can be found here after they build the app once: /build/android/bin/classes/com/myapp/app/MyappActivity.class  this should then be placed in the tiapp.xml where the sample app has "".MyappActivity”    bq. Here are the available orientation options from Anrdoid: http://developer.android.com/guide/topics/manifest/activity-element.html#screen"
"TIDOC-1591","Improvement","Guides",5,"Create task-based CLI document","We need a ""Common CLI Tasks"" document, sort of an expanded version of [~ralcocer]'s blog post [Quick Tip: Use the Titanium CLI to find details about your configuration|http://www.appcelerator.com/blog/2014/03/quick-tip-use-the-titanium-cli-to-find-details-about-your-configuration/].    For example:    * Getting information about your environment  * Creating and building applications  * Debugging applications.. etc    cc [~lbrenman]        "
"TIDOC-1602","New Feature","Guides",5,"Support i18n and platform folders with Alloy theming","Alloy themes now support i18n and platform folders.    See related ticket for more details."
"TIDOC-1607","Improvement","Guides",5,"Update Titanium architecture diagram","The block diagram on this page needs updating:     http://docs.appcelerator.com/titanium/latest/#!/guide/Titanium_Platform_Overview    It shows JavaScript/HTML as the starting point, which isn't really correct. It should also provide more detail about the JavaScript bridge, modules.    Can borrow from this doc:  http://www.linux-mag.com/s/i/articles/7719/architecture1.png    "
"TIDOC-1606","New Feature","APIDoc|Cloud|Guides",1,"Create documentation for ti.geofence module","https://github.com/appcelerator-modules/ti.geofence"
"TIDOC-1609","Bug","Cloud",2,"extra ; in http://docs.appcelerator.com/cloud/latest/#!/api/Users-method-resend_confirmation","https://cloud.appcelerator.com/users/confirmation?key={{key}}&confirmation;_token={{confirmation_token}}  GET https://api.cloud.appcelerator.com/v1/users/confirm_user.json?confirmation_token={{confirmation_token}}&key;=<Your App Key>"
"TIDOC-1613","Bug","Cloud",1,"confirm_user documentation needs to include ""&ct=enterprise"" for enterprise users","The confirm_user.json method located at http://docs.appcelerator.com/cloud/latest/#!/api/Users-method-create needs to explain that enterprise users must append ""&ct=enterprise"" to the end of the call. "
"TIDOC-1616","Improvement","APIDoc|Tooling",8,"Generate TOCs for API pages","Our API pages sometimes have a lot of content/sections other than pure API documentation (list of methods, props, events). The Facebook module docs are one example: http://docs.appcelerator.com/titanium/3.0/#!/api/Modules.Facebook    Depending on your monitor size there are several sections there that lie ""below the fold"", making it hard to find/navigate.    I suggest we generate a TOC for API pages, at least those that need it. See attached mockup for example.     "
"TIDOC-1615","Story","APIDoc",13,"Add samples to Animator documentation","The animation documentation has no samples, which is less helpful to developers.    Suggest adding https://github.com/appcelerator-training/tce_training/tree/master/labcode/Finished_code/03_animation/app (or similar) to    http://docs.appcelerator.com/titanium/3.0/#!/api/Titanium.UI.iOS.Animator"
"TIDOC-1713","Bug","APIDoc",1,"Tab.setWindow() doesn't work","The Tab.setWindow() method claims to set the root level tab window. However, using it on either Android or iOS seems to have no effect. If window.open() is called after setWindow() then the window obscures the tab group, and if window.open() is not called then the new window is not displayed. In other words, it seems impossible to change the root level tab window after tab group creation.  example:  index.xml    childWin.xml:    index.js:    "
"TIDOC-1636","Bug","APIDoc|Cloud",8,"PushSchedule docs for Ti.Cloud","According to the Cloud API docs (http://docs.appcelerator.com/cloud/latest/#!/api/PushSchedules-method-create) the Ti.Cloud module supports the PushSchedules APIs, which aren't currently documented under http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.Cloud"
"TIDOC-1646","Improvement","Guides",1,"Update whitelist URLs for 3.3.0","Per [~pinnamuri], in 3.3.0, the URLs have been unified to references to common domain *.appcelerator.com. Need to change the Whitelist URLs mentioned in the following doc:    https://wiki.appcelerator.org/display/guides2/Using+Studio+From+Behind+a+Proxy#UsingStudioFromBehindaProxy-WhitelistingURLs    The following URLs listed there need to change as follows:    go.aptana.com -> go.appcelerator.com  api.appcelerator.net -> api.appcelerator.com  openx.appcelerator.net -> openx.appcelerator.com    EDIT - 11 August 2014  Update whitelist URLs to the following:    * api.appcelerator.com - analytics  * api.cloud.appcelerator.com - acs  * developer.appcelerator.com -   * download.appcelerator.com -download/update studio  * go.appcelerator.com  * my.appcelerator.com - create project?  * openx.appcelerator.com  * preview.appcelerator.com -download/update studio  * studio.appcelerator.com - studio dashboard  * www.appcelerator.com  * registry.npmjs.org -- download/update npm modules -- alloy, titanium, node-appc, acs"
"TIDOC-1651","Improvement","Cloud|Guides",5,"Create new ACS/Node.ACS doc overview/landing pages","The Node.ACS Guides landing page (http://docs.appcelerator.com/cloud/latest/#!/guide/node) is the same content as the Node.ACS Quickstart (http://localhost:8888/cloud/latest/#!/guide/node_quickstart). The same applies to the ACS Guides/ACS Quickstart content.    The landing pages should feel more distinct from the quickstart guides. They can provide more overview info, point out/link to key areas, etc."
"TIDOC-1647","New Feature","Cloud",5,"Node.ACS apps can use private NPM registry","Now a new field 'npmRegistry' can be included in app package.json to specify a private npm registry for installing dependencies."
"TIDOC-1659","Improvement","Guides",13,"Improve ""Basic Concepts"" section of Guides","Many sections of the docs tell you what to do with something but NOT what that thing actually does. An example of this is the guide on ""Switching Workspaces""    http://docs.appcelerator.com/titanium/latest/#!/guide/Switching_your_Workspace    Suggest beefing up the Basic Concepts section: https://wiki.appcelerator.org/display/guides2/Basic+Concepts​ and covering topics like this.    "
"TIDOC-1665","Improvement","APIDoc",3,"Ti.Cloud Module: OAuth methods have been removed","It needs to be documented that OAuth methods have been removed from the ti.cloud module by TIMODOPEN-394 for v3.2.3 of the module.    Methods removed: Users.secureCreate, Users.secureLogin, and Users.secureStatus  "
"TIDOC-1663","Improvement","APIDoc",5,"Ti.Cloud: document generic sendRequest method","eAs of TIMODOPEN-389 there is a new method on the Cloud module named `sendRequest` that can be used to make requests before they are explicitly added to the cloud module.    This method needs to be documented.  There is an example of how to use the method in the ti.cloud example app, and the spec for this method is linked in TIMODOPEN-389"
"TIDOC-1662","Improvement","Guides",1,"Expand Alloy moment.js documentation to better cover internationalization","Per the discussion on https://jira.appcelerator.org/browse/ALOY-980 the documentation about how to implement i18n with moment.js at http://docs.appcelerator.com/titanium/3.0/#!/api/Alloy.builtins.moment is insufficient.    Specifically, the docs should better describe how to include additional language strings. The sample app included with the Alloy repo includes code comments that describe the requirements."
"TIDOC-1666","Improvement","Guides",5,"Add 'These docs are for a previous release' banner to 2.x documentation pages ","People sometimes end up on 2.0 documentation pages -- through a Google search or other means -- and think the info is out of date. (e.g. http://docs.appcelerator.com/titanium/2.0/#!/guide/Using_a_Module)    We need a banner across all 2.0 doc pages that says something like: 'This documentation is for Titanium 2.x. For Titanium 3.x documentation, click here.'        "
"TIDOC-1667","New Feature","Cloud",8,"Create a new method likes/query.json","GET likes/query.json  Perform custom query of likes with sorting and paginating.    The query must be limited to likes of a given object (by specifying one of post_id, photo_id, etc.) or limited to likes generated by a given user (by specifying owner_id.    In addition to custom fields, the following pre-defined fields can be used to query and sort likes:    user_id : String. Like owner's user ID. For the admin user, it could be the other's id.  likeable_type : String. Likeable type when the like was created.  likeable_id : String. The object id when the like was created.  created_at : Date. Timestamp when the like was created.  updated_at : Date. Timestamp when the like was last updated.  For details about using the query parameters, see the Search and Query guide.    Parameters  post_id : String  Limit query to likes on the identified Post object.  photo_id : String  Limit query to likes on the identified Photo object.  event_id : String  Limit query to likes on the identified Event object.  place_id : String  Limit query to likes on the identified Place object.  checkin_id : String  Limit query to likes on the identified Checkin object.  review_id : String  Limit query to likes on the identified Review object.  custom_object_id : String  Limit query to likes on the identified Custom object.  status_id : String  Limit query to likes on the identified Status object.  user_object_id : String  Limit query to likes on the identified User object.  user_id :  Limit query results to likes submitted by the identified user.  page : Number  Request page number, default is 1.  per_page : Number  Number of results per page, default is 10.  limit : Number  Instead of using page and per_page for pagination, you can use limit and skip to do your own pagination. limit is the maximum number of records to fetch. limit cannot be greater than 1000.  skip : Number  Number of records to skip. Must be used together with limit.  where : Hash  Constraint values for fields. where should be encoded JSON.  If where is not specified, query returns all objects.  order : String  Sort results by one or more fields.  sel : Hash  Selects the object fields to display. Do not use this parameter with unsel.  unsel : Hash  Selects the object fields NOT to display. Do not use this parameter with sel.  response_json_depth : Number  Nested object depth level counts in the response JSON.  In order to reduce server API calls from an applicaton, the response JSON may include not just the objects that are being queried/searched, but also some important data related to the returned objects, such as owners and referenced objects.  Default is 3, valid range is 1 to 8.  Response Parameters  likes : Likes[]  List of likes matching the query parameters.  REST API    RSPONSE  "
"TIDOC-1673","Improvement","Guides",13,"Create ListView guide for Alloy","Create guide for using ListView in Alloy based on ideas from [~twilkinson]'s great 'Elements of ListView' (attached).    Current ListView docs are comprehensive but were written pre-Alloy. We should add a note to those docs pointing developers to this new Alloy guide.  http://docs.appcelerator.com/titanium/latest/#!/guide/ListViews                "
"TIDOC-1672","New Feature","Cloud|Guides",13,"Add Android native SDK code samples to ACS API reference guide ","Replace Android Cocoafish sample code for each object method with native Android SDK code samples.    http://docs.appcelerator.com/cloud/latest/#!/api"
"TIDOC-1671","New Feature","Cloud|Guides",13,"Add iOS native SDK code samples to ACS API reference guide ","Replace iOS Cocoafish sample code for each object method with native iOS SDK code samples.    http://docs.appcelerator.com/cloud/latest/#!/api"
"TIDOC-1668","Improvement","360",3,"Doc: Guide Appcelerator_Services was not found","h6.Issue description  While attempting to browse the following Documentation sites an error occurs (please see screen shoot attached).    http://docs.appcelerator.com/platform/latest/#!/guide/Appcelerator_Platform  http://docs.appcelerator.com/platform/latest/#!/guide/Appcelerator_Services    All the client is trying out to investigate has to do with our Appcelerator Services, we had to add the following permissions:     <!-- Also needed by the Appcelerator Performance service -->   <uses-permission android:name=""android.permission.BLUETOOTH""/>   <uses-permission android:name=""android.permission.BLUETOOTH_ADMIN""/>   <uses-permission android:name=""android.permission.GET_TASKS""/>     Can we document:   - What features would no longer be available if we removed these permissions?   - What's the expected behaviour of the Services modules when these permissions are removed / not requested?    h6.Additional info  If you search through Google ""appcelerator BLUETOOTH_ADMIN"" the following would appear and point out the links given above. E.G. GoogleSearch.jpg "
"TIDOC-1675","New Feature","Cloud",3,"Node.ACS: Document inclusion of Imagemagic and Phantomjs","We have included system level support for imagemagic and phantomjs, and right now customer can invoke them by using node.js code."
"TIDOC-1674","Bug","Cloud",3,"Node.ACS free app can be launched via 'start' script","Node.ACS now supports to launch free app by 'npm start'. 'npm start' runs 'start' script defined in app package.json automatically. Please refer to npm doc for detail.     Please note that this applies to 'free' app only. In addition, If an app wants to be launched via 'start' script it needs to define the port to be used explicitly in package.json.    ""service"" :    { ""port"": 8080 }  "
"TIDOC-1688","Improvement","APIDoc|Guides",2,"Guides: Ti.include documentation should clearly state not available with Alloy","The documentation does not explain that Ti.include should not be used in combination with Alloy.    http://docs.appcelerator.com/titanium/latest/#!/api/Titanium-method-include"
"TIDOC-1678","Improvement","Guides",3,"Update steps for importing Alloy test apps","*Solution*, from TimP's comments below is to add a step after Click Finish and before ""run it"" that says ""Delete the specs folder, if it's present.""  *Steps*  1. Follow steps in the following docs to import one of the Alloy test samples. Use either the CLI or Studio approach.  http://docs.appcelerator.com/titanium/latest/#!/guide/Alloy_Samples-section-37535160_AlloySamples-TestCaseExamples  2. Run app on iOS sim (didn't test Android).  Results: Following runtime error:  "
