"issuekey","type","components","storypoint","title","description_text"
"EVG-1286","New Feature","app",1,"Track how many tasks a host has run","""This would enable us to easily see if hosts ever get into the pathological state of coming up, waiting, and then shutting down without running any tasks. We could log an event when this occurs. """
"EVG-1285","Bug","legacy-ui",1,"Project admins cannot view disabled projects if they have no enabled projects","""Suppose I am the project admin of two projects, foo and bar. If foo is enabled and bar is disabled, I can view both foo and bar. If, however, I am just the project admin of bar, I cannot view bar."""
"EVG-1288","Bug","app",2,"Task execution data files only appear when viewing Latest","""When viewing a previous execution of a task the files associated to that execution are not visible. When viewing the Latest, all executions are visible (this may not make sense)."""
"EVG-1335","Improvement","legacy-ui",2,"Hide decommissioned hosts on Hosts page","""Can the decommissioned hosts be hidden by default on the Hosts page?  Perhaps we can have a checkbox 'Show decommissioned hosts' similar to what we do for spawned?    I don't think anyone needs to see those boxes on a daily basis, I never had a case where I needed to see or do anything with the decommissioned servers, they just take additional space on the page and make sorting and filtering more difficult."""
"EVG-1350","New Feature","app",1,"Document undocumented evergreen commands","""I have seen the following commands in various Evergreen config files, but none are documented on the [Project Commands|https://github.com/evergreen-ci/evergreen/wiki/Project-Commands] wiki page:  * archive.targz_pack  * expansions.fetch  * expansions.update  * git.apply_patch  * keyval.inc  * manifest.load  * s3.get  * s3Copy.copy  * shell.track  * shell.cleanup    Could these (and any *other* available commands) please be documented?    Thanks"""
"EVG-1386","Bug","app",2,"Set RDP Password no longer working","""I can no longer use the """"Set RDP Password"""" to set passwords on the windows spawn hosts.    The form appears to have been submitted successfully but the password is never changed, I have to login to the server over ssh and reset it manually"""
"EVG-1404","New Feature","app",1,"Remove HTTP verb constants in evergreen package when GCCGO version moves beyond 1.4","""The HTTP verb constants that go added after go1.4, e.g. http.MethodPut etc, are copied into the evergreen globals.go file so that we can use them in GCCGO version 1.4.     When we upgrade past this version, the constants should be removed and references to them should be replaced. """
"EVG-1460","Bug","app",2,"use --binary in git commands ","""The next chapter in the saga of the huge patch, which began in EVG-1459.    The file in question, libbson-objects.inv, is a *new* binary file that is added by the patch.    https://evergreen.mongodb.com/task/mongo_c_driver_releng_make_release_archive_340e610e019f404105aae8e2c1c12f8c85fc4c72_17_01_20_21_07_54"""
"EVG-1488","New Feature","app",1,"Add timestamp expansion","""If Evergreen provides a default expansion for the timestamp used to construct build_id, etc., then users can construct better build/task and ultimately S3 artifact identifiers than are currently provided by Evergreen itself.  """
"EVG-1487","Bug","app",1,"build_id and task_id have a race condition for patch builds","""Recent discussions and inspection gave me the impression that expansions work roughly this way (where """"roughly"""" means I'm not trying to be specific about how reserved characters are converted to dashes or underscores or whatever):    * project' – key for project in evergreen  * 'revision' – SHA1 of a commit in the repo for the project  * 'build_variant' – entry in the 'buildvariants' part of the config.yml  * 'task_name' – task name from 'tasks' part of config.yml  * 'version_id'  ** For commits: roughly {{""""$\{project\}\_$\{revision\}""""}}  ** For patches: a unique ID  * 'build_id' – roughly {{""""$\{project\}\_$\{build_variant\}\_$\{revision\}\_$\{TIMESTAMP\}""""}}  * 'task_id' – roughly {{""""$\{project\}\_$\{build_variant\}\_$\{task_name\}\_$\{revision\}\_$\{TIMESTAMP\}""""}}  * 'execution' – number of times a 'task_id' has executed (starting at 0)    My understanding is that TIMESTAMP is the commit timestamp for commits and the submission time for patches.    From this, it appears that it is possible for two patches on the same commit submitted at the same TIMESTAMP to wind up with the same 'build_id's and 'task_id's.    Without considering backwards compatibility issues, it looks like for patch builds, the 'build_id' and 'task_id' should be using the 'version_id' in place of the 'revision' field.    Alternatively, if 'version_id' for patches were 'project_<UNIQUEID>', then 'build_id' and 'task_id' could remove the 'project' and 'revision' expansions and just use 'version_id' instead, as it would include project information and a unique identifier:    * 'build_id' – roughly {{""""$\{version_id\}\_$\{build_variant\}\_$\{TIMESTAMP\}""""}}  * 'task_id' – roughly {{""""$\{version_id\}\_$\{build_variant\}\_$\{task_name\}\_$\{TIMESTAMP\}""""}}    It would be even more consistent, perhaps, to put timestamp after 'version_id' since that's what it's tied to, which would give you:    * 'build_id' – roughly {{""""$\{version_id\}\_$\{TIMESTAMP\}\_$\{build_variant\}""""}}  * 'task_id' – roughly {{""""$\{build_id\}\_$\{task_name\}""""}}    TIMESTAMP could even go first, before 'version_id', which has the added value of allowing id's to sort chronologically (e.g. listing contents of an S3 bucket):    * 'build_id' – roughly {{""""$\{TIMESTAMP\}\_$\{version_id\}\_$\{build_variant\}""""}}  * 'task_id' – roughly {{""""$\{build_id\}\_$\{task_name\}""""}}    Following that logic, you could add a new expansion:    * 'expansion_id' – roughly {{""""$\{task_id\}\_$\{expansion\}""""}}    Then all the unique identifier expansions would build logically and consistently on each other.    That would simplify the job of users choosing an expansion for naming artifacts to S3:    * Need something to reuse across tasks for a build: use just 'build_id'  * Need some task output for external consumption (e.g. a release tarball): use just 'task_id'  * Need to save debugging output from a particular task run: use just 'execution_id'"""
"EVG-1503","Task","app",1,"Document 'command_type'","""It's not mentioned on the wiki."""
"EVG-1523","Improvement","app",2,"handle test result test files that are too long to index","""we need an index on this field, so we should either truncate these files or figure out some other way to handle this. """
"EVG-1520","Improvement","app",0,"Allow projects to specify required builders for patch builds","""It would be nice if project managers could specify in a file what builders are required when sending patch builds, so the {{evergreen}} cli could read those defaults when users don't specify them.    We'd have to decide what to do when users have specified default builders in their {{.evergreen.yml}} file; probably printing a warning and honoring user's settings would be enough."""
"EVG-1533","Bug","app",2,"previously executed tasks may not be included in test history retrieval ","""The [current implementation | https://github.com/evergreen-ci/evergreen/blob/master/model/task_history.go#L415] of merging old and current tasks may exclude ones if they are sorted in different ways.     We should include tests with both tasks and archived tasks that cover both the normal archiving a task case, and one where the two may have different sets of test results. """
"EVG-1540","Improvement","app",2,"adjust time zones on test-history command to support user's local timezones","""We currently support inputting only UTC, which what is stored in the DB. We should come up with a good way to support users' timezones. """
"EVG-1560","New Feature","app",2,"Endpoint to report on build success rate and elapsed time within a project/variant","""For Cloud tests on Evergreen, we'd like to create custom reports that track the pass/fail rate of all tasks on a build variant and the time taken for each.    As such, we'd like a REST endpoint that only requires {project} and {variant}, can take an optional {maxResults} and {sortBy}, that returns information on the last {maxResults} of builds. We need task-level detail but not test-level.  """
"EVG-1576","Bug","app",2,"s3 operations should be more robust to networking issues","""either by more retry logic if system failures continue, or preferably by pushing tasks to doing s3 operations with their own code (or curator.) """
"EVG-1614","Bug","app",2,"dist-race tarball execs should have the same file names as standard build","""this will make it easy to drop in or deploy race-detector enabled binaries, which isn't currently possible given that the file names aren't the same as the standard builds. However, not being able to tell based on file name if an artifact has the race detector by looking at it might make builds less hygienic or easy to produce.     we could also just put symlinks in the tarball, which may or may not work more long term. """
"EVG-1628","New Feature","app",1,"get rid of global lock for task cleanup on timed out heartbeats","""The global lock is used for cleaning up hosts and tasks. This will probably require some use of atomic updates.  Currently we cleanup timed out tasks and reset them.   """
"EVG-1640","New Feature","app",1,"get rid of global lock for host cleanup ","""this may require having atomic updates on the host status """
"EVG-1650","Bug","app",1,"Fix (MISSING) in runner logs","""There are a lot of (MISSING) appearing in the runner logs.        Some examples:  """
"EVG-1662","Bug","app",2,"No overflow checking on batchtime","""It is possible to set a very large batchtime (e.g.: max int64) and overflow the internal representation. The consequence is that builds will always be scheduled."""
"EVG-9468","New Feature","platform",8,"Revive Dagger Tools ","""this ticket is a place holder for work on the dagger project to make the visualizer work and import some existing work"""
"EVG-1691","Bug","legacy-ui",2,"Don't display sub-second timings on on stats graphs","""https://evergreen.mongodb.com/task_timing/mongodb-mongo-master#/project=mongodb-mongo-master&buildVariant=enterprise-rhel-62-64-bit&taskName=compile_all&requester=gitter_request&limit=500    Doing so severely skews the visual quality of the results. The spikes to high values are harder to ignore without heuristics, but rounding down times to the nearest second seems worthwhile."""
"EVG-1692","Bug","app",2,"compile_all task failing continuously for weeks without sending notifications","""You can see the failure history here:    https://evergreen.mongodb.com/task_history/mongodb-mongo-master/compile_all    But this query (which I would expect to return a BFG ticket every ~3rd day or so) instead only has one ticket:    https://jira.mongodb.org/issues/?jql=project%20in%20(BFG%2C%20BF)%20and%20cf%5B14277%5D%20%3D%20ubuntu1604-debug-ubsan%20and%20%22Failing%20Tasks%22%20%3D%20compile_all"""
"EVG-1714","New Feature","app",2,"go test plugin should be more flexible in its parsing ","""This test shouldn't fail, and does because gccgo has a different zero time value string format, which our regex doesn't account for.     https://evergreen.mongodb.com/task/Greenbay_rhel62_gccgo_test_output_2876d0bd3a8b690c1adc411d6d7b0e7534c6750e_17_06_10_17_06_01"""
"EVG-1717","Improvement","app",2,"Fetch a Paginated List of Distros: GET /distros","""EVG-880 implements only a portion of the distro model. We should enrich the APIDistro struct to implement the remainder of the model. Note also that EVG-880 assumes the distros list is not paginated, so this needs to be changed when the route is implemented."""
"EVG-1776","Bug","legacy-ui",2,"Base URL for JIRA tickets is sometimes ""undefined"" instead of ""jira.mongodb.com""","""See https://evergreen.mongodb.com/build/mongodb_mongo_master_ubuntu1604_debug_aubsan_lite_6c0e2884a22a82d57f2cef12756fc6a7609e20c9_17_06_14_21_15_31"""
"EVG-1799","Bug","app",1,"ETA tooltip always shows >= 1 day on patch builds","""For example, in progress tasks on https://evergreen.mongodb.com/version/594803ff2fbabe4229000a86 have a tooltip showing ETA: >= 1 day    See https://evergreen.mongodb.com/patches/project/mongodb-mongo-v3.4 for more examples.    The waterfall page isn't affected: https://evergreen.mongodb.com/waterfall/mongodb-mongo-v3.4"""
"EVG-9391","Bug","platform",2,"On Windows curator stat process-tree --pid <> does not return complete info","""This ticket is related to incomplete process information when querying the """"http://localhost:2285/status"""" Evergreen endpoint on Windows. As requested, I've run the following curator command on Windows with the curator build {{d7616}} commit.            with output:        I do not see any """"ps_info"""" data."""
"EVG-9510","New Feature","platform",1,"curator compile only push tasks should depend on a full suite","""to avoid pushing in cases where a test has failed """
"EVG-9465","New Feature","platform",1,"greenbay tests leave detritus in home directory","""observed from test compile operation on windows, presumably elsewhere. """
"EVG-1818","Improvement","app",1,"In BF project the ""diff"" link missing ""mongo""","""eg https://jira.mongodb.org/browse/BF-5321 points to https://github.com/mongodb/commit/932c2f345598d8e1d283e8c2bb54fd8d0e11c853 ( the link misses mongo)"""
"EVG-1823","New Feature","app",1,"swap order of id/link/etc and summary as printed by evergreen patch","""The link and Id are the most important bits of info since they are always needed after submitting a patch. Unfortunately for large patches, they get scrolled off screen by the summary, which is not only less important, it is also redundant with the summary printed before submitting the patch. Also it seems to print several blank lines at the end, making this even worse.    """
"EVG-1820","New Feature","app",1,"static hosts should not get flagged for termination","""I have a static host that was marked as unreachable, and the monitor published a bunch of """"flagged for termination because: """" messages. Obviously the host can't be terminated though because it is static.  https://evergreen.mongodb.com/host/root@ec2-54-242-216-156.compute-1.amazonaws.com"""
"EVG-3310","Improvement","app",8,"Annotations (relevant BF tickets) for trend graphs in evergreen perf plugin","""When triaging Microbenchmarks and sys-perf, it's difficult to get any historical info about historical ups and downs in the trend graphs. There may exist a Jira ticket, but when just looking at the trend graph, there's no marker or link to say that this jump 3 weeks ago is a known issue. A lot of time is then wasted by the build baron re-discovering things that are already known.    We'd like to change the display so that, in addition to displaying change points, Build Failures are also rendered onto the trend graphs.    BF tickets have 'Evergreen Project', 'Failing Buildvariants', 'Failing Tasks' and 'First Failing Revision' / 'Fix Revision' fields that can be used to link to the point in the trend graphs.    When a BF and a Change Point exist for the same revision, the BF should take precedence (as this indicates that the change is known or is being worked on). """
"EVG-1829","Bug","legacy-ui",1,"HTTP error handler on some pages give non-helpful error messages","""Like on the settings page, due to the browser returning a JSON object for the error but we're trying to display it verbatim."""
"EVG-1828","Bug","app",1,"avoid removing task directory after timeouts ","""turns out this removed files during the post task, and we shouldn't do that"""
"EVG-1827","Build Failure","app",2,"timeouts still marked as system failures","""e.g.     https://evergreen.mongodb.com/task/mongodb_mongo_master_enterprise_rhel_62_64_bit_multiversion_multistorage_engine_f0110e2682e3a787df062ee3feb7637add694978_17_06_29_14_43_19/0    EVG-1608"""
"EVG-1839","Improvement","app",2,"clean up/restructure log messages ","""specifically I want to use the line constructors *much* less as they're quite hard to use in a structured format. """
"EVG-1838","New Feature","app",1,"write application logs to files and log service","""continue only writing agent lots to log service, if possible."""
"EVG-1844","Task","app",1,"move command package and refactor it to accept conexts ","""new package should be called subprocess """
"EVG-1843","Task","app",1,"client.LogProducer's writer methods should accepet levels. ","""so that we can properly filter stderr messages to error"""
"EVG-1842","Question","app",1,"new client retryGet should handle nil responses","""the current implementation logs but doesn't error if the response is nil. (which I think should always be an error, or at least I believe that the response is never nil if the error is nil. It would be nice to prevent the implementation of the method handlers from needing to consider the possibility of a response being nil if they check the error.     would want to update/refactor the client methods accordingly as well"""
"EVG-1841","Question","app",1,"new client getnexttask method takes a taskID/secret","""this seems like it is in error or is confusing. """
"EVG-1840","New Feature","app",2,"implement legacy client methods for routes required by attach plugin",""""""
"EVG-1849","Improvement","app",2,"Instances should fail to provision if adding tags fails","""This will prevent cases like BUILD-3424, where the reaper stopped a user's spawnhost."""
"EVG-1856","Bug","app",1,"More informative error message when spawning hosts","""If a host fails to spawn, it will not appear in the UI, but there will still be a green info message saying """"Host spawned."""" This is confusing to users who cannot tell if their host actually spawned, nor the reason it may have failed. It can fail if, for example, the distro is configured incorrectly with an image ID that does not exist.    https://evergreen.mongodb.com/spawn"""
"EVG-1855","Bug","app",1,"OpenStack security groups are NOT optional","""The Evergreen UI indicates that security groups are an optional parameter, but the API call to create an instance will actually fail if a security group is not indicated. We need to fix the UI and also update settings validation in the provider implementation."""
"EVG-1854","Bug","app",2,"handleAPIError returns wrong error status code","""Returned JSON document claims 500 status but curl -I shows 404. Problem likely exists in handleAPIError() method in rest/route/handler.go because returned error is cast to rest.APIError instead of *rest.APIError.    See:      """
"EVG-1853","Bug","app",1,"GCE does not accept spaces in new instance names","""If you spawn a GCE host using the default distro name """"new distro"""", GCE returns an error: Must be a match of regex '(?:[a-z](?:[-a-z0-9]{0,61}[a-z0-9])?)'. We should clean/validate the instance name in GCE before making an API call to spawn an instance."""
"EVG-1852","Bug","app",1,"Hosts are not removed from DB when terminated in GCE and OpenStack","""If you spawn a host in GCE/OpenStack and then terminate it, it will still show up in the Evergreen Hosts UI because it was not removed from the DB."""
"EVG-1862","New Feature","app",2,"Implement methods for reading VMware instance attributes","""These provider methods behave the same for hosts created by Evergreen and hosts that are created with the vSphere web client, so they are possible to test before we figure out how to spawn instances using the vSphere API. This involves implementing the following methods of the cloud manager interface:  * GetInstanceStatus()  * GetDNSName()  * IsUp()"""
"EVG-1861","New Feature","app",2,"Authenticate to a vCenter server using the VMware golang library","""This ticket involves creating a client interface to the golang library similar to in the OpenStack and GCE cloud providers. At the end, we should have an authenticated client that can be used to make more API calls to the server.  * Create an interface to the golang library with a mock for testing  * Add credentials to *evergreen.Settings structure  * Make an API call to authenticate to the server"""
"EVG-1860","Improvement","app",2,"Clean up build API routes","""Some class names in the build abort route are misnamed, and some tests are a little messy.    Ex: buildIdAbortGetHandler, AbortBuild/FindBuildById argument names"""
"EVG-1865","Bug","app",2,"Time conversion errors in API models and pagination functions","""The conversion from service level structs to API structs is incorrect. Given a time.Time field, several API models are using naive type casting to coerce these fields into APITime fields, which truncates location data and results in off-by-4-hours errors. Instead we should be using the model.NewTime method which first converts the input time to a location of UTC before populating APITime fields.     Furthermore, the serialization of the time in the actual pagination function is also incorrect. Rather than format the next page's first time properly using time.Format, we currently use the .String() method which again improperly truncates the location data but also uses the wrong format.    Routes affected include but are not limited to build, metrics, and hosts."""
"EVG-1864","Bug","legacy-ui",2,"Scrolling up on the build timeline requires scrolling down","""Scenario to reproduce:    1. Visit: https://evergreen.mongodb.com/version/performance_12568fbc406678ebd98a93d121175b1f765c4766#/0  2. Attempt to scroll up on the Build Time so you can work back to the current date. It requires you to continually scroll down and then back up to trigger a load.     While seemingly small this is really annoying for build barons investigating failures.  Expected: When you scroll up on the build timeline it loads earlier and earlier dates without requiring a scroll down.  """
"EVG-1868","Improvement","app",1,"Support custom machine types in Google Compute distros","""In addition to predefined machine types, Google Compute also supports custom machine types that are priced differently according to the number of vCPUs and memory used. GCE distro configuration should also support custom machine types.    {panel:title=Source: [https://cloud.google.com/compute/pricing#custommachinetypepricing]}  Create a custom machine type with a specific number of vCPUs and amount of memory if predefined machine types are not optimal for your workloads. Custom machine types also save you the cost of running on a larger, more expensive machine type if you don't need to use all the resources of that machine type.    For example, instead of using an n1-standard-8 machine type when you just need a machine type with 6 vCPUs, create a custom machine type instance with 6 vCPUs and 22.5 GB of memory. Creating a custom machine type can save you up to 40% compared to selecting a larger machine type.  {panel}  """
"EVG-1870","Improvement","app",1,"Methods in rest client should not log","""They should return errors, which the caller will log."""
"EVG-1876","Bug","app",1,"API user and key header constants are reversed","""const (   AuthTokenCookie   = """"mci-token""""   TaskSecretHeader  = """"Task-Secret""""   HostHeader        = """"Host-Id""""   HostSecretHeader  = """"Host-Secret""""   ContentTypeHeader = """"Content-Type""""   ContentTypeValue  = """"application/json""""   APIUserHeader     = """"Api-Key""""   APIKeyHeader      = """"Api-User""""  )"""
"EVG-1880","Improvement","app",3,"Get all revisions for a project: GET /projects/<project-id>/revisions/","""Get all revisions for a project during a specific time period, which will be given as form values included in the http request. """
"EVG-9488","New Feature","platform",1,"Change granularity to duration","""Change mentions of granularity to duration in the build cost reporting tool."""
"EVG-1888","Task","app",1,"Add route to kill all agents","""this should go in the status server that runs in the agent"""
"EVG-1890","Bug","app",1,"Fix setup/teardown script ordering","""The order of events is:  # Copy the teardown script to the host.  # Copy the setup script to the host.  # Run the setup script.    Some setup scripts, however, mount the working directory elsewhere, which means the setup and teardown scripts are no longer present in the distro's working directory, and then Evergreen cannot run the teardown script."""
"EVG-1895","Bug","app",1,"Pagination broken in the hosts route","""We should fix the fact that the data Connector to properly sort the host results so that the pagination operations make sense.    We'll address the parameter passing problem separately. """
"EVG-1894","New Feature","app",2,"Get all Tasks by Project for Cost Route: GET cost/projects/<project_id>/task ","""Include starttime and duration when filtering for relevant tasks """
"EVG-1901","Build Failure","app",2,"test-rest-model failure","""h2. [test-rest-model failed on ubuntu1604|https://evergreen.mongodb.com/task/mci_ubuntu1604_test_rest_model_patch_752543f46b1c2a22f984c3b1ce15ff88b6314696_597639282fbabe43520018ce_17_07_24_18_15_39/0]    Host: [ec2-54-224-143-176.compute-1.amazonaws.com|https://evergreen.mongodb.com/host/sir-9hqi78wk]  Project: [mci|https://evergreen.mongodb.com/waterfall/mci]          ~BF Ticket Generated by [~sejin.park]~  """
"EVG-1900","Bug","app",2,"fetch hosts route pagination broken","""When fetching a page of hosts, we are not sorting correctly"""
"EVG-1903","Bug","legacy-ui",1,"patches listed in version history drawer","""The two versions at the top of the list in the screenshot link to patch tasks.   Only commit tasks should be showing up there."""
"EVG-9493","New Feature","platform",1,"fields message triggered panic",""""""
"EVG-1906","Bug","app",1,"Reachability check ssh command doesn't use the same options as other ssh commands","""We started to add {{UserKnownHostsFile=/dev/null}} to ssh options in [this commit|https://github.com/evergreen-ci/evergreen/commit/8ee7f60f243acbb4fdc8f2131e10458c3def80a7#diff-6a305ad019927e85a72e8ffc3842a4b0R536] but it doesn't look like it applies to the reachability checks. And it causes issues sometimes."""
"EVG-1904","Bug","legacy-ui",2,"schedule patch button can result in patch being scheduled multiple times ","""we ended up in a situation with duplicate tasks being created after the first invocation errored in the middle of the operation. """
"EVG-1912","Bug","legacy-ui",1,"Provision failed status has unreadable white font","""Due to the label css class overriding the grey color we want"""
"EVG-1911","New Feature","app",1,"push sysinfo data to logs on a regular loop in all services. ","""runner and api server. """
"EVG-1910","Improvement","app",2,"Write documentation for API v2 routes related to Version and Build Cost Reporting","""Version related routes:   * EVG-1741: GET /versions/<version_id>  * EVG-1746: POST /versions/<version_id>/abort  * EVG-1747: POST /versions/version-id/restart   * EVG-1735: GET /versions/version-id/builds    Cost related routes:   * EVG-1778: GET cost/version/<version-id>  * EVG-1894: GET cost/projects/<project-id>/tasks with time info  * EVG-1878: GET cost/distro/<distro-id> with time info  """
"EVG-1913","New Feature","app",2,"set JOB_OBJECT_LIMIT_KILL_ON_JOB_CLOSE for process termination ","""on windows """
"EVG-1921","New Feature","app",2,"Splunk Logging Client Creates Backpressure in Agent","""Grapes. """
"EVG-1920","New Feature","app",2,"Provide global system task status count over time via status endpoint","""This query would potentially be extremely useful to monitor. We could alert on it (maybe) or just manually check it to gauge the effects of things like network changes, infrastructure changes, or deploys.    At least # of """"system unresponsive"""" tasks in the past 30 minutes would be useful.     To add to that it would be nice to override the time period, and to list all statuses, not just system unresponsive. """
"EVG-1927","Task","app",1,"Vendor Docker golang library","""Docker and Go have changed a lot since 2015. We've been using this library:  github.com/fsouza/go-dockerclient    We should use this fancy new official one instead:  github.com/docker/docker  f7d09a0a9bd626782e63e7295ca87690f26a1fb4    We also need this to configure Docker networking options:  github.com/docker/go-connections  3ede32e2033de7505e6500d6c868c2b9ed9f169d    The annoying thing is that when I try to import both packages as is, I get the vendoring issue that is document at [https://github.com/moby/moby/issues/28269]. A workaround I found is to remove the nested vendor dir at """"evergreen/vendor/github.com/docker/docker/vendor/github.com/docker/go-connections"""" so that imports would properly reference the dir at """"evergreen/vendor/github.com/docker/go-connections"""". Maybe there's a cleaner solution?"""
