"issuekey","type","components","storypoint","title","description_text"
"MULE-6471","Bug","Core: Exception Handling",1,"Default exception strategy is not being called","""I have the following flow:        When I post with an invalid JSON, the return is """"Could not store the User""""      However when I do:        The exception is not handled"""
"MULE-6501","Bug","Modules: XML, XSLT, XPath, SXC",8,"XsltTransformer forcefully evaluate expressions in context-property into Strings","""This arbitrary limitation prevents passing DOM nodes as XSL parameters :(    It comes from the fact the XSL transformer uses the deprecated {{parse}} method in:  """
"MULE-6512","Enhancement Request","Core: Transports",2,"MuleMessageToHttpResponse.createResponse shouldn't use SimpleDateFormat","""We should use JodaTime's DateTimeFormatter since it is thread-safe (we can use one static instance) and faster than creating a new one each time."""
"MULE-6557","Bug","Transport: JMS",0,"Performance regression when caching JMS Sessions","""When enabling cacheJmsSessions attribute on the JMS Connector performance drops to a factor of 10.    Attached test case contains an example of this, if runned on mule 3.2.2, it lasts 3 to 5 seconds to process 10k messages, if runned on mule 3.3.0 or 3.3.1, it lasts 30 to 32 seconds to process 10k messages.    This has been tested on ActiveMQ and Websphere Message Broker."""
"MULE-6604","Story","Build: Libraries / Dependencies",1,"Upgrade Jackson to 1.9.11","""This version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade."""
"MULE-6628","Enhancement Request","Core: Containers|Core: Logging",5,"Should be able to replace Log4j for another logging implementation","""http://www.mulesoft.org/documentation/display/MULE3USER/Configuring+Logging says in the section titled """"I don't want to use Log4j"""" that the log4j jar can be removed so long as SLF4J is wired to another logging implementation. Removing the Log4j jar results in     WrapperManager Error: Error in WrapperListener.start callback.  java.lang.NoClassDefFoundError: org/apache/log4j/spi/RepositorySelector  WrapperManager Error: java.lang.NoClassDefFoundError: org/apache/log4j/spi/RepositorySelector  WrapperManager Error:   at java.lang.Class.getDeclaredConstructors0(Native Method)  WrapperManager Error:   at java.lang.Class.privateGetDeclaredConstructors(Class.java:2389)  WrapperManager Error:   at java.lang.Class.getConstructor0(Class.java:2699)  WrapperManager Error:   at java.lang.Class.getConstructor(Class.java:1657)  WrapperManager Error:   at org.mule.module.reboot.MuleContainerWrapper.start(MuleContainerWrapper.java:53)  WrapperManager Error:   at org.tanukisoftware.wrapper.WrapperManager$12.run(WrapperManager.java:3925)  WrapperManager Error: Caused by: java.lang.ClassNotFoundException: org.apache.log4j.spi.RepositorySelector  WrapperManager Error:   at java.net.URLClassLoader$1.run(URLClassLoader.java:202)  WrapperManager Error:   at java.security.AccessController.doPrivileged(Native Method)  WrapperManager Error:   at java.net.URLClassLoader.findClass(URLClassLoader.java:190)  WrapperManager Error:   at java.lang.ClassLoader.loadClass(ClassLoader.java:306)  WrapperManager Error:   at java.lang.ClassLoader.loadClass(ClassLoader.java:247)  WrapperManager Error:   ... 6 more    This is due to the patch done to fix MULE-5264 which causes MuleContainer to have a direct reference to Log4j's RepositorySelector. Simply moving the reference and the call to setRepositorySelector to some other class which is not accessed via a static reference should solve the problem."""
"MULE-6646","Story","Build: (other)",5,"REST Browsable Web UI Generation","""http://corp.wiki.mulesource.com/display/WP/Simplified+REST+Service+Creation"""
"MULE-6645","Story","Build: (other)",8,"REST Swagger Definition Generation","""http://corp.wiki.mulesource.com/display/WP/Simplified+REST+Service+Creation"""
"MULE-6642","Story","Build: (other)",8,"REST Document Resource Definition","""http://corp.wiki.mulesource.com/display/WP/Simplified+REST+Service+Creation"""
"MULE-6641","Story","Mule Core",0,"REST Service/Interface Definition","""http://corp.wiki.mulesource.com/display/WP/Simplified+REST+Service+Creation"""
"MULE-6649","Story","Build: (other)",3,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window - ESB Work","""Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS's with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector's configuration screen. """
"MULE-6647","Story","Core: (other)",5,"Remove all examples, except the new hello world and existing loan broker, from ESB stand-alone distribution","""* Packaged examples should be modified as per the following plan: https://docs.google.com/a/mulesoft.com/spreadsheet/ccc?key=0ArwrJmCfHowWdDNCdnJYeldHcDI5M0dYaTRsWUwxd2c#gid=2    * This requires the following additional work:      - Creation of the two new identified examples.      - Modification of target examples to use latest 3.4 features. Beyond specifics identified on spreadsheet this includes adding in-studio documentation for all examples.     - Modification of documentation for target examples.     - Removal of examples tagged as Archive from Studio.     - Modification of docs to reflect an Archived examples section.      - Placement of all examples in GIT and tagging as active versus archived.     - From the ESB stand-alone distribution point of view: Remove all examples except the new hello world and existing loan broker."""
"MULE-6663","Story","Core: (other)",0,"Testing - Mule 3.4 Thorttling with GA Registry","""As a Registry user, I would like to be able to apply throttling policies to my Mule ESB flow end-points. """
"MULE-6661","Story","Core: (other)",1,"Testing - Mule 3.4 Dynamic Lookup with GA Registry","""As a Mule user, I would like to use the dynamic lookup component within my flows.  Detailed specs defined here:   http://corp.wiki.mulesource.com/display/WP/Dynamic+Router+%28supports+Registry+Dynamic+Endpoint+Resolution%29"""
"MULE-6659","Story","Core: (other)",3,"Testing Mule 3.4 Pairing with GA Registry","""As a Mule user, I would like to configure my Mule instance to be paired with my Registry account through my registry key so that I may be able to manage my ESB instance's endpoints with the registry.   User should be configure the registry key for their registry account for an ESB instance. From there on: The HTTP endpoints of all apps deployed to the ESB instance should be manageable with the paired registry instance.  Detailed specs described here:   http://corp.wiki.mulesource.com/display/PRODMGMT/Registry+Interaction+and+License+Management+Support """
"MULE-6657","Story","Core: (other)",8,"NIO and WebSocket Completion","""As a Mule ESB user, I would like to be able to turn on the use of the NIO stack through a deploy.properties toggle.   As a Mule ESB user, I would like to be able to use the new WebSocket components within my flows. """
"MULE-6673","Story","Core: (other)",5,"Update Spring version used in Mule to 3.2","""Update the version of Spring we are using to 3.2"""
"MULE-6700","Enhancement Request","Build: Libraries / Dependencies",1,"mule-common dependency should be on a fixed version","""We should be on a fixed version rather than a SNAPSHOT. mule-common is at 0.11.0-SNAPSHOT so we'll go with 0.11.0."""
"MULE-6699","Bug","Core: API",5,"Intercepting Are not generating message processor path ","""This is currently breaking debugger, since all MP that executes after an intercepting MP are not being executed. """
"MULE-6815","Task","Module: APIKit",3,"APIkit Tech Debt","""APIkit Tech Debt"""
"MULE-6814","Enhancement Request","Module: APIKit",8,"APIkit REST Controller Resource","""REST Controller Resource"""
"MULE-6714","Story","Core: API",5,"Deprecate Services (and anything else we can)","""Deprecate Services (and anything else we can)"""
"MULE-6713","Task","Build: (other)",8,"GitHub migration","""- svn repo migration to github  - bamboo plans update"""
"MULE-6711","Story","Modules: (other)",8,"APIkit example application","""Create an example application to showcase apikit functionality"""
"MULE-6710","Story","Modules: (other)",8,"REST Representations definition","""Multiple representation support for apikit"""
"MULE-6732","Bug","Transport: HTTP(S) / Jetty",5,"HTTP(S) transport generates everlasting temporary files","""When doing a multipart upload it may create a temporary file. It will remain on the disk drive because the file is not being deleted once the outputstream is closed. A deleteOnExit flag would not be effective for never-closing applications.    This eventually leads to """"java.io.IOException: No space left on device"""".    The location where this file is being created may be seen at https://github.com/mulesoft/mule/blob/mule-3.x/transports/http/src/main/java/org/mule/transport/http/multipart/MultiPartInputStream.java#L135"""
"MULE-6746","Task","Build: (other)",5,"Fix the 3.x site build","""javadoc generation is failing.  check log here:    http://bamboo.mulesoft.org/browse/MULE3X-MULE3XSITE-SITE"""
"MULE-6749","Bug","Core: (other)",8,"ReplyToHandlers do not work with Dynamic Outbound Endpoints","""ReplyToHandler in the case of Ajax (AjaxReplyToHandler) depends on the MessageSourceURI to actually send the message back to the caller.   If a dynamic outbound endpoint is introduced in the middle which replaces the event's MessageSourceURI it breaks the replyTo.  See the following flow (modified version of the Order Processing example shipped with Studio):    produces the following error:  """
"MULE-6765","Bug","Transport: HTTP(S) / Jetty",13,"Chaining more than one HTTP outbound endpoint will use the HTTP method of the first one","""If I have a config file as follows:        The second outbound-endpoint will always do a GET because if the input payload is of type HTTPMethod, then it takes the value from there."""
"MULE-6760","Bug","Core: Components",5,"ProcessorChain and SubFlows are intercepting when they shouldn't","""Currently ProcessorChain and SublFlows are Intercepting this affects debugger because notifications are generated wrong. """
"MULE-6789","Bug","Transport: JMS",8,"NullPointerException during JMS Reconnect Attempt","""If you configure an xa enabled connector to a JMS broker and the jms broker goes down, the following exception get thrown:        Step to reproduce:    * run the attached config  * tear down the activemq broker and start it again"""
"MULE-6788","Enhancement Request","Modules: CXF",5,"Upgrade CXF to 2.5.9","""We should upgrade cxf to get the latest security patches."""
"MULE-6795","Bug","Core: Routing / Filters",0,"Throw ""Invalidated calling setPayload"" exception when data flow past from <All> router to java component","""Flow config is following:        <flow name=""""testFlow1"""" doc:name=""""testFlow1"""">          <http:inbound-endpoint exchange-pattern=""""request-response"""" host=""""localhost"""" port=""""8080"""" doc:name=""""HTTP""""/>          <custom-transformer class=""""test.ReqToContent"""" doc:name=""""Java""""/>          <all doc:name=""""All"""">              <component class=""""test.B"""" doc:name=""""B""""/>              <component class=""""test.C"""" doc:name=""""C""""/>          </all>          <component class=""""test.CollctToString""""/>     </flow>      There are two components in the one <All> router:    public class B implements Callable {     @Override   public Object onCall(MuleEventContext eventContext) throws Exception {    System.out.println(""""B"""");    return """"B"""";   }    public class C implements Callable {     @Override   public Object onCall(MuleEventContext eventContext) throws Exception {    System.out.println(""""C"""");    return """"C"""";   }  }      There is a component after the <All> router:    public class CollctToString implements Callable {     @Override   public Object onCall(MuleEventContext eventContext) throws Exception {    return """"CollctToString"""";   }  }      Run the app, it will throw following exception after executing components B and C:    java.lang.IllegalStateException: Payload was invalidated calling setPayload and the message is not collection anymore.   at org.mule.DefaultMessageCollection.checkValidPayload(DefaultMessageCollection.java:107)   at org.mule.DefaultMessageCollection.newThreadCopy(DefaultMessageCollection.java:312)   at org.mule.DefaultMuleEvent.newThreadCopy(DefaultMuleEvent.java:779)   at org.mule.RequestContext.newEvent(RequestContext.java:140)      I debugged it and found the cause:    DefaultMessageCollection.setPayload() has been called by DefaultMessageCollection.transformMessage(MuleEvent, Transformer).    And DefaultMessageCollection.invalidatedPayload field value is true.     The 2sec passing parameter of DefaultMessageCollection.transformMessage(MuleEvent, Transformer) method is a transformer which I do not custom, and it will transform message to a String result.    I cannot understand what does the code """" if (this.getPayload() == payload) """" of DefaultMessageCollection.setPayload() mean, this.getPayload() is a collection and payload is a string by previous transformMessage() method. I think it should call addMessage(MuleMessage message) to add all objects returned from components in the <All> router.    It's success when I insert a custom transformer for converting Collection between <All> router output data flow and component class CollctToString."""
"MULE-6796","Enhancement Request","Modules: CXF",3,"Allow MEL expressions in cxf:property of cxf:ws-config","""It would be nice to be able to use MEL expressions for the values of properties in the ws-config so we can set properties based upon the message being processed."""
"MULE-7001","Task","Core: (other)",8,"Write initial draft of shared ports spec","""We are having a number of critical users requests for being able to deploy multiple apps on the same Mule instance using the same IP/Port endpoint.     This story is to do some analysis to identify the possible solutions for addressing this problem space. """
"MULE-6800","Bug","Core: (other)",5,"Thread leak on Mule redeployments for embedded","""When Mule is running embedded in a container, after redeploying an application, there is a thread which still lives from the previous deployment and gets created again with the new one: Mule.log.slf4j.ref.handler.    Steps to reproduce:  1. Deploy a Mule embedded app in Tomcat (bookstore-admin.war from the examples, for instance).  2. Check the thread count and look for the mentioned thread  3. Re-deploy the app  4. Check the thread count, it should have gone up by 1 and there should be 2 threads called Mule.log.slf4j.ref.handler"""
"MULE-6829","Bug","Modules: CXF",5,"cxf_operation is wrong when using proxy-client of a soap 1.1 request","""When processing a soap 1.1 request, the org.apache.cxf.binding.soap.interceptor.SoapActionInInterceptor looks for the soap action in soapMessage.get(Message.PROTOCOL_HEADERS).get(SoapBindingConstants.SOAP_ACTION). If Mule doesn't set this beforehand, cxf doesn't find it. This is a problem because the SoapActionInInterceptor will then fail to set the BindingOperationInfo for the request and thus the StaxDataBindingInterceptor will not know which BindingOperationInfo to use so it just picks the first one of its list (which is probably wrong!) and bam! we're executing the wrong operation.    Processing soap 1.2 requests (which is much more prevalent) doesn't have this problem."""
"MULE-6826","Task","Build: Integration Tests",1,"Fix flaky unit test: DateTimeTestCase","""DateTimeTestCase has many test that are flaky because they depend on the current system time.  For example:        Problem is that there are two different calls to obtain the current second, so they could obtain different values from time to time.  Same problem exist in many tests, but as they are checking for minutes, hours, days, weeks, etc they less probable to fail, but they are still flaky in theory.  """
"MULE-6846","Story","Modules: (other)",5,"Define filter, split, aggregate and route record level data strategy","""Basic requirements:     http://corp.wiki.mulesource.com/pages/viewpage.action?pageId=27132117  """
"MULE-6845","Story","Modules: (other)",3,"Define Polling Watermarks","""Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed. The only way to do that right now is to implement the logic manually which forces the user to deal with object stores, default values, repeated logic, dev time dependencies, etc.    This story is a container of all the features required for watermark  """
"MULE-6844","Story","Core: API",5,"Connector Auto-Paging","""See here: http://corp.wiki.mulesource.com/pages/viewpage.action?pageId=27132117    This will require some in-iteration investigation."""
"MULE-6843","Story","Core: (other)",13,"Move OAuth from DevKit to ESB","""* Move generated DevKit code to ESB and expose an interface that DevKit can use  * Improve user experience when trying to configure an OAuth connector    http://corp.wiki.mulesource.com/display/WP/Making+OAuth+user+experience+smoother"""
"MULE-6849","Bug","Core: (other)",8,"ReplyToDestination is not properly configured in some scenarios","""ReplyToParameterProcessor which is used to move the replyToDestination info from the message to the event is not always invoked before other processing occurs.  This causes that the message processed inside the flow is not sent back to the client."""
"MULE-6848","Enhancement Request","Transport: JDBC",0,"Improve JdbcTransactionFactory to support multi transactions","""JdbcTransactionFactory needs to implement UniversalTransactionFactory in order to work with mule-module-multi-tx-ee"""
"MULE-6852","Enhancement Request","Core: Routing / Filters",3,"Default object store for until-successful","""until-successful needs to be configured with an objectstore by default so it works out of the box very easily."""
"MULE-6858","Bug","Transport: FTP / SFTP",2,"Filename-wildcard filter to fails with SFTP","""MULE-6743 modified the scope of originalFilename property: originally it was stored in the outbound scope, but it was changed to inbound.  Filename wildcard filter was also changed to read that property from the inbound scope.    However the SFTP transport is still storing the property in the outbound scope, making the filter to work incorrectly (not processing file that should be processed).  After the mentioned changes, file transport is storing the property in INBOUND and OUTBOUND, FTP is storing it in INBOUND, and SFTP is doing it only in OUTBOUND.  """
"MULE-6861","Enhancement Request","Modules: (other)",5,"Watermark / Binding object store items to flow variables","""h1. Watermarking       Right now, when a poll needs to deal with updated objects, we use watermarks as an approach to filter out elements that were already processed.  Watermarks require a value to be persisted across flow invocations. Typically, this value will have a default the first time used, and will be used as part of a query or outbound request. Based on how the flow processes the results, the value may be updated.      This can be done using several steps:       - Fetch a value form a persistent object store and save it as a flow variable       - Refer to the flow variable when doing a query / outbound request       - Update the variable based (either once - i.e. the watermark is the date of the query, or per record - i.e. the watermark is the highest id from an object)       - At the end of the processing, persist the value to the persistent object store         This pattern is very common in synchronisation flows. Enough common to deserve better support. To make this easier out of the box we will add a new optional parameter to <poll> that will provide the watermarking variable persistence out of the box.    Watermark Example:        h2. Watermark properties      * variable (required): This attribute signals both the object store key that will be used to store this watermark as also the name of the flowVar in which its value will be exposed to the user.   * default-expression (required): In case that the key above can't be found on the object store, the default expression is used to generate a value. This is useful for the first run of the flow   * update-expression (optional): The result of this expression will be used to update the watermark once the execution is finished. It defaults to the value of the variable parameter.  * objectStore-ref (optional): A reference to the object store you wish to use to store the watermarks. If not provided, the default user object store will be used     h2. Watermark behaviour     * It is bound to the poll   * It is bound to synchronous flows only. If not then it execution must fail  * When executed, it goes to the configured object store looking for a value of the given key. If found, that value is exposed through a flowVar using the same key.   * If no value is found for that key in the object store, then the default-expression is executed and that value is exposed through the flowVar.  * Watermark will also fire a notification interceptable by the event tracking module. The underlaying tracking event will be enriched with the watermark value.  * The message processors will be executed.  * If the flow was correctly executed, then the watermark will be updated.   * After updating the object store, another notification is fired to the event tracking system so that the new value can also be recorded there   * If the intercepted processors throw any exceptions, then the watermark will not be updated. Since the watermark is stored in the object store, the user can always use a exception strategy to put a custom value in case of failure.  * In case the watermark value is not serializable then fail the store of the watermark in the object store  """
"MULE-6864","Bug","Transport: FTP / SFTP",3,"SFTP: Jsch issue in java 1.7 and Kerberos","""There is a known issue with JSch running in java 1.7 and connecting to a server with Kerberos enabled.  When trying to connect to that server, it will request the password to be manually entered.  The issue is described in the following page:  https://issues.apache.org/bugzilla/show_bug.cgi?id=53437    Setting """"PreferredAuthentications"""" property to """"publickey,password,keyboard-interactive"""" in the SftpClient solves the problem."""
"MULE-6866","Enhancement Request","Build: Libraries / Dependencies",8,"Upgrade to Groovy 2.3.6","""Upgrade Mule's Groovy dependency to Groovy 2.3.6."""
"MULE-6896","Enhancement Request","Core: Components",8,"Ability to handle record level errors in for-each","""As an user, I want to catch exceptions at a record level in a for-each/batch element so I can continue processing and put my individual records on a DLQ."""
"MULE-6872","Epic","Core: (other)",8,"Poll 2.0","""For studio, we want to be able to start, stop and execute polls via an API."""
"MULE-6894","Enhancement Request","Core: (other)",8,"Split collection processor","""Spec TBD  """
"MULE-6900","Enhancement Request","Core: API",5,"Change Poll schema to accept a scheduler strategy","""New poll schema will accept scheduler strategies:    <poll>     <schedulers:simple frequency=""""1000""""/>  </poll>"""
"MULE-6899","Enhancement Request","Core: API",2,"Provide an  API to stop/start and execute schedulers","""We need external systems to be able to stop/start and execute schedulers at any given time."""
"MULE-6898","Enhancement Request","Core: API",5,"Create Mule API to inject Poll a different scheduler","""Poll elements have a single scheduler strategy (it uses sheduledWithFixDelay) we want users to be able to determine a different scheduler strategy as part of the story MULE-6872"""
"MULE-6906","Enhancement Request","Core: (other)",1,"Add utility methods to execute flows in FunctionalTestCase","""Right now FunctionalTestCase only provides one testFlow() method which does't really fit all use cases. FunctionalTestCase could be improve adding the runFlow() family of methods that Devkit generates when archetyping a CloudConnector.     This would be better for a user testing their applications and would also help the effort of moving code from Devkit to mule"""
"MULE-6903","Bug","Core: Routing / Filters",1,"UntilSuccessful doesn't correctly validate payload is Serializable","""When ensuring that the message payload is Serializable, the validation is not property done when the message is a DefaultMuleMessage and the payload isn't consumable"""
"MULE-6918","Enhancement Request","Core: (other)",5,"Add dynamic round robin routing support","""Related to MULE-6653 where support for dynamic router was implemented for 'first successful' and 'all' strategies. A new strategy should be added for round robin.     The new dynamic-round-robin will round robin through the routes to dispatch the message, maintaining a state to keep track of the next message processor that needs to be processed.     The state should be maintained based on a route resolver identifier, the goal behind it is to keep track of the iteration for each configuration of the router. By default it should assume the route resolver has no state if it does not implement an IdentifiableDynamicRouteResolver (which is an interface that extends DynamicRouteResolver)"""
"MULE-6956","Enhancement Request","Core: (other)",1,"Watermark - unable to access default user Object Store instance","""*Steps*    with this flow         watermark does not access the default user Object Store """
"MULE-6959","Bug","Core: Concurrency / Threading",5,"Race condition creating MVELExpressionLanguage instances","""Constructor of MVELExpressionLanguage is updating the expression language configured in the DefaultExpressionManager.  This creates a reace condition when there are more than one instance created and multiple threads using the expression manager. In those cases, some threads can get a NPE.    This is a problem using Data Mapper as they extend the MVELExpressionLanguage.    There is a second problem having MVELExpressionLanguage constructor setting the expression language: after a DM component, the expression language use in the app will continue to be the expression language from DM, not the original mvel"""
"MULE-6965","Bug","Core: (other)",8,"Erro during mule message serialization when using byte array as payload","""Attached configuration works well on standalone mode, but when switch to cluster mode I got this exception:    INFO  2013-06-18 16:04:26,722 [[pepe].connector.file.mule.default.receiver.01] org.mule.transport.file.FileMessageReceiver: Lock obtained on file: /private/tmp/test/file.txt  ERROR 2013-06-18 16:04:26,904 [[pepe].inputFlow.stage1.01] org.mule.exception.DefaultSystemExceptionStrategy: Caught exception in Exception Strategy: java.lang.String cannot be cast to org.mule.api.MuleEvent  java.lang.ClassCastException: java.lang.String cannot be cast to org.mule.api.MuleEvent   at org.mule.processor.SedaStageInterceptingMessageProcessor.dequeue(SedaStageInterceptingMessageProcessor.java:134)   at org.mule.processor.SedaStageInterceptingMessageProcessor.run(SedaStageInterceptingMessageProcessor.java:209)   at org.mule.work.WorkerContext.run(WorkerContext.java:311)   at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)   at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)"""
"MULE-6968","Enhancement Request","Transport: HTTP(S) / Jetty",8,"Http endpoint with path="""" or path=""/"" do not attend requests at root level","""enpoints #2 and #3 behave differently than #1 that shows the correct behavior.    1) <http:inbound-endpoint port=""""8000"""" host=""""localhost"""">  2) <http:inbound-endpoint port=""""8000"""" host=""""localhost"""" path="""""""">  3) <http:inbound-endpoint port=""""8000"""" host=""""localhost"""" path=""""/"""">    only #1 answers requests to http://localhost:8000/    #2 and #3 throw the following error:    Cannot bind to address """"http://localhost:8000/"""" No component registered on that endpoint    """
