"issuekey","type","components","storypoint","title","description_text"
"XD-67","Story","Packaging",8,"Submit a brew-based install for Spring XD","""- Host the Spring XD distributable zip somewhere that is accessible by external http request. - Create brew formula for Spring XD install while specifying redis as dependency.  - starting up stream server upon successful brew install  couple of questions: - should we name the brew task springxd? (name not taken yet) - should we start the stream server as part of the brew install process? - should we specify redis as a recommended dependency? user can pass in 'brew install springxd --without-redis' to skip redis installation. by default, 'brew install springxd' will install redis as well."""
"XD-69","Story","Export",5,"Export of data from HDFS to MongoDB","""Based on a single process Spring Batch job, ETL of data from HDFS to MongoDB."""
"XD-68","Story","Export",8,"Export of data from HDFS to a relational database","""Based on a single process running a Spring Batch job, support the ETL of data from HDFS to a RDBMS"""
"XD-72","Story","Ingest",5,"Provide a http source","""stream should be able to ingest data from http """
"XD-71","Story","Ingest",1,"Remove UUID from Tuple class or replace with more efficient implementation","""The Java UUID class is known not to be the fasted implementation available.   See https://github.com/stephenc/eaio-uuid and http://mvnrepository.com/artifact/com.eaio.uuid/uuid for high perf impls.  """
"XD-100","Story","Analytics",2,"Rename Tuple class in spring-xd-tuple","""The Tuple classes in Reactor follow the more traditional data structure concept of Tuples, an immutable fixed length sequence of values where each value can have different types.  They are ordered and can often be access by index.  An example in a static language is the Tuple class found in .NET http://msdn.microsoft.com/en-us/library/system.tuple.aspx or in Scala http://www.tutorialspoint.com/scala/scala_tuples.htm  Using this standard definition of a Tuple, they do not support named values.  There is also a different tuple class instance for each length, e.g. Tuple<T1,T2>, Tuple<T1,T2,T3>.  The Tuple class in XD is more like a record or named tuple.   Python has a named tuple concept - http://docs.python.org/2/library/collections.html#collections.namedtuple  and http://stackoverflow.com/questions/1490413/languages-that-allow-named-tuples shows that other languages use the term 'Record' for a 'named tuple' - Haskell, Standard ML, OCaml, and F#.  http://en.wikibooks.org/wiki/F_Sharp_Programming/Tuples_and_Records#Defining_Records  So boiling it all down, to avoid conflicts of names, and also to open up the possibility of using Reactor tuples as keys (instead of strings for names), we should change the name to either NamedTuple or Record.  ATM, there is no direct relationship between Reactor's Tuple and NamedTuple (such as inheritance) and so probably Record is the way to go.   """
"XD-103","Story","Packaging",1,"Create XDAdmin server to start container launcher","""This will launch the RedisContainerLauncher, in future will be able to select from a variety of middleware options."""
"XD-102","Story","Packaging",1,"Create XDContainer class to start stream server","""Provide optional command line arg to embed the container launcher, aka - xd-admin server.    XDContainer.sh --embeddAdmin"""
"XD-119","Story","Hadoop",1,"HDFS sink should default to hdfs://localhost:8020","""The current default is hdfs://localhost:9000 but most new distributions/installs use 8020"""
"XD-117","Story","Runtime",1,"add spring-integration-groovy to container dependencies","""This will enable the use of groovy scripts within modules."""
"XD-114","Technical task","Packaging",2,"Add install script for Redis","""This assumes the redis source tar is available under $rootDir/redis/redis-2.6.13.tar.gz  The install script does the following:  - Check the platform OS & arch - unzip the tar, compile the sources"""
"XD-111","Story","Packaging",5,"Create final distribution zip across multiple projects","""The final directory structure should look like  <install-dir>/xd <install-dir>/redis <install-dir>/gemfire  inside the XD directory   /xd/bin - which has xd-container and xd-admin scripts /xd/lib  inside the gemfire directory /gemfire/bin - has the gemfire-server script /gemfire/lib   inside the redis directory is   /redis/redis-latest-v.x.y.z.tar /redis/README /readis/install-redis  - script that does the basic 4 commands to install redis.   There should be a gradle task that runs after the distZip task, that will take the contents of different project directories, script diretories and 'redis-binary' directories and creates the final layout for the distribution."""
"XD-108","Story","Packaging",1,"Build script should not package 'spring-xd-dirt' scripts ","""We are packaging separate scripts to start XDAdmin and XDContainer.  The Gradle application plugin will generate an unwanted 'spring-xd-dirt' scripts, this should be removed from the bin directory when creating a distribution zip."""
"XD-106","Story","Runtime",1,"Container server does not log a message that it has started or stopped successfully","""$ ./xd-container  processing module 'Module [name=file, type=sink]' from group 'tailtest' with index: 1 processing module 'Module [name=tail, type=source]' from group 'tailtest' with index: 0   Logging of 'processing module' should have log level, time.."""
"XD-105","Story","Packaging",1,"Add LICENSE to be included in root directory of distribution","""should contain apache licence"""
"XD-104","Story","Packaging",1,"Add README to be included in root directory of distribution","""should explain basic layout of the distribution"""
"XD-123","Bug","Packaging",3,"XD scripts lib path needs to be dynamic","""We currently have the manually created XD scripts. This makes it difficult to maintain as the lib path is error prone with the changes. We need to make sure that the properties such as lib path etc., are dynamically updated."""
"XD-122","Bug","Packaging",2,"XD scripts need to have spring-integration milestone versions updated","""Spring-integration version is changed to 3.0.0.M2 and since we manually create the XD scripts, they still point to the 3.0.0.BUILD-SNAPSHOT version.  As discussed, we also need to have a better strategy on updating the lib directory inside the XD scripts."""
"XD-143","Story","Packaging",3,"Create externalized property file to support connectivity to redis","""We need to have an externalized property file(under xd/conf/) for the xd-container & admin scripts to use as options. """
"XD-142","Story","Runtime",8,"StreamServer Context Lifecycle Issues","""The {{ModuleDeployer}} calls {{getBeansOfType}} before the context has had its {{PropertySourcesPlaceholderConfigurer}} attached. This can cause issues with {{FactoryBean}} s with placeholders in constructor args because the unresolved placeholder is used when the {{FactoryBean}} is pre-instantiated to determine the type of object it will serve up."""
"XD-141","Story","Packaging",1,"install-redis script should not use relative path to determine redis source dist","""Currently, the install-redis script uses relative path to determine redis source  dist file. Since this is error prone, we need to fix it."""
"XD-140","Story","Ingest",2,"Parameterize syslog Source; Add Support for TCP","""The syslog source currently is hard-coded to use udp on port 11111.  Need to parameterize the port and provide an option to use TCP."""
"XD-139","Story","Documentation",2,"Update README.txt to include instructions on how to build","""Building XD should not be part of the out first out of the box experience, but we should include some instructions on what targets are available, such as distXD."""
"XD-136","Story","Documentation",3,"Documentation that points on how to install hadoop","""Pointers to other documentation on how to install hadoop. """
"XD-134","Story","Documentation",2,"Investigate link checking tool for user guide","""Asciidoc/doctor might have one as part of it toolchain"""
"XD-133","Story","Packaging",1,"Fail Sonar CI build if there are any package tangles violated.","""Similar to what would show up on structure101 reports."""
"XD-132","Story","Ingest",8,"Profile support for modules","""To allow for groups of beans to be defined or not in the container that runs a module.  When deploying a stream (e.g. via the REST API), it should be possible to also provide profile names. Then those would apply to any modules within that particular stream deployment."""
"XD-128","Story","Ingest",3,"Create TCP sink module","""Based off SI tcp inbound adapter.  This will allow for event fowarding."""
"XD-126","Story","Documentation",2,"Documentation for sources, sinks, modules should define which attributes are required and which optional","""This will eventually be supplied by the admin server, but for now write it up by hand in the documentation"""
"XD-124","Story","Ingest",2,"Clean shutdown of redis in xd-container","""Need to shutdown cleanly, no exception messages are shown.  Order of components in the stream should be shut down from 'first to last'  (opposite of creation)"""
"XD-147","Story","Packaging",2,"Remove use of application plugin for redis project","""Currently redis project uses application plugin to bundle distribution. This also includes 'java plugin' which causes java specific build behavior on this project. We should try removing the use of application plugin and use something similar or custom tasks that does the bundling. """
"XD-146","Technical task","Runtime",0,"Change TCP Source/Sink to Use Profiles","""Currently, the TCP source/sink use specific beans for the serializer/deserializer options; when profiles are available, they should be used to avoid having to declare a bean of each type."""
"XD-159","Story","CLI|DSL",1,"Parameter parsing does not work if an argument contains '--'.","""Parameter parsing does not work if an argument contains '--'.  For example:    Also, I was surprised that this worked..    ... but this didn't...    I think we need to tokenize the argument (with ' if contains spaces) and remove any surrounding '...' from the result. This means if someone wants a SpEL literal they would have to use something like     resulting in a SpEL literal 'Hello, world!'"""
"XD-156","Story","Packaging",2,"Create config support for Redis","""We would like to have Redis driven from a config property file under XD_HOME."""
"XD-155","Story","Runtime",5,"Add a groovy script processor module","""A processor module that accepts either the location of a groovy script resource or an inline script (string). Also some discussion about a default classpath location for scripts. """
"XD-154","Story","Runtime",2,"Provided console output of started server","""Shouldn't we have something like a ContextRefreshedEvent Listener and output some informational messages to the console, so the user knows the Container is up (Which contexts. Maybe even print a link to the docs))? Maybe even some simple ascii art (for demos)? Right now it looks somewhat barren.  Redis provides something similar.  This may even go hand in hand to provided a better configuration model (storing common config parameters centrally)   """
"XD-153","Story","Analytics",5,"create a gauge module","""Spring config for simple gauge plus message handler to process message. There is some code common to RichGaugeHandler to coerce the payload to a double that should be refactored for reuse."""
"XD-152","Story","Analytics",5,"Create rich gauge module","""Spring config for rich gauge plus message handler to coerce a numeric or string payload to a double."""
"XD-151","Story","Packaging",2,"Add Redis binaries for Windows","""Presently, Spring XD does not ship Windows binaries for Redis. However, Microsoft is actively working [1] on supporting Redis on Windows. You can download Windows Redis binaries from:  https://github.com/MSOpenTech/redis/tree/2.6/bin/release   [1] http://blogs.msdn.com/b/interoperability/archive/2013/04/22/redis-on-windows-stable-and-reliable.aspx"""
"XD-150","Story","Packaging",2,"Publish Spring XD final distribution zip as part of Bamboo artifactory plugin","""Currently, Bamboo's gradle artifactory plugin has the artifacts configured to projects target(build) directory 'archives'. We need to have a way to set the final distribution archive as one of the gradle 'configurations' in our build.gradle and refer it inside bamboo artifacts."""
"XD-166","Story","Packaging",3,"Create config support based on channel registry type","""We need to have the XD container & admin reading the registry specific property based on the registry type selected.   From Mark F, on one of the code review comments:  Maybe rather than having redis, rabbit, etc. properties all within a container.properties we should rely upon naming conventions instead. Specifically, we could have a single configurable property for the type of channel registry (""""redis"""", """"rabbit"""", or """"local"""" being possible values), and then we could use something like:  <import resource=""""config/${registry.type}.xml""""/>  <context:property-placeholder location=""""config/${registry.type}.properties""""/>"""
"XD-164","Story","Runtime",2,"Validate processing modules declare the required channels","""Validate that modules have required channels declared according to their type.  Currently the stream deployer accepts processors with no input, but the stream doesn't complete. We should fail earlier and more loudly."""
"XD-187","Story","Packaging",2,"Create XD script for xd-single node","""This script will launch XD admin along with the module container.  As part of this implementation, we will also remove the embedded options for XD admin & container scripts."""
"XD-186","Story","Runtime",2,"Create a pipe protocol independent StreamDeployer","""Create StreamDeployer that does not depend on an adapter implementation"""
"XD-185","Story","Runtime",2,"Refactor StreamServer to an interface and create Redis and Local implementations","""The current StreamServer depends on RedisStreamDeployer. Call this RedisStreamServer and extract interface to allow alternate implementations"""
"XD-182","Story","Packaging",3,"Create redisProtocol.xml that will load all the Redis specific implementations to suppor the XD container runtime and administration","""The redis specific beans that are defined in the current launcher.xml should move into this configuration file.   """
"XD-181","Story","Packaging",3,"Update launcher.xml to have protocol independent beans defined and an import statement to load protocol specific defintiions from a system property defined location.","""launcher.xml can make use of the system property xd.pipeProtocol inside an import statement.  This determines which version of the XD infrastructure to load, for example what ChannelRegistry implementation, Local or Redis based, or specific message listener containers.   File name conventions should be used, so if the option passed in from the command line is --pipeProtocol localChannel  then the XML filename looked for has the 'Protocol' suffix applied, e.g. localChannelProtocol, and is loaded via the classpath.  Redis and Local will not be the only options, other implementations will be provided in the future, e.g. Rabbit, and the user may be able to provide their own implementations of these infrastructure classes (an advanced task).  """
"XD-180","Story","Packaging",1,"The command line for xd-admin and xd-container to support an additional option, pipeProtocol, that is used to determine the middleware for sending admin requests and data between processing steps","""The name 'pipeProtocol' is tentative.    1. The command line scripts for xd-admin and xd-container would support a --pipeProtocol option, with the default being to use Redis.  (Otherwise use xd-singlenode). 2. The xd-admin and xd-container scripts will use the value of pipeProtocol to set the java system property xd.pipeProtocol when launching the app. """
"XD-179","Story","Packaging",1,"Have three startup scripts, xd-singlenode, xd-admin, and xd-container","""The xd-singlenode script will launch a main application that creates both the admin node (to process http admin requests) and the container node (to execute modules for data processing) within in the same process   the xd-admin script will launch a main application that creates only the admin node (remove current embeddedContainer options)  the xd-container script will launch a main application that creates only the container node (as it is now)"""
"XD-178","Story","Runtime",1,"DefaultContainer should have a default constructor that generates a UUID","""The current incrementAndGet approach based off redis will not easily be applicable in local model deployment"""
"XD-176","Story","Analytics",2,"Support exponential moving average in RichGauge ","""This could easily be supported in the existing gauge by adding a setAlpha method to RichGaugeService and adding the extra parameter """"alpha"""" to the gauge data (https://en.wikipedia.org/wiki/Exponential_moving_average). If not set it would default to the current behaviour (simple mean), otherwise it would calculate the exponential moving average in place of the mean."""
"XD-170","Story","Documentation",2,"Home wiki page improvements","""Add more structure, more easily find the reference guide.  The style that is here  https://github.com/snowplow/snowplow/wiki is nice. """
"XD-192","Story","Documentation",2,"Update getting started documentation to use xd-singlenode start script.","""With the new option of starting without requiring redis, the getting started documentation should reflect this easier way to start processing data."""
"XD-190","Improvement","Runtime",1,"Cleanup embedded container story","""The --embeddedX options are a bit confusing in code right now, as the Admin can embed the Container and vice-versa. I guess we should only keep the Admin>Container side of things."""
"XD-193","Story","Packaging",3,"Need more unique resource locations for XD internal configuration","""Currently internal config files are in META-INF/spring with fairly generic names. To avoid potential collisions if users add their own configuration in the classpath, we should have a more unique location, e.g. META-INF/spring/xd"""
"XD-210","Story","Runtime",1,"If output directory does not exist for a file sink, by default allow it to be created","""There shouldn't be a need to do a mkdir -p before sending data to a file sink."""
"XD-206","Bug","Packaging",1,"XD AdminMain & ContainerMain should check xd.home property from scripts","""Currently, the system property xd.home is set as JVM_OPTS (via SPRING_XD_ADMIN_OPTS) into xd-admin & xd-container scripts.  Inside the ContainerMain & AdminMain, we need to check if this system property is set and use it. It seems like, this check is missing now."""
"XD-201","Bug","Packaging",2,"Fix XD scripts on windows","""Currently the XD scripts are broken in windows. """
"XD-198","Improvement","Documentation|Runtime",1,"Documentation for developing streams in the IDE needs to mention including scripts dir to project classpath","""{{curl -X POST -d """"time --interval=3 | transform | log"""" http://localhost:8080/streams/test}}  results in the following stack trace in the DEBUG log. It's apparently benign, but ugly...    """
"XD-214","Story","Documentation",3,"Create documentation on the general DSL syntax","""The asciidoc wiki should have a section (included in the _Sidebar.asciidoc as well) that describes the general usage of the DSL syntax."""
"XD-212","Improvement","Runtime",2,"Add http port command line option to AdminMain","""Currently StreamServer has setPort, but no way for end user to set it. """
"XD-215","Story","Documentation",1,"Add authentication information to twittersearch source doc","""Since the changes for XD-202, twittersearch requires authentication. Need to update the docs to reflect this."""
"XD-222","Story","Documentation",1,"Add docs for Deleting a simple stream.","""curl -X DELETE http://localhost:8080/streams/ticktock"""
"XD-221","Story","Documentation",2,"Links in asciidoctor generated HTML+docbook documentation are broken","""The issue arises because the link:document[Label] asciidoc macro is meant for """"external documents"""" and creates {{<ulink>}} in docbook / {{<a href=""""document"""">}} in html, whereas we want {{<link linkend=""""anchor"""">}} / {{<a href=""""doc#anchor>}} resp. We also want it to continue working in github live view.  I guess what could work is to have the macro (either override the link macro or create our own if github supports that) that looks like : {{link:document#anchor[Label]}}  (the #anchor works out of the box in asciidoc and should work in github) but override it for the html and docbook backends to render to the correct form.  The thing is, there are several ways to create/override macros (and templates they render to), some of which make sense to our setup: - having asciidoc.conf in the directory of the processed document (http://asciidoc.org/userguide.html#X27) - having docbook.conf/html.conf in the directory of the processed document (http://asciidoc.org/userguide.html#X27) - defining macros using attributes (http://asciidoc.org/userguide.html#_setting_configuration_entries)  I tried all of those, but to no avail. These DO WORK with plain asciidoc, but not with our toolchain. Don't know if the problem is with asciidocTOR or with the gradle wrapper though.    """
"XD-226","Story","Packaging",2,"Cleanup and Optimize gradle tasks to bundle spring-xd distribution","""We need to cleanup some of the duplicate gradle tasks that bundle spring-xd distributions.   Currently, distXD does the copy of distributions from """"spring-xd-dirt"""", """"redis"""" and """"spring-xd-gemfire-server"""" projects into """"$rootDir/dist/spring-xd"""".  And, the task """"zipXD"""" makes the zip archive.  These tasks should be combined with the """"distZip"""" & """"docZip"""" tasks.  We also need to remove the duplicate artifacts configuration from these tasks."""
"XD-227","Story","Packaging",1,"Add jetty-util-6.1.26.jar and jsr311-api-1.1.1.jar as required jars so they will be on the XD classpath","""This is needed for the use of the webhdfs:// scheme to talk to HDFS over http."""
"XD-228","Bug","Documentation",1,"Missing '=' in example of http stream","""In documentation attached to M1, in Streams/Introduction section, there's  while it should be:  missing """"{{=}}"""" in {{http}}"""
"XD-245","Story","Packaging",8,"Deploy Batch Jobs on XD","""h2. Narrative As a developer, I need a way to deploy job configurations as well as the related custom code to XD.  h2.  Acceptance Criteria # Provide the ability to register jobs that have been deployed as modules via something like {{curl -d """"job"""" http://localhost:8080/streams/myJob}} where job is the name of the job definition located in /modules/job and myJob is the name of the resulting registered job # Confirm that both """"regular"""" jobs and Spring Hadoop based jobs can be packaged/run."""
"XD-244","Story","Batch",8,"Create a Trigger","""h2. Narrative As the XD system, I need to be able to execute a job (or potentially a stream) based on a given condition (time, data existence, etc).  This story is intended is for a local trigger implementation but remote triggers will also need to exist.  h2.  Acceptance Criteria # Implement the ability to register a time based trigger {{trigger <CRON_STRING>}} for example # Implement the ability to register a file existence based trigger {{trigger <PATH>}} for example # Implement the ability to execute a job via an anonymous trigger: {{job_name @ <CRON_STRING OR PATH>}} # Implement the ability to execute a job via a job via the previously registered trigger: {{job_name @ trigger_name}} """
"XD-236","Story","Analytics",8,"Create an Aggregate Counter","""An aggregate counter rolls up counts into discrete time buckets.  There is an existing POC implementation in Java based off the library https://github.com/thheller/timed-counter   The README there has a good description of the desired feature set."""
"XD-257","Story","CLI",3,"Create the base implementation for XDCommands for the shell","""This is the basic setup of the commands file - no specific command implementations"""
"XD-255","Story","CLI",3,"Set up a project for XD Shell","""Set up a basic Spring Shell project for XD Shell"""
"XD-248","Story","CLI",0,"Provide a Spring Shell implementation for XD","""Need to create a basic Spring Shell implementation to provide easier access to the XD REST API via an XD REST API Client library. """
"XD-247","Story","Runtime",2,"Need to be able to specify password for Redis","""Running on Cloud Foundry (and other managed environments) we need to be able to specify a Redis password in addition to host and port."""
"XD-291","Bug","Ingest",1,"HTTP Source still listens on port 9000 after removal.","""Steps to reproduce:  1.  curl -d """"http | log"""" http://localhost:8080/streams/testHttp  2.  curl -X DELETE http://localhost:8080/streams/testHttp  3.  curl -d """"http | log"""" http://localhost:8080/streams/testHttp  org.jboss.netty.channel.ChannelException: Failed to bind to: 0.0.0.0/0.0.0.0:9000"""
"XD-290","Story","Ingest",2,"Redis backed container's RedisQueueInboundChannelAdapter is not performant","""Currently, the RedisQueueInboundChannelAdapter has blocking operation when pulling the messages out of redis queue and this is not performant.   There are few ideas from the discussion to make it better:  1) Get more items from the redis queue per connection 2) We will also have compression of messages(at the channel registry) before being sent to the redis queue   We also need to investigate what redis connection strategy makes the RedisQueueInboundAdapter better. """
"XD-288","Story","Hadoop",0,"Support writing to HDFS using Thrift","""See https://github.com/kevinweil/elephant-bird"""
"XD-287","Story","Hadoop",0,"Support writing to HDFS using Protocol Buffers","""See https://github.com/kevinweil/elephant-bird"""
"XD-285","Story","Hadoop",0,"Provide a strategy interface to obtain the key used when writing SequenceFiles ","""the key used in writing key-value pairs should be able to be specified declaratively."""
"XD-281","Improvement","Ingest",0,"Support writing to HDFS using a custom codec","""The classname for the codec would be used to instantiate it.  Note, the ReflectionUtils or CompressionCodeFactory should be used to be efficient."""
"XD-280","Improvement","Ingest",0,"Support writing to HDFS using the Snappy codec","""snappy codec can be included in the distribution.  for more info http://blog.cloudera.com/blog/2011/09/snappy-and-hadoop/  Depends on using a file container format such as sequence or avro files."""
"XD-279","Improvement","Ingest",0,"Support writing to HDFS text file using the LZO codec","""note, the LZO codes are GPL-licensed, so can't be included in the distribution. It is splittable, which makes it a good candidate for writing without any additional data file container structure such as sequence or avro files."""
"XD-277","Improvement","Ingest",0,"Support writing to HDFS text file using the BZip2Codec","""The BZip2 codec is splittable, making it a common choice."""
"XD-276","Story","Hadoop",0,"Investigate throughput performance writing to HDFS","""This could be an optimization, to be verified, that delegating the writing operations to Reactor (e.g. with a backing ringbuffer implementation) will increase the throughput performance.  Other strategies, such as threads to handle writes to individual files concurrently, should be investigated."""
"XD-275","Story","Hadoop",0,"Support for in-memory grouping/aggregation of data before writing to HDFS","""This should be an optimization, to be verified, that aggregating data in memory, for example at the size of a HDFS block (64Mb often) will result in increased performance vs. not aggregating data for writes."""
"XD-274","Story","Hadoop",0,"Headers in a Message that will indicate which HDFS file the data should be stored in.","""Based on message processing, a header in a Message can be added that contains the output file name.  This will work together with the hdfs writer module so it can read the header and write the contents of the message to the specified file. """
"XD-273","Story","Hadoop",0,"File name should support common date and time format strings","""The file name should allow the use of date and time patterns, either JDK or Joda (TBD)."""
"XD-272","Story","Hadoop",0,"A rotation file policy based on time","""A strategy that will automaticaly roll over files based time of day.  For example  New files will be created every hour, or every 6 hours etc.  The directory for files can also be rotated so that directory structures such as  /data/{year}/{month}/{day}  can easily be supported with a minimum of configuration.  """
"XD-271","Story","Hadoop",8,"The HDFS Sink should support a number of rollover options","""A strategy to roll over files that allows the user to choose between  1) the size of the file 2) the number of events/items in the file 3) an idle timeout value that if exceeded, will close the file"""
"XD-270","Story","Hadoop",8,"The HDFS Sink should support a file naming strategy to distinguish between file currently being written and completed files","""A file that is in the process of being written to should have a customized suffix added to the name, e.g. 'temp'.  Once the file is closed, the suffix is removed and replaced with another value - default value can be dependent on the serialization format used, but can be customized"""
"XD-296","Story","Packaging",1,"Add log config file to gemfire in final distro","""The changes for XD-144 mean that log4j files are no longer in the library jars. The admin server already has a logging configuration which should be activated by the startup scripts, but the separate gemfire app doesn't."""
"XD-295","Bug","Runtime",1,"redis.properties values ignored","""The container application loads {{redis.properties}}, but for some reason the values are ignored, and defaults are used instead.  Repro steps: # Unpack Spring XD 1.0.0.M1 to a machine with no running Redis instance # Change /xd/config/redis.properties to specify a different hostname # Run /xd/bin/xd-container # Observe error about inability to connect to Redis on localhost  Workaround * Pass -Dredis.hostname={desired IP} as a JVM parameter"""
"XD-306","Story","Testing",8,"User wants ability to test sources","""Examples: 1. Be able to start the rabbitmq source just by pointing to modules/source/rabbit.xml, pass in some property file for parameters to be replaced, and outgoing message is placed in a in-memory queue backed channel for use with assertions to verify functionality.   2. Test for as many source types as is 'reasonable', e.g. MQTT/TCP testing might be harder than say rabbitmq. 3. Test that sending json, results in media-type header is set to json 4. Test that sending POJO,   """"  POJO 5. Test that sending Tuple, """"   Tuple 6. Test that sending raw bytes, """" raw bytes """
"XD-305","Story","Testing",8,"User wants ability to test sinks","""Handled by 1245"""
"XD-304","Story","Testing",8,"User wants ability to test processors","""Be able to point to the processor xml file, e.g. modules/processors/transformer.xml, and have access to a source channel that drives messages into the processor and a output channel where output messages are send.  The outbound channel is queue backed.  Test sending JSON to a processor module that uses Tuples. """
"XD-303","Story","Testing",8,"User wants ability to create a in-process sink or tap","""So that we can validate the message content in the stream"""
"XD-302","Story","Runtime",8,"User wants ability to create a mock source","""To send a pre-set message to process(es)"""
"XD-316","Story","Batch",5,"Create a common exception framework for XD","""Need to capture exceptions from the various projects that make up XD and wrap them in XD Specific exceptions.  An example of this is when leaving out the channels in the module definitions, we see NoSuchBeanExceptions and IllegalArgumentExceptions thrown based on which module and what channel is missing. """
"XD-315","Story","CLI",3,"Package Shell ""binary"" next to xd-admin and xd-container","""The shell should be an 'executable' delivered out of the box in much the same way that xd-container and xd-admin are right now. If we follow how redis/mongo distribut the shell, it sits side by side with the other binaries"""
"XD-340","Story","Hadoop",8,"Create script to extract table data from JSON based on a given HAWQ table structure","""We should be able to write a script that can examine the table structure for a given HAWQ table and then extract the data from JSON without the custom script we are using now."""
