"issuekey","type","components","storypoint","title","description_text"
"SERVER-26625","Improvement","Indexing",2,"Make collStats command consistent on background index reporting","""The collStats command includes indexes that are undergoing background index build in the 'indexSizes' section. It does not include them in 'nindexes' or 'indexDetails'. We should make reporting consistent, and make clear which indexes are undergoing background build (if any)."""
"SERVER-26867","Improvement","Testing Infrastructure",2,"Timeout-related assert.soon failures should trigger the hang analyzer","""When an test fails due to a timeout, it would be nice if that would trigger the hang analyzer before tearing down the processes. This would let us see what the server is doing that is preventing it from doing what we expect.    -Timeout-related failures include:-   * -assert.soon()-   * -wtimeout expiring-   * -$maxTimeMs expiring-    Update: Per discussion below we will be limiting this to {{assert.soon}}, {{assert.soonNoExcept}}, {{assert.retry}}, and {{assert.assert.retryNoExcept}}."""
"SERVER-26953","Improvement","Diagnostics|WiredTiger",0,"Track bytes read into cache per query","""When slow queries are logged we include information about documents and index entries scanned to help diagnose performance issues. However that information doesn't tell us whether the documents or index entries scanned were in cache or not, and if they are not in cache they can have a much more significant performance impact. Reporting bytes read into cache for each query logged would help diagnose the cause of performance issues related to cache pressure.    This might be accomplished by tracking bytes read into cache per cursor or per session in WT, and computing the difference between the value of this counter before and after each query. Query performance impact would need to be evaluated."""
"SERVER-26988","Bug","WiredTiger",5,"Secondary delay causes large drop in insert rate on the primary due to cache full condition","""With a heavy insert load and a secondary that is delayed the cache on the primary fills to 100% and operation rates drop. Here's a run showing behavior on the primary with the secondary delayed due to lag, but a similar effect is seen if the secondary is intentionally delayed using slaveDelay.    !lagging.png|width=100%!    * from D-E the cache is 95% full and insert rate drops considerably, possibly due to application threads doing evictions?  * F-G and H-I seem to be seem to be related to checkpoints, possibly also in combination with the full cache?  * the rate of pages walked for eviction is generally very high, about 6k times the rate of pages actually evicted, suggesting that the issue is difficulty finding pages to evict to keep the cache at target levels    The high rate of pages walked for eviction suggests a connection to SERVER-22831, which also showed that symptom in connection with a full cache; however the above run was on 3.2.5-rc1 where SERVER-22831 was fixed, so it seems there is a different issue here.    The above test involved  * 3.2.5-rc1  * 2-node replica set  * 25 GB cache  * 100 GB oplog  * 5 threads inserting 800 byte documents into 5 separate collections      """
"SERVER-28940","Improvement","Testing Infrastructure",5,"Make resmoke fixture setup/teardown their own testcases.","""The fixture setup and teardown logs only go to logkeeper, but don't show up on the Evergreen sidebar. So the assertions can't be extracted without figuring out the logkeeper URL from the task log.    Since everything else that logs to logkeeper (i.e. test and hooks) is a testcase that shows up on the sidebar, the fixture events should get their own spots as well."""
"SERVER-29999","Improvement","Testing Infrastructure",5,"Implement FSM workload scheduler for concurrency_simultaneous task","""We'll want to port [the {{scheduleWorkloads()}} function|https://github.com/mongodb/mongo/blob/r3.7.7/jstests/concurrency/fsm_libs/runner.js#L148-L206] from JavaScript to Python so that resmoke.py is in control over the groups of FSM workloads that are run together. The behavior around the number of subsets an individual FSM workload can be a part of should be identical to what it is for the {{concurrency_simultaneous.yml}} test suite today.    Additionally, specifying {{\-\-suites=concurrency_simultaneous jstests/concurrency/fsm_workloads/workloadA.js jstests/concurrency/fsm_workloads/workloadB.js}} should run those two FSM workloads together rather than in sequence. That is to say, if a list of files is omitted then {{numSubsets}} groups of FSM workloads should be run and if a list of files is present then exactly 1 group of FSM workloads should be run. The latter aims to serve an engineer who wishes to reproduce a particular failure by running the same group of FSM workloads together."""
"SERVER-30204","Task","Testing Infrastructure",3,"Create resmoke.py hook that drops all databases without restarting the cluster","""-Add support for including background/perpetual workloads.- Background/perpetual workloads should be done as background threads in resmoke.py and don't need any special handling other than ensuring adequate documentation in our internal wiki.    Also, add a new hook to drop all DBs and collections after every FSM test. When running in """"the same"""" DB Or """"same collection"""" FSM modes, pass the DB or collection that are not dropped to the new cleanup hook. CleanupOption of not dropping certain DBs will be taken into account as needed.    The new hook will be used in place of CleanEveryN to avoid the overhead of spinning up a large cluster multiple times."""
"SERVER-31535","Task","Build|Packaging",3,"Platform Support: remove Ubuntu 12.04 builds","""Ubuntu 12.04 is EOL, so we should drop support for it in 3.6."""
"SERVER-31570","Improvement","Replication|Testing Infrastructure",3,"Adjust mongobridge port allocations for easier debugging","""Mongobridge assigns ports sequentially so you have to use modular arithmetic to figure out which bridges are associated with which mongods. If we assigned (bridge port) = (mongod port) + 10000, it would be very easy to map them to each other. """
"SERVER-32223","Improvement","Testing Infrastructure",2,"Add burn-in tests for configurations in other variants in addition to other suites","""Many tests accidentally forget to mark """"requires_persistence"""" or other things that are only tested on non-required builders. Similarly, mmap is now run on its own builder. Incorporating some of these """"variant"""" flags into burn-in tests on the required builders could avoid easy test failures."""
"SERVER-33000","Task","Build",8,"Platform Support: add Ubuntu 18.04","""This can go to the backlog for now, but Ubuntu 18.04 will be available soon, so we should be ready to add this platform as soon as there are images out there."""
"SERVER-32443","Task","Replication",1,"Create a sys-perf task for running linkbench automatically against a replica set","""Once the MongoDB linkbench implementation is relatively stable and is utilizing the new transactions API, we should work on integrating an automated benchmark into sys-perf. It would probably be good to run this benchmark against both a 1-node and 3-node replica set, at least."""
"SERVER-32437","New Feature","Packaging",8,"Platform Support: add Amazon Linux 2","""On December 13th, Amazon released Amazon Linux 2. The installation of our current package for AMZL fails:        I guess the missing dependencies could be manually added but still, Amazon Linux 2 is not officially supported at the moment"""
"SERVER-32642","Improvement","Testing Infrastructure",2,"Return raw command response in the validate JS hook","""Modify {{CollectionValidator.validateCollections}} to return the raw command response to make the class more flexible."""
"SERVER-32825","Improvement","Storage",3,"Add the infrastructure for upgrade/downgrade of V2Unique indexes","""Addition of new index format allows use of both V2 and V2Unique format. Initially we would add a gating variable to select the unique index format. Switch to FCV as the deciding factor for which format should be used.     * Setting FCV=4.2 will cause all unique indexes to be updated to V2Unique. Do not update the content of the indexes.  * Having FCV=4.0 would create older V2 format indexes"""
"SERVER-32883","Task","Replication|Testing Infrastructure",8,"Enhanced FSM testing for reading from secondaries","""1. Change the {{secondary_reads_passthrough.yml}} test suite which was added as part of SERVER-34384 to use the """"forceSyncSourceCandidate"""" failpoint as a server parameter to force secondary #2 to sync from secondary #1.    2. Add a new version of the {{concurrency_replication.yml}} test suite that uses a 5-node replica set with each secondary syncing in succession of each other (i.e. a linear chain), writeConcern=\{w: 1\}, readConcern=\{level: """"local"""", afterClusterTime: ...\}, and readPreference=\{mode: """"secondary""""\}. We'll also likely want to make a wrapper around a {{Mongo}} connection object to the primary and to a specific secondary so that an individual worker thread talks to a particular secondary all the time rather than some secondaries potentially never being read from.    {quote}  I think there's some additional complexity here because we want FSM worker thread to do reads from different secondary. (We'll probably pin it to a particular secondary similar to how we """"round-robin"""" when using multiple mongos processes.) It seems like we'll want to have a Mongo connection object implemented in JavaScript that for commands which are present in [this list|https://github.com/mongodb/mongo/blob/6841ce738419923002958acc760e150769b6f615/jstests/libs/override_methods/set_read_preference_secondary.js#L10-L23] are routed via a direct connection to the secondary and commands not present in that list are routed via a direct connection to the primary. I think the existing """"connection cache"""" in the concurrency framework makes it relatively straightforward to have direct connections to other nodes in the cluster.  {quote}    In creating this wrapper around two separate {{Mongo}} connection objects, we may also want to change how SERVER-34383 was implemented to construct a wrapper around a secondary's connection from the connection cache instead of creating a replica set connection for the worker thread.    h6. Original description    As part of SERVER-32606 it turned out that our testing of tailing the oplog on secondaries, including the case of chained replication, is light, while the code paths for secondary reads have gotten quite different now from reads on primaries.    We should have a passthrough test where we test these behaviors. This is related to SERVER-32606, but was too big a task to do as part of that ticket."""
"SERVER-33002","Task","Build",8,"Platform Support: add MacOS 10.13 (High Sierra)","""1. Add image and distro to evergreen  2. Run test build  3. Communicate availability to Storage  4. Once functional, we want to put this in rotation.   5. Review performance and open subsequent investigation ticket if makespan is substantially different"""
"SERVER-32999","Task","Build",3,"Platform Support: remove Debian 7","""[Debian 7 is going EOL soon|https://wiki.debian.org/LTS]. Opening a ticket to deprecate and ultimately remove this platform."""
"SERVER-32997","Bug","Storage",13,"Mobile SE: Design and implement multi-reader or single-writer concurrency","""SERVER-32675 resolved Mobile SE's some of the major issues with concurrency. I still see a few tests hitting either write conflicts or DB locked. These tests need to be investigated and a fix made accordingly. This ticket will track that effort."""
"SERVER-33149","Bug","Indexing",3,"createIndexes fails to report an error when index is not created with the specified name","""The createIndexes command fails to report an error when an index is not created with the specified name because an index already exists with the same keys but with a *different* name."""
"SERVER-33146","Bug","Packaging",3,"mongod.service does not source system-wide environment variables as stated in the documentation","""Following the [Kerberos tutorial|https://docs.mongodb.com/manual/tutorial/control-access-to-mongodb-with-kerberos-authentication/#krb5-ktname] I am unable to configure the keytab environment variable for the rpm installed mongod.    The [service file|https://github.com/mongodb/mongo/blob/master/rpm/mongod.service] does not source /etc/sysconfig/mongod    As a workaround I modified the service file to include        """
"SERVER-33342","Task","Build",3,"Turn on shared scons cache for shipping builders.","""enterprise-linux-64-amazon-ami  ubuntu1204  ubuntu1404  ubuntu1604  amazon  rhel62  rhel70  enterprise-ubuntu1204-64  enterprise-ubuntu1404-64  enterprise-ubuntu1604-64  enterprise-suse12-64  suse12  enterprise-suse11-64  suse11  enterprise-debian71-64  enterprise-debian81-64  debian71  debian81"""
"SERVER-33340","Task","Build",8,"Turn on shared cache for non-shipping (non-push) builders","""We originally planned to test for two weeks - but we may be able to shorten this since we began testing with: SERVER-33278    linux-64-repeated-execution  linux-64-duroff  linux-64-lsm  enterprise-rhel-62-64-bit-inmem  linux-64-ephemeralForTest  ubuntu1404-rockdb  ubuntu1604-debug-asan  ubuntu1604-asan  enterprise-rhel-62-64-bit-coverage"""
"SERVER-33427","Improvement","Testing Infrastructure",2,"improve detectability of test failing because ShardingTest/ReplSetTest not shut down","""{quote}  > Max Hirschhorn Kevin Albertson, I noticed that failing to shut down a ShardingTest/ReplSetTest doesn't cause the test to log a """"failed to load"""" line or a javascript stack trace (which makes sense, since which line would you error on?).    As an outcome of SERVER-25777, the mongo shell could already exit with a non-zero return code without printing a """"failed to load"""" message.    > The line that _is_ logged (""""a call to MongoRunner.stopMongod(), ReplSetTest#stopSet(), or ShardingTest#stop() may be missing from the test"""") also isn't/can't be logged at LogSeverity::Error, since it's not logged by a server process (and which makes the log line contain """" E """", which is another thing I typically look for when a test fails without """"failed to load"""").  >   > It took some confusion and additional scrolling through the logs for me to realize why my new test was reporting failure when it seemed like the test ran to completion successfully. Just a thought, in case there's something that can be done to make this failure easier to detect.    Esha Maharishi, I think your confusion is understandable. The goal of the message was to make it more obvious to the user what the remediation ought to be. Since that message isn't being surfaced clearly enough, we should change the logic in the mongo shell so that it is.    I don't see a reason that the mongo shell must use {{cout}} for logging the """"exiting with a failure due to unterminated processes"""" message, so we could replace it with a call to {{severe()}} instead (and prefix the log message with 'F'). Do you think that would be sufficient for your purposes? Would you mind filing a new SERVER ticket for this improvement request?    > For example, even just moving the """"a call to MongoRunner.stopMongod(), ReplSetTest#stopSet(), or ShardingTest#stop() may be missing from the test"""" just before/after the """"Summary: 1 test(s) ran in 35.86 seconds (0 succeeded, 0 were skipped, 1 failed, 0 errored)"""" could help.    Those messages are logged by two different processes (the mongo shell with the former and resmoke.py with the latter) so that isn't really something we'd consider. A related feature in resmoke.py would be to have special handling around certain exit codes from known processes. This case in the mongo shell would be one, but a memory leak detected by ASan/LSan would be another.  {quote}    See comment thread on SERVER-25640; one good idea from that thread is to make the mongo shell log an error message at a more severe log level."""
"SERVER-33470","Task","Testing Infrastructure",1,"Log archival message, even if successful, in hook_test_archival.py","""The archival message is only logged if there is an [error submitting files for archive|https://github.com/mongodb/mongo/blob/e3f361769cd13ba88aa24c1c0a71c76b187f64dd/buildscripts/resmokelib/testing/hook_test_archival.py#L115-L116].    We should have a logger.info message even on success, as there could be files that were skipped during the tar process."""
"SERVER-33641","Improvement","Replication|Testing Infrastructure",3,"Call checkOplogs when checkReplicatedDataHashes fails","""We should do the following to improve the relevance of diagnostics we have in the face of data inconsistency issues:    # Update {{ReplSetTest#stopSet()}} to call {{ReplSetTest#checkOplogs()}} [in addition to {{ReplSetTest#checkReplicatedDataHashes()}}|https://github.com/mongodb/mongo/blob/r3.7.7/src/mongo/shell/replsettest.js#L2174-L2189]. Care should be taken to ensure that tests do not run significantly longer because they need to verify a large oplog when shutting down the replica set.  # Update the {{PeriodicKillSecondaries}} hook to run the {{CheckReplOplogs}} hook [in addition to the {{CheckReplDBHash}} and {{ValidateCollections}} hooks|https://github.com/mongodb/mongo/blob/r3.7.7/buildscripts/resmokelib/testing/hooks/periodic_kill_secondaries.py#L137-L147].    h6. Original description    We now save all of the data files, but it would be great if the test could check the oplogs automatically and note any differences."""
"SERVER-33848","Task","Performance",2,"Update compile flags for sys-perf and performance projects","""MongoDB Community Server has had SSL support since 2.6 or 3.0, yet we weren't compiling with SSL support in sys-perf tests. Julian will fix that as part of his work.    We should review our compile code to make sure it reflects what is actually shipped to users. (Of course, we may have debug symbols and other differences, if they are intentional.)"""
"SERVER-33651","Improvement","Storage",1,"Mobile SE: Use full synchronous mode for SQLite writes","""SQLite allows some startup configuration options. The defaults should work for most of our use cases, but might still need some fine tuning. This ticket is to study the available options, and come up with any non default that might better suit us.    Also, at the conclusion of the ticket, update the design doc to specify these setting we come up with."""
"SERVER-33695","Improvement","Testing Infrastructure",2,"Include the loop name in the before and after recovery files in powertest.py","""Powercycle rsyncs the data files before and after a recovery runs (mongod started after power cycle event). We should name the resulting directory to also include the loop number, i.e., {{beforerecovery-1}}. We can still use rsync, and then rename the directory."""
"SERVER-33740","Task","Storage|Testing Infrastructure",2,"Add Evergreen task for running powercycle against mobile storage engine","""We should create a {{powercycle_mobile}} Evergreen task that performs powercycle testing while running against the mobile storage engine. It should be as straightforward as copy [the definition for the {{powercycle}} task|https://github.com/mongodb/mongo/blob/789f74a3837c0daf799be2b8296f339977c551b8/etc/evergreen.yml#L3862-L3879] and specifying {{\-\-storageEngine=mobile}} in the {{mongod_extra_options}} parameter to the """"run powercycle test"""" function, although some care would need to be taken to disable the FSM clients if we do this ticket before resolving SERVER-32993.    {code:yaml}  - name: powercycle_mobile    exec_timeout_secs: 7200 # 2 hour timeout for the task overall    depends_on:    - name: compile    commands:    - func: """"do setup""""    - func: """"set up remote credentials""""      vars:        <<: *powercycle_remote_credentials    - func: """"set up EC2 instance""""      vars:        <<: *powercycle_ec2_instance    - command: expansions.update      <<: *powercycle_expansions    - func: """"run powercycle test""""      vars:        <<: *powercycle_test        mongod_extra_options: --mongodOptions=\""""--setParameter enableTestCommands=1 --storageEngine mobile\""""  {code}"""
"SERVER-33787","Task","Build|Packaging",2,"Platform Support: remove Debian 7 builds","""It will be EOLed in May."""
"SERVER-33817","Task","Testing Infrastructure",3,"Powercycle test using kill mongod","""Create a new powercycle task which has a {{crashOption}} to kill the monogd instead of crashing the remote host."""
"SERVER-33853","Improvement","Testing Infrastructure",1,"Define a new test tag to temporarily disable a test","""When engineers need to temporarily disable a JavaScript test, they have to update the YAML file for each suite the test runs under and explicitly blacklist it.    We should define a new tag (e.g. """"temporarily_disabled"""") that can be added to a test to quickly prevent it from running in all suites.    The new tag exclusion could be specified in all the suites configuration files (and the tag would be no different than any other tag) or could be implemented in resmoke.    """
"SERVER-33936","Bug","Packaging",3,"3.6 nightly builds not available for download","""At https://www.mongodb.com/download-center#development there's a menu item for 3.6 nightly but the download link doesn't work. Also the [all binaries page|https://www.mongodb.org/dl/osx?_ga=2.203632720.1133726881.1521122429-282575863.1477067354&_gac=1.144900480.1520974309.EAIaIQobChMI_47T6Zbq2QIVRx6GCh2T0QmgEAAYASAAEgJkJPD_BwE] has links for 3.2-latest and 3.4-latest builds but no 3.6-latest."""
"SERVER-33926","Bug","Packaging",13,"Unattended installation fails when deselecting Compass","""h3. Summary  * Unattended installation documentation does not explicitly mention that Compass will be installed when using ADDLOCAL=""""all"""".  * Unattended installation does not appear to work unless Compass is selected.    h3. Details     The Install on Windows page of the mongodb manual provides a section describing [unattended installations|https://docs.mongodb.com/manual/tutorial/install-mongodb-on-windows/#unattended-installation].    When using ADDLOCAL=""""all"""", the installer downloads and installs Compass. I do not want Compass, so I uninstalled both Compass and mongo CE before re-installing using ADDLOCAL=""""Server,Client"""". This causes the installer to fail and roll back the entire installation.    """
"SERVER-33978","Improvement","Testing Infrastructure",1,"References to sudo in evergreen.yml should use ${set_sudo}","""The {{generate compile expansions}} and {{umount shared scons directory}} functions reference sudo:      It should use the following form:    """
"SERVER-34144","Improvement","Testing Infrastructure",1,"Powercycle output improvements","""Two requests. I apologize if these should be separate tickets:  # Please log exactly what database and collection is being queried against for the canary checks. Also include the exact query and the criteria being used to verify the document is in the correct state (I think canary documents are insert only so the verification is an existence check).  # Please rename the powercycle replset name to `powercycle`. It is currently misspelled as `powercyle`. Bringing up a node as a replica set member that can be queried requires an exact string match on the `--replSet` name. It's easy to read the replset name as `powercycle` to only later learn it's misspelled."""
"SERVER-34075","Task","Replication|Testing Infrastructure",3,"powercycle_replication* must run replication recovery to observe canary documents","""SERVER-29213 will break the powercycle_replication tests ability to query for the canary document after a crash. As such, that patch is temporarily disabling them.    Specifically, after SERVER-29213, bringing a node up in standalone may result in stale data relative to what the node has accepted. The node has not lost the data, but simply, replication recovery needs to be done for the data to be queryable.    The powercycle tests bring a node back up to check for the canary document in standalone mode and the node is brought up on a different port than is used when running as a replica set member.    We suspect SERVER-34070 will make it easier to make the required changes to re-enable the powercycle_replication* tests. What's problematic is that running replication recovery requires starting the node up with the {{\-\-replSet}} option. However, a node running with {{\-\-replSet}} on a different port than in the replset config will not come up as a PRIMARY nor SECONDARY and thus not service reads."""
"SERVER-34155","Task","Replication|Testing Infrastructure",2,"Add clean shutdowns to kill_secondaries and kill_primaries passthroughs","""Clean shutdowns leave the server in a different state then unclean shutdowns with respect to recover to a stable timestamp and are interesting by themselves. We do not have a lot of coverage around clean shutdowns and replication."""
"SERVER-34150","Task","Replication|Testing Infrastructure",5,"Create a passthrough that does clean shutdowns","""Recoverable rollback does work specifically to make fastcount correct across clean shutdown. A passthrough that does clean shutdowns on primaries and secondaries could catch some bugs here and around general data consistency."""
"SERVER-34198","Task","Build",3,"Update content-type for gzip files","""The content-type for the gzip files we make available for download is {{application/x-gzip}}. This causes problems with some browsers that don't understand this content type.    According to [RFC6648|https://tools.ietf.org/html/rfc6648] the {{x-}} types are deprecated, and [RFC6713|https://tools.ietf.org/html/rfc6713] says the right type for gzip files is {{application/gzip}}.    The work in this ticket has two parts:  * Update evergreen.yml to use the right content type for new files  * Update the existing files to have the right content type"""
"SERVER-34242","Task","Testing Infrastructure",5,"Enable causal consistency in concurrency_replication suite","""Either enable causal consistency in concurrency_replication, or create a separate suite with causal consistency enabled.     Causal consistency would allow us to run multi_statement_transaction_simple.js with varying writeConcerns, since we could use causal consistency to ensure that the worker threads read the writes performed during setup."""
"SERVER-34241","Task","Testing Infrastructure",1,"Remove the skipValidationNamespaces for config.transactions when WT-3998 is fixed","""Remove skipValidationNamespaces for config.transactions for the ValidateCollections hook in replica_sets_kill_primary_jscore_passthrough.yml"""
"SERVER-34258","Bug","Testing Infrastructure",5,"Error from mount_drives.sh on Windows","""The {{setfacl: No such file or directory}} error is observed when running mount_drives.sh on a windows remote instance:    """
"SERVER-34306","Improvement","Testing Infrastructure",1,"validate_collections.js hook should report node that failed validation","""When reporting a failure, it can be hard to trace back which node the validation failed on. E.g:  """
"SERVER-34298","Bug","Testing Infrastructure",1,"PeriodicKillSecondaries will still run after_suite following an after_test failure","""After the PeriodicKillSecondaries hook runs it resets its {{_start_time}} variable but when the underlying test fails, this step is bypassed causing the following {{after_suite}} that checks the variable to run."""
"SERVER-34371","Improvement","Testing Infrastructure",2,"Stop ignoring errors when the test fixture fails to delete data files","""The standalone test fixture [attempts to delete data files|https://github.com/mongodb/mongo/blob/73cf755e6e4cf5e0e3f43e0d98954c583ed00060/buildscripts/resmokelib/testing/fixtures/standalone.py#L53] before starting a node. We ignore errors when deleting data files, so we don't know if the deletion was successful. An example of when a deletion could fail is on Windows when another process is keeping the file open. When we fail to delete data files, tests can fail because they expect to start up with clean data files. We should add logging to understand when we fail to delete data files."""
"SERVER-34374","Bug","Testing Infrastructure",2,"resmoke.py uses bytestrings for representing pathnames, leading to silently failing to clear the dbpath on Windows","""https://bugs.python.org/issue24672 describes an issue in Python where {{shutil.rmtree()}} fails to delete files with non-ASCII pathnames when a bytestring (i.e. a {{str}} instance in Python 2). [The ntpath.py module in Python preserves type of its argument|https://github.com/python/cpython/blob/6a336f6484a13c01516b6bfc3b767075cc2cb4f7/Lib/ntpath.py#L398-L401] so it sufficient to use a {{unicode}} instance instead in order to have Python call the W-suffixed Win32 APIs that return Unicode strings.    I've verified on a Windows spawn host that the following patch to config.py addresses this issue. The change to parser.py is to just do the same if someone were to specify {{\-\-dbpathPrefix}} when trying to reproduce a failure outside of Evergreen.    {code:diff}  diff --git a/buildscripts/resmokelib/config.py b/buildscripts/resmokelib/config.py  index 66753c389d..2f13c2df96 100644  --- a/buildscripts/resmokelib/config.py  +++ b/buildscripts/resmokelib/config.py  @@ -34,7 +34,7 @@ DEFAULT_BENCHMARK_MIN_TIME = datetime.timedelta(seconds=5)     # Default root directory for where resmoke.py puts directories containing data files of mongod's it   # starts, as well as those started by individual tests.  -DEFAULT_DBPATH_PREFIX = os.path.normpath(""""/data/db"""")  +DEFAULT_DBPATH_PREFIX = os.path.normpath(u""""/data/db"""")     # Names below correspond to how they are specified via the command line or in the options YAML file.   DEFAULTS = {  diff --git a/buildscripts/resmokelib/parser.py b/buildscripts/resmokelib/parser.py  index d9f40da3e9..1353f899fd 100644  --- a/buildscripts/resmokelib/parser.py  +++ b/buildscripts/resmokelib/parser.py  @@ -352,7 +352,7 @@ def update_config_vars(values):  # pylint: disable=too-many-statements       _config.ARCHIVE_LIMIT_TESTS = config.pop(""""archive_limit_tests"""")       _config.BASE_PORT = int(config.pop(""""base_port""""))       _config.BUILDLOGGER_URL = config.pop(""""buildlogger_url"""")  -    _config.DBPATH_PREFIX = _expand_user(config.pop(""""dbpath_prefix""""))  +    _config.DBPATH_PREFIX = unicode(_expand_user(config.pop(""""dbpath_prefix"""")))       _config.DBTEST_EXECUTABLE = _expand_user(config.pop(""""dbtest_executable""""))       _config.DRY_RUN = config.pop(""""dry_run"""")       _config.EXCLUDE_WITH_ANY_TAGS = _tags_from_list(config.pop(""""exclude_with_any_tags""""))  {code}    However, I'm not sure if more special handling on Linux platforms is necessary as the changes from https://github.com/pypa/setuptools/commit/5ad13718686bee04a93b4e86929c1bb170f14a52 suggest we shouldn't use Unicode string literals if {{sys.getfilesystemencoding() == 'ascii'}}. We currently set the {{LANG=C}} environment variable on all of Ubuntu 16.04 builders (SERVER-31717, SERVER-33184) so it isn't clear why we'd even be able to create files with non-ASCII pathnames. CC [~mark.benvenuto]    """
"SERVER-34380","Improvement","Performance",2,"system_perf.yml: Remove the compile_proxy task","""In SERVER-33513 I added a """"compile_proxy"""" task in system_perf.yml as a layer of indirection. This was a workaround due to not being able to use {{depends_on}} on a variant level. That has now been implemented in EVG-2923. We should therefore use that instead.    Note: While the compile_proxy task is only used for master, the end result of this ticket should also be backported to stable branches, so that system_perf.yml is as consistent as possible across the branches."""
"SERVER-34405","Task","Performance",1,"Add sys-perf move_chunk_waiting task for WT. ","""Master branch only"""
