"issuekey","type","components","storypoint","title","description_text"
"DURACLOUD-167","Bug","Client",1,"Error retrieving content stores","""I'm getting this error when trying to access my spaces through the duradmin (accessing files through the durastore appears unaffected)  An unexpected error occurred... Error retrieving content stores. Response code was 401, expected value was 200. Response Body: <html><head><title>Apache Tomcat/6.0.18 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 401 - Bad credentials</h1><HR size=""""1"""" noshade=""""noshade""""><p><b>type</b> Status report</p><p><b>message</b> <u>Bad credentials</u></p><p><b>description</b> <u>This request requires HTTP authentication (Bad credentials).</u></p><HR size=""""1"""" noshade=""""noshade""""><h3>Apache Tomcat/6.0.18</h3></body></html>Error retrieving content stores. Response code was 401, expected value was 200. Response Body: <html><head><title>Apache Tomcat/6.0.18 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 401 - Bad credentials</h1><HR size=""""1"""" noshade=""""noshade""""><p><b>type</b> Status report</p><p><b>message</b> <u>Bad credentials</u></p><p><b>description</b> <u>This request requires HTTP authentication (Bad credentials).</u></p><HR size=""""1"""" noshade=""""noshade""""><h3>Apache Tomcat/6.0.18</h3></body></html>"""
"DURACLOUD-182","Story","Utility",1,"Sync Tool start from scratch option","""Add an option to the Sync Tool which would clear out its status logs (or just ignore them) in order to start from scratch (attempt to sync all files) rather than restarting. This would remove the need to ever manually clear the backup directory unless wanting to remove log files."""
"DURACLOUD-180","Story","Utility",1,"Sync Tool run to completion","""Add an option to the Sync Tool which would allow it to run until its work queue is empty, then exit. This would be useful for administrators who would like to use the Sync Tool as part of a cron job to sync all of the day's updates at one time rather than have the Sync Tool run continually."""
"DURACLOUD-185","Bug","UI",1,"change icon to something more appropriate on deploy/undeploy service.","""not sure if the lock/unlock icons used for open/closed spaces really applies to service deploy/undeploy (0.6) """
"DURACLOUD-197","Story","UI",1,"Make available services more explicit.","""on the services tab, you have to click """"deploy a new service"""" to view a list of other available services not currently running. it would be nice if that information was somehow presented on the immediate service page, as it wasn't immediately apparent that there were other services that could be run."""
"DURACLOUD-196","Bug","UI",1,"Mark  image files when the space is closed, indicating that the JP2 viewer is only available for open spaces","""It would be really useful to have a notice box on image files when the space is closed, indicating that the JP2 viewer is only available for open spaces (then do viewing as if the JP2 service were not deployed)."""
"DURACLOUD-195","Bug","UI",1,"The uploads dialog gets a little messy when you have >4 files that have been uploaded (close button sits over other stuff, can't see the bottom of the scroll bar, etc)","""# The uploads dialog gets a little messy when you have >4 files that have been uploaded (close button sits over other stuff, can't see the bottom of the scroll bar, etc)"""
"DURACLOUD-193","Bug","UI",1,"Navigating away from an upload in progress causes the upload to fail.","""The quick fix is to provide a warning to the user.  The better solution is probably to make the spaces,services,admin,and dashboard pages all driven off the same """"page"""" and making the various sections (spaces,services,etc) addressable after the hashmark."""
"DURACLOUD-192","Story","Services",1,"Full URL of streaming content","""This improvement is to expose the full URL, including the streaming host server, of content that is streamed via the mediastreaming service. Various stream viewers provide the ability to paste in such a URL for testing."""
"DURACLOUD-198","Bug","UI",1,"DurAdmin: Add Content Item button is available prior to selecting a space","""The """"Add Content Item"""" button on the spaces tab of DurAdmin can be selected without choosing a space. The add content dialog box opens and allows you to interact as usual, but when you click the Add button nothing happens. The """"Add Content Item"""" button should likely be grayed out until a space is selected."""
"DURACLOUD-200","Story","Storage",13,"New StorageProvider: MS-Azure","""This feature should create a StorageProvider implementation ala   EMCStorageProvider.java   RackspaceStorageProvider.java   S3StorageProvider.java  for MicroSoft's Azure storage offering. http://research.microsoft.com/azure """
"DURACLOUD-204","Story","Security",1,"Persisting User Passwords","""This improvement should persist system and user credentials to enable the same ones to be used across migrations to a new DuraCloud instance."""
"DURACLOUD-215","Story","UI",1,"Service Exclusion Groups - UI Modifications","""UI changes to support DURACLOUD-207"""
"DURACLOUD-207","Task","Service Infrastructure",2,"Service configuration: Exclusion groups","""The task is to update the service-config schemas to support the notion of exclusion groups during deployment and configuration of services. This allows the UI to dynamically display the appropriate input elements based on initial selections made by the user.  See DURACLOUD-215"""
"DURACLOUD-217","Bug","UI",1,"Chrome & IE mis-behavior","""On Wed, Aug 4, 2010 at 12:21 PM, Bryan Beecher <bryan@umich.edu> wrote:     OK, this is really weird.     Chrome throws a tomcat error.     IE hangs.     Firefox works A-OK.     I'll use Firefox. :-)          -- bryan   On Wed, Aug 4, 2010 at 12:18 PM, Bryan Beecher <bryan@umich.edu> wrote:         Hey, Carissa, I logged in, changed the password, and after hitting submit, got a page with this:         {""""user"""":{""""accountNonExpired"""":true,""""accountNonLocked"""":true,""""credentialsNonExpired"""":true,""""enabled"""":true,""""grantedAuthorities"""":[""""ROLE_ADMIN"""",""""ROLE_USER""""],""""password"""":""""[omitted]"""",""""username"""":""""admin""""}}          which contains the new password.  However, whenever I navigate to the home page (URL below), I get a 500 response from tomcat, and a long stack trace (which I can send it if it helpful).         If I cut-n-paste the URL into a different browser, I do get the login screen, but it just hangs when I try to authenticate.              -- bryan"""
"DURACLOUD-223","Story","Dashboard|Service Infrastructure",5,"Service Report: backend utility for completed services","""This feature provides the backend support for providing service summary details for services that have completed. 'Completed' is defined as either coming to a state of 'success' or 'failure', or in the case of services that just stay running (e.g. Image-Server) coming to the state 'started'. Service summaries should be collected as soon as the service completes and be persisted to a single file containing all services. This single report file will start fresh on a monthly basis."""
"DURACLOUD-220","Story","Dashboard|Report|Services|UI",5,"Service Report Dashboard","""This task is to create a UI dashboard for displaying and downloading reports on service jobs. Information about both running services and completed services will need to be displayed.  REST API calls should be available from which the service report information can be gathered. A UI will need to be created to be able to display the information in the reports.  The reports will likely be in XML, so XSLT is an option for display."""
"DURACLOUD-224","Bug","UI",1,"DurAdmin - enter key does not properly submit content detail edit","""When editing the mime-type of a content item in DurAdmin (using the """"edit content item"""" dialog), using the enter key to submit does not save the value which was input and returns the user to the main spaces view with no space selected. Using the Save button works just fine. Using the enter key should perform the same function as clicking Save."""
"DURACLOUD-225","Bug","UI",1,"DurAdmin - next and previous buttons for content list are displayed even when not necessary","""The recently added next and previous buttons to allow cycling through large sets of content items seem to show up even where are only a few content items in a space. Those buttons should only be available when there are more content items than can be displayed in the scroll window."""
"DURACLOUD-226","Bug","UI",1,"DurAdmin - ""Login"" button on login screen does not respond to Enter key on Chrome","""When using the Google Chrome browser and attempting to log in via DurAdmin, the Login button is not triggered by hitting the Enter key. Clicking on the Login button works fine. In Firefox and IE both clicking on the button and hitting the Enter key work fine."""
"DURACLOUD-228","Bug","UI",1,"Cannot display Spaces in DuraAdmin UI","""After logging into the DuraAdmin web app I can navigate to most tabs successfully, but when selecting the Spaces tab, I get a pop-up that says only """"error:undefined"""".  And the sync tool also exhibits a problem trying to access Spaces:  Starting up the Sync Tool ...Exception in thread """"main"""" java.lang.RuntimeException: Could not connect to space with ID 'synctest4'.         at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.ensureSpaceExists(DuraStoreSyncEndpoint.java:82)         at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.<init>(DuraStoreSyncEndpoint.java:69)         at org.duracloud.sync.endpoint.DuraStoreChunkSyncEndpoint.<init>(DuraStoreChunkSyncEndpoint.java:33)         at org.duracloud.sync.SyncTool.startSyncManager(SyncTool.java:89)         at org.duracloud.sync.SyncTool.runSyncTool(SyncTool.java:185)         at org.duracloud.sync.SyncTool.main(SyncTool.java:240) """
"DURACLOUD-231","Story","Storage",3,"Allow users to select S3 storage class","""As of release 0.6: - All content added to S3 is set to the reduced redundancy storage class - There are tasks available which will transition all content in a given space to a particular storage class (either standard or reduced redundancy)  This task is to: - Provide a way for the user to select which storage class they would prefer to be set when new content is added. This selection would be for all content in an account.  Later tasks will need to handle: - Provide selection of storage class at the space level - Provide a way for users to transition their existing content to their preferred storage class. This will likely be a service which leverages the existing tasks."""
"DURACLOUD-230","Bug","Security",1,"Exception thrown on duradmin initialization","""The attached stacktrace has begun appearing in the catalina.out log when running the app-config initialization tool. By downloading various revisions of the baseline, I was able to associate the origins of the stacktrace to svn r[47], on Aug 2nd. http://groups.google.com/group/duracloud-codewatch/browse_thread/thread/4dcd83462d243272?hl=en#  I observe the stacktrace when running   mvn clean install -DskipTests  from the top of the baseline, followed by   java -jar app-config/target/app-config-0.5.0-SNAPSHOT-driver.jar localhost.properties  It is unclear to me if the mods to   trunk/duradmin/src/main/webapp/WEB-INF/config/tiles.xml   trunk/duradmin/src/main/webapp/WEB-INF/jsp/error.jsp  cause the error, or just allow it to be visible in the catalina.out log.   As a note, I also get the same result when running the following curl command:    curl -d duradmin-init.xml -u un:pw http://localhost:8080/duradmin/init"""
"DURACLOUD-232","Story","Services|Storage",1,"REST-API: Create top-level exception barrier","""This improvement is to create a top-level exception barrier for the durastore and duraservice REST-APIs. Currently, unexpected exceptions appear in the client response as either a stacktrace or a tomcat html error document."""
"DURACLOUD-240","Bug","UI",1,"DurAdmin: Images in closed spaces should be displayed as if no J2K service exists","""Re: DURACLOUD-196, when a space is closed, the View link still attempts to open it in a J2K viewer. Along with the current notice (and link to open the space), the images should act like the J2K service is not deployed until the space is opened. """
"DURACLOUD-239","Bug","UI",1,"DurAdmin: Uploaded file can be displayed in the wrong space","""When uploading a file, when the upload completes, the content Id of the uploaded file is added to the list of items in the currently viewed space, even if that is not the space where the item has been stored. Clicking on the content Id then brings up a """"get item failed: error"""" dialog. Clicking on the either space (the one being viewed or the one where the upload landed) allows them to refresh and show the correct listing."""
"DURACLOUD-260","Bug","UI",1,"Login failure on some browsers/environments","""Firefox 3.6.10 Chrome 6.0.472.62 Opera 10.62-6438  Occasionally on Firefox and Chrome the first time a username/password is provided and the 'enter' key hit, the fields just clear. But immediately re-inserting the values has always succeeded."""
"DURACLOUD-265","Story","Services",3,"Ensure integrity of input content to hadoop services","""This improvement is to revisit the hadoop services: - fixity - bulk image conversion - replication on demand  and ensure the content pulled from S3 is valid with respect to its stored MD5 value."""
"DURACLOUD-266","Story","Services",5,"Notification on service completion.","""This task is to provide a notification to the user running a service when that service completes. The notification should include (a link to) the final output report, if one was generated by the service.  Original description: Bryan Beecher suggested that adding some sort of pop-up, email message, or other indicator might be a good idea once the fixity service has finished the job that it is running. It isn't clear how to tell when it is finished beyond polling the Services page."""
"DURACLOUD-271","Bug","UI",1,"UI Message when creating space that already exists","""When creating a space that already exists, the following pop-up displays the error: """"error: space is undefined""""  Normally I can determine that the error must relate to the fact that the space already exists.  But sometimes in creating a new space, the action fails and the space is not listed on the left-hand side listing of spaces. But despite the failure, the space is actually created (although not shown).  So trying to create it again shows the """"error: space is undefined"""" message which does not make it very easy to determine the actual error. The suggestion is to render a more specific error message."""
"DURACLOUD-270","Bug","UI",1,"UI Pagination after ""delete all""","""The scenario is revealed when wanting to clear the entire contents of a space or the first few hundred items. 1. have a space with many items (+1000, this is commonly the case with the log output from hadoop jobs) 2. select the space and select the check-box that marks all of the items shown on the current page 3. select """"Delete Selected Content Items"""" 4. notice all items are deleted 5. select the """"next"""" button 6. notice the next page of items is not displayed 7. refresh space (by hitting the space name) and notice the next page of items displays"""
"DURACLOUD-272","Bug","UI",1,"Metadata add button label is removed on focus","""When adding metadata to either a space or content, the add metadata button label (""""+"""") is removed as soon as the button gets focus. This follows the [name] and [value] text being removed from the metadata text fields, but it should not happen on the button."""
"DURACLOUD-275","Story","UI",1,"DuraAdmin - View images in closed space in the J2K Viewer","""Remove the notice that the space needs to be open in order to view the image in the J2K viewer.  Change the link to view closed images in J2K viewer.  Also change viewer url param from http to https.  Make sure to release with issue DURACLOUD-138"""
"DURACLOUD-278","Bug","UI",1,"Selecting a single space for deletion displays ""delete multiple spaces?"" warning","""In DurAdmin, if you select a single space for deletion, on the far right you'll see a """"Multiple spaces selected"""" message.   After clicking """"Delete Selected Spaces"""", you'll also get a warning that says """"Are you sure you want to delete multiple spaces?"""".  Obviously, this is a little confusing, as it causes you to have to double check that you aren't accidentally about to delete multiple spaces."""
"DURACLOUD-277","Story","Utility",1,"Update retrieval tool to skip space dir creation on single space retrieval","""It is not necessary for the retrieval tool to create a directory for the space being retrieved when retrieval is only for a single space. This task is to update the retrieval tool such that when only one space is being retrieved, the files go directly into the content directory. When multiple spaces are retrieved, space directories are created, as is the case currently."""
"DURACLOUD-276","Story","Utility",1,"Update sync tool command line flags to match retrieval tool flags","""The following flags need to be updated in the sync tool to match the retrieval tool: 1. password: change to -p 2. port: change to -r 3. backup (work) directory: change to -w 4. sync (content) directory: change to -c 5. sync deletes: change to -d 6. exit on completion: change to -x 7. add: store id: -i"""
"DURACLOUD-279","Bug","Services",5,"Bulk Image Transformation failures","""The Bulk Image Transformation service has failed in numerous tests which has been over a set of TIFF images files supplied by Rhodes. This set includes 317 images, ranging in size from 2.35 MB to 265.42 MB. The primary test case has been converting to JP2 format using the source color space. The service has failed when running with 1 instance of each instance size. The service has also failed in a test running an xlarge instance with only 2 mappers.  Watching the memory consumption on a small instance while the service is running shows that a significant amount of memory is consumed by the mogrify step (which is run using a bash script to call ImageMagick) - all swap space was consumed, and less than 10% of memory remained available.  Testing has indicated that the size of images being transformed likely plays a role in the failures. Moving the two largest Rhodes files to another space (all of the rest of the tiffs being under 115 MB) allowed the transformation to complete successfully using 3 xlarge instances. Running the conversion over the same set with only 1 instance (regardless of size) still failed, however. The attached file shows the list of tiff files which were successfully transformed in these tests, as well as the files on which the tests failed. The large instance was run with two mappers, and the x-large instance with 4 mappers."""
"DURACLOUD-283","Story","Services",1,"Duplicate on Upload: ensure metadata is included","""This improvement should ensure that content that is replicated via the """"Duplicate on Ingest"""" service should also duplicate the user-supplied metadata."""
"DURACLOUD-282","Story","Services",3,"Bit Integrity Service: update service config for provider spaces","""This improvement is to change the Bit Integrity Service to leverage the 'mode' schema element to specify the need for resolving spaces for all providers."""
"DURACLOUD-281","Story","Service Infrastructure",1,"Duraservice: Resolve spaces for all providers","""This improvement is to have ServiceManager.java resolve the spaces for all providers when a service config object specifies a """"ALL_STORE_SPACES"""" mode."""
"DURACLOUD-286","Story","Services",2,"Allow system services to be deployed along with services which depend on them","""This task will remove the system services (imagemagick, webapp util) from the list of deploy-able services and instead have them be deployed as needed when dependent services are deployed. Likely this will mean bundling the jars for these services into the services for which they are a dependency, and updating them to start when they are deployed into OSGI."""
"DURACLOUD-285","Bug","Services",3,"Bottleneck in hadoop processing","""Two runs of the Bulk Bit Integrity service over the same 1TB set of BHL content took approximately the same amount of time (a few minutes over 8 hours.) The problem is that the first run used 10 small instances and the second run used 10 x-large instances. The x-large instance should have completed the task much faster, not only because they have higher bandwidth and compute capacities, but also because they are set to use 8 mappers per instance rather than the small instance setting of 2.   This task is to discover and fix the bottleneck which is not allowing the x-large instances to run at full capacity."""
"DURACLOUD-288","Bug","Storage",1,"MS-AZURE Space item count is off by one","""The number of items listed in an empty AZURE space is -1. The number of items listed in an AZURE space with one content item is 0. etc..."""
"DURACLOUD-287","Bug","UI",1,"Odd characters seemingly replace copyright symbol -- UTF8 issue?","""At the bottom of the DurAdmin UI it says, """"ï¿½2010 DuraSpace.org""""."""
"DURACLOUD-293","Story","Storage",1,"Improve performance for retrieve content metadata in AzureStorageProvider","""Move the generation of content checksum from getContentMetadata to addContent.  Also waiting for feedback from the Azure team to find out why they do not provide the md5 in the eTag."""
"DURACLOUD-299","Story","Services",1,"Cross-Service Clean up","""The clean should include: 1. change order of services to be logical (or possibly alphabetical) 2. change name of services in UI to have the same prefix if they are variations on the same service     - example: Bit Integrity Service - Bulk """
"DURACLOUD-298","Story","Services",1,"Bit Integrity Service: split into two services","""The clean of the Bit Integrity service should include: - remove 'salt' from UI - split the service into two services:  -- Bit Integrity Tools (generate & compare) -- Bit Integrity (verify)"""
"DURACLOUD-295","Bug","UI",1,"When using the previous and next buttons in the DuraCloud Administrator interface, the ""Space Detail"" section on the right disappears.","""When navigating through the list of content items for a space using the previous and next buttons in the DuraCloud Administrator interface, the """"Space Detail"""" section on the right disappears and only reappears once you re-select the space or click on an individual item."""
"DURACLOUD-304","Story","Services",1,"Update Image Transformer service deployment options","""These changes apply to both the Image Transformer and Bulk Image Transformer services:  - Clarify the """"Destination Color Space"""" such that it is not confused with a DuraCloud space - Move file name prefix/suffix options directly under source space"""
"DURACLOUD-303","Story","Services",3,"Simplify deployment of bulk services","""Items to simplify for bulk services (Duplicate on Demand, Bulk Image Conversion, Bulk Bit Integrity Checker):  1. Use a default setting for number and type of instances. The number and type will depend on the service and will require testing to determine a reasonable default. (10 large instances should work for Bulk Bit Integrity, testing by the pilot partners should help narrow in on good defaults for Duplicate on Demand and Bulk Image Conversion)  """
"DURACLOUD-302","Story","UI",1,"Remove ""Location"" selection on service deployment via DurAdmin","""Being able to select an alternate deployment location when deploying a service is a feature to come down the road, but in the meantime, the UI should not display this option when none of the services use it."""
"DURACLOUD-305","Task","Storage",3,"Azure Storage Provider - list space contents contains truncated contentId","""The name attribute returned from IBlobContainer.listBlobs sometimes truncates the contentId.  Instead parse the contentId from the uri attribute until Azure4J fixes this issue - https://sourceforge.net/tracker/?func=detail&aid=3116592&group_id=266876&atid=1135911  http://www.windowsazure4j.org/learn/java_docs/org/soyatec/windowsazure/blob/IBlobProperties.html"""
"DURACLOUD-309","Story","Services|Storage",3,"Audit log service","""This task is to capture and make available to users audit logs which list the activities that have occurred in DuraCloud. There will likely need to be a separate set of logs for storage and services.   Once messaging support has been completed on storage and services, a new service could be created to listen to the messages being sent and store write those to log files which are stored in the user's storage area."""
"DURACLOUD-311","Bug","Services",2,"sync tool syncing .ds_store files from mac","""The sync tool syncs .ds_store files and other peripheral files that are autogenerated by a mac in a folder but that are not actually content that needs to be synced to DuraCloud. Would be nice if the tool knew to automatically ignore these types of files."""
"DURACLOUD-312","Story","Services",1,"ServiceInfo.clone()","""The clone() method needs to be implemented in order for """"deployedServices"""" within ServiceManager.java not to have their SystemConfig data member become null after deployment when it is currently going out of scope."""
"DURACLOUD-314","Bug","Services",3,"Bulk Bit Integrity Service: error allocating memory","""This issue is to resolve the bug recorded at the following link: https://wiki.duraspace.org/display/duracloudpilot/Reported+Issues From Bryan Beecher (ICPSR) on 12/3  The hadoop logs are attached. A brief scan of the logs indicates that the hadoop servers are running out of memory. """
"DURACLOUD-313","Story","Security",2,"Security initialization","""This improvement should disallow updates to the root user security credentials via the REST API."""
"DURACLOUD-315","Story","Dashboard|Report|Storage",13,"Storage Usage Report Service","""Provide a way to generate a report with at least the following information:   - Number of files for each space - Total size of files stored in each space - Average file size for each space - File types (mimetypes) represented in each space  - Total number of files (all spaces) - Total size of all files (all spaces) - Average size of file (all spaces) - File types (mimetypes) represented (all spaces)  - All of the above information for each storage provider in use  These reports should be available for download and should be stored within DuraCloud so that they can be referenced periodically. At some point we may want to provide a way to schedule the running of such reports (monthly).  This would seem to be a good fit for a service which gathers the needed information, formats it, and stores it in an output space.  A REST-api should be exposed for client access to the reports.  This feature was suggested by Markus Wust (NCSU) during a pilot partner meeting on Dec 13, 2010. He was also interested in seeing how the information included in these reports relates to storage costs."""
"DURACLOUD-318","Bug","Services",1,"Bit Integrity Service: Incorrect report when item on list does not exist","""From David Arjanik (Columbia) on 12/15 Was unable to successfully complete Use Case 4: Preservation Monitoring Test. Here's an excerpt from my notes regarding 2.c of the use case test plan:   c. Service Test 1 i. Using the initial listing from Test0 above, create a new listing file with   some MD5s altered   some entire line items removed   some new line items  Arjanik: Done. Altered checksums of first three lines, deleted the next three lines, and added two lines at the end for files not in the DuraCloud instance. Uploaded to """"admin"""" as usecase4-service-test-1.md5  ii. Run fixity service with this altered listing as input as in the previous test  Arjanik: Reconfigured service to run against this new md5 file. Report ran successfully, generating files fingerprints-service-test-1.csv and integrity-report-service-test-1.csv (names I specified in the reconfiguration).  iii. Verify that erroneous entries were identified in the generated report  Arjanik: Downloaded fingerprints-service-test-1.csv and integrity-report-service-test-1.csv. Arjanik: Checked integrity-report-service-test-1.csv. This file is attached. Only one line of report data: | space-id | content-id | 0:admin/usecase4-service-test-1.md5 | 1:admin/fingerprints-service-test-1.csv | status | | Invalid manifest file: newspace | README.txt | Error: metadata is null | for: newspace/README.txt |  Arjanik:    Deleted the new md5 file and the generated report files for this service test from the """"admin"""" space to try again.   Reconfigured and re-deployed the service. Downloaded the results. Same results.   Edited the md5 file and replaced fictitious space """"newspace"""" with """"usecase3"""".   Deleted the old report files and re-deployed the service.   Downloaded the reports. Renamed the integrity report to integrity-report-service-test-1-2nd-try.csv and attached. Results are basically the same as before.   Opened the fingerprints file. The new lines were correctly identified as referring to files that didn't exist in DuraCloud.  The six files that I've attached:  PERFECT MATCH TEST usecase4.md5 - this is the input file listing correct space contents and correct md5 checksums fingerprints.csv - this is the md5 checksum file generated by the Bit Integrity Checker integrity-report.csv - this is the diff report generated by Bit Integrity Checker This test was successful.  ERRORS TEST: - The checksums of the first three files in the list were changed - The next three files were removed from the list. - The last two lines refer to files that are not in our DuraCloud instance. fingerprints-12-15-2010.csv - this file appears to use incorrect formatting in the last two lines, the lines with files that don't exist in the instance. integrity-report-12-15-2010.csv - this is the malformed integrity report.   Service Configuration:  Service Mode: Verify the integrity of a list of items Get integrity information from...: The storage provider Salt: empty Store: AMAZON_S3 (0) Space with input listing: admin Input listing name: usecase4-service-test-1.md5 Output space: admin Output listing name: fingerprints-12-15-2010.csv Output report name: integrity-report-12-15-2010.csv     -------------------  """
"DURACLOUD-320","Bug","UI",1,"Duradmin upload failures for multiple large files","""When uploading multiple files through duradmin, failures frequently occur causing the content to not land in durastore. scenario:  1. select a ~100-MB file 2. upload it five times in a row through duradmin using different content-ids, and not waiting for one to complete before uploading them all 3. verify all five files successfully upload  The scenario above consistently fails."""
"DURACLOUD-319","Bug","Services",2,"Duplicate on Demand: Service failing","""Duplicate on Demand service failed on 12/7  Service Configuration:   Source Space - synctest4   Copy to this store - RACKSPACE (1)   Copy to this space - replicants   Store results file in this space - replicate-out   Working Space - tmp2   Number of Server Instances - 1   Type of Server Instance - Large Instance  Service Final Status:   Job Ended - 2010-12-07 at 04:13:29 PM UTC   Service Status - Job Complete   serviceId - replication-on-demand-service-0.7.1   serviceStatus - STARTED   Job State - FAILED   Job Started - 2010-12-07 at 03:14:37 PM UTC   Job ID - j-9PDVC8SADTPQ  Additional Statistics:   - Run at icpsr.duracloud.org   - synctest4 (source) space has: 74993 items (it is a closed space)   - tmp2 (work) space has: 84 log files (all generated by one run of the service)   - job id j-9PDVC8SADTPQ ran for: 57 minutes before failing   - MapReduce job failed after 57 minutes   - 2 files were successfully duplicated   - In logs: /steps/1/stderr shows 10 task attempts which were all killed after not responding in 10 minutes"""
"DURACLOUD-324","Story","UI",1,"reverse upload history order in the upload window","""It would be nice to reverse the order of the upload history in the upload window, so that more recent and/or in-progress uploads appear at the top instead of the bottom of the popup window. Sort of what the Firefox download window does. Putting the recent ones at the bottom requires the user to scroll down to see the progress bars of the recent uploads."""
"DURACLOUD-326","Bug","UI",1,"DurAdmin incorrectly displaying 0 for space size","""When using DurAdmin to display spaces which are larger than 1000 items, the space size is often mis-reported as being 0, even though there is a listing of items in the space. Also, clicking on the space no longer refreshes the item listing or metadata of a space (this is also true for content items.)"""
"DURACLOUD-325","Bug","UI",1,"Image Viewer Flyout no longer works","""In the past, a content item that had an 'image/*' mimetype would present a link on the image thumbnail (if djatoka service was running) or on the canned picture icon. This link would display a """"flyout"""" image viewer.  Now, clicking on the thumbnail or picture icon has no effect."""
