"issuekey","type","components","storypoint","title","description_text"
"CLI-635","Bug","Core",5,"If you create an Arrow project when the cloud is unstable, then a misleading error message is returned","*Details:* If you create an Arrow project when the cloud is unstable, then a misleading error message is return:    bq. Unable to register the new app with Appcelerator Platform either due to limited connectivity or other unexpected problem. Please retry later using the command 'appc new --import --project-dir /path/to/project' { \[Error: Resource Not Found\]    The {{appc new --import}} command is specific for importing Titanium mobile projects into the platform.    *Steps to reproduce:*  # In terminal, run {{appc new}} when the cloud is unstable  # Select *Arrow app*  # And finish the steps of creating an Arrow project    *Actual:* When the cloud is unstable, the following error message is returned:      *Expected:* Instead of {{appc new --import}}, the messaging should be:    bq. Please retry later using the command 'appc new'."
"CLI-634","Bug","Titanium",8,"Setup does not find latest 4.0.0.RC4","When I run {{appc setup}} the CLI does not find 4.0.0.RC4 while Studio does (see screenshot). Running the command with trace shows it does find 4.0.0.RC4 listed in the releases but somehow it thinks the installed 4.0.0.RC3 is the newest. Running {{appc ti sdk -r}} also lists 4.0.0.RC4.    Trace log:  https://gist.github.com/FokkeZB/27e1c31a9d1808ebcb61#file-console-log-L46"
"CLI-643","Bug","Titanium",2,"Appc ti -v should not print out a banner","h5.Description    When running the command {{appc ti -v}} the command prints the below        Every other version command does not print out a banner so the titanium banner should match the existing behavior for the other commands.    h5.Steps To Reproduce    1. Run {{appc ti -v}}    h5.Actual Result    A banner is printed out    h5.Expected Result    A banner should not be printed out"
"CLI-641","New Feature","Verification",8,"Support switching organizations directly without logging (out and) in","After working with the new CLI and Studio for a while, and being member of multiple organizations I've found it very cumbersome to switch between them.    On the website is a matter of selecting a different organization in the dropdown, but in Studio or CLI there is no such option.    For CLI, you have to run {{appc login}} or {{appc login -o <id>}} if you know the ID by hart. In both cases, you need to enter your username and password again.    The preferred solution would be to be able to do:    "
"CLI-655","Improvement","Core",5,"Implement 'appc info' command","We should implement an {{appc info}} command to display the following:    - Active Appcelerator NPM package version  - Active CLI version  - Active Titanium SDK version  - Studio version (if possible)    As suggested [here|https://jira.appcelerator.org/browse/CLI-606?focusedCommentId=352954&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-352954]"
"CLI-654","Bug","Core",1,"ETIMEDOUT is returned when you publish an Arrow app","*Details:* Occasionally, if you publish an Arrow app, ETIMEDOUT is returned.    *Steps to reproduce:*  # Create an Arrow project on Windows  # Publish the Arrow project: {{DEBUG=* appc publish -l trace}}    *Actual:* ETIMEDOUT is returned:      *Expected:* Appc CLI should be able to handle ETIMEDOUT."
"CLI-658","Bug","Titanium",5,"Encryption fails on Windows when using 64-bit Java","h5.Description    When building a project for device on Windows if the machine is using 64-bit Java then the encryption stage will fail with the following        Switching back to 32-bit Java works.    *Titanium CLI works fine with 64-bit Java*    h5.Steps To Reproduce    1. On a Windows machine check your Java using {{appc ti info -t jdk}}     If you see Program Files (x86) run the following command {{set JAVA_HOME=<64-bit Path}}  2. Create a project using {{appc new}} or use an existing one  3. Build the project using {{appc run -p android -T device --build-only -l trace}}    h5.Actual Result    The build will fail with the above error    h5.Expected Result    The encryption should pass, build should not fail"
"CLI-665","Bug","Core",0,"""appc new"" asks for login without prompting for it","I tried to create a new (Arrow) project and the CLI told me I needed to login first, but without prompting for the login like it used to do, it just exited.        h3. Expected    I'd expected it to prompt for the login directly."
"CLI-664","New Feature","Core",3,"App Preview CLI hook integration","There already is a Ti CLI hook available for App Preview.  Since we're doing this integration, it probably makes sense to ship this with the Ti CLI"
"CLI-667","Bug","Core",8,"Creating an arrow project when logged out fails to register the app","h5.Description    *Checking on platform.appcelerator.com shows that the app is actually created*    When creating an arrow project if your session has expired or you are logged out you will be prompted to log in and then carry on with the creation of the project. When the app is created the following is printed out        Full logs are attached as arrowOutput.txt    h5.Steps To Reproduce    1. Logout of the appc cli using {{appc logout}}  2. Create a new project using {{appc new}}  3. Enter your credentials  4. Select an arrow project and input a name    h5.Actual Result    When the project creation has finished the above message will be printed out    h5.Expected Result    The app should be created successfully "
"CLI-670","Bug","Core",0,"Proxy Server settings not carried through properly",".appcelerator/appc-cli.json is a file that is created on macs.  When users need a proxy server on a corporate network, they need to enter the proxy server in studio and the CLI.  Here are the problems I uncovered with regards to the CLI operation.     1) It looks like the values on both are different, proxy differs from proxyServer.       2) Also, not all parts of the CLI, especially when using Arrow are using the proxy server settings.  Especially on ""appc new"", ""appc login"", etc.. all need to ensure they are carrying over the proxy server settings.       3) We should allow the ability to do a ""appc config set proxyServer"" setting without having it to try to auto - update.  Otherwise, it will keep failing as it does not have the ability to work outside a network.     4) Also, some of the services like appc new are doing the up to 10 tries to try to get the source.  If it's using the wrong proxy server settings, it will lock a user out.       FINAL THOUGTS FOR RESOLUTION  - We had to edit the .appcelerator/appc-cli.json to have the right syntax to finally get it to work right.      - the titianium-connection-test -p proxy server usage seemed to be great  to work. Maybe we need to incorporate a proxy server test to make sure the syntax is right after a user enters it.     "
"CLI-679","Story","Core",8,"Build: Update, Package and Deploy the dependencies ","Unified CLI has a lot of dependencies/modules, and if a few of those modules are updated, then there is a chance that we are missing to include those updated modules in new version of appc-cli.    When we attempt to publish a new version of appc-cli, the proposal is -    - We know a list of dependencies (appc-cli-titanium, arrow, appc-platform-sdk...)  - Look for any code changes (in git) after the latest tag, or any changes after the recent version of appc-cli published date.  - For each modified dependent module,   -- Update the version  -- Publish the npm package  -- Tag a release in the specified branch (4_0_X or 4_1_X)  - Change the package.json of appc-cli with all of the modified module versions.  - Publish appc-cli.  - Tag appc-cli version in the github with the release name."
"CLI-676","Bug","Core",5,"CLI needs better support to handle proxy servers","We need better support to handle proxy servers inside the Unified CLI.  Here are some observations to make from being onsite with Comerica recently:     # if AppC Studio has already defined a proxy, can the CLI just use this setting? Studio will put a ""proxy"" server setting in the {{<HOME>/.appcelerator/appc-cli.json file}}. When you first install the CLI, there is no way to insert a proxyServer settings (it always tries to update without checking if a proxy required to get outside). The only workaround was to hack this file and all a proxyServer setting.  # When both are finally defined ( the proxy for studio + proxy for CLI ), the syntax for both seem to be different.  We had to modify to figure out which one worked.  The titanium-connection-test proxy flag seemed to work great. Maybe we can mirror some of the capability.   # We need to ensure that if the proxy is defined, then it should  follow through all the CLI commands.  Found that some commands may not have passthrough to use the proxy server if it is set.     EXPECTED RESULTS    # Provide an command or option to set the proxy server for CLI before the CLI tries to do ""appc use latest"" or run any initial commands ( as they might not work without a proxy server ).  Maybe the CLI can look for a proxy server to be set through studio and use that as well.   # CLI use the proxy server prior to running any request for external resource if the proxy server is set. "
"CLI-680","Bug","Core",8,"Set proxy details without downloading CLI core package","For customers behind proxy server, they are able to download Appc CLI npm package, but not able to download CLI Core. When they attempt to set the proxy server details using {{appc config set proxyServer <value>}} command, it is attempting to download CLI core before saving the config.    We should let users set the config without downloading CLI Core."
"CLI-683","Bug","Titanium",3,"Appc commands fail with no return output","h5.Description    When running {{appc run}} the command is returning and failing with no output, see below        h5.Steps To Reproduce    1. Run {{appc run}}    h5.Actual Result    The command returns with no output    h5.Expected Result    The commands should run as expected"
"CLI-682","Bug","Titanium",3,"Running appc ti commands fail with Error: Cannot find module './commands/config'","h5.Description    When running appc ti command it fails with the following        h5.Steps To Reproduce    1. Run appc ti    h5.Actual Result    The error above is printed out    h5.Expected Result    The command should not fail"
"CLI-687","Improvement","Titanium",5,"appc new should handle the Alloy --testapp option","The Alloy CLI exposed a new option in version 1.7.0 to copy the test application source when a new project is created.  See linked ticket. It would be nice if the Appc CLI can accept this option when creating a new project.  Right now, you have to create a new classic project, then run the Alloy new command.    So instead of running these commands:      A developer can just run this command:  "
"CLI-692","Bug","Core",1,"Directory permission error","Looks like this API is not passing the right args on a directory permission issue.    "
"CLI-691","Bug","Core",3,"using invalid connector on appc install returns error","I typed in the wrong connector and i get a registry error like it's down.    However, its because the registry api is correctly returning 404. our logic for handling down registry is not handling correctly.  need to fix this.    repro with    DEBUG=* appc install connector/appc.mongodb"
"CLI-699","Improvement","Core",1,"Add banner for trial accounts","Add a lightweight CLI banner for Developer trial account.  "
"CLI-700","Bug","Titanium",5,"If I am an indie user then the CLI should not download Soasta and APM","h5.Description    When creating a project is Soasta and APM are not on my system then the CLI will download them for me, however if I have an indie or team plan then these should not download as I am unable to use them on these plans.    h5.Steps To Reproduce    1. Remove APM and Soasta from your Titanium folder  2. Sign in to an indie account   3. Create a project    h5.Actual Result    Soasta and APM is downloaded for indie and team plans    h5.Expected Result    Soasta and APM should not be downloaded on plans that don't have it"
"CLI-703","Bug","Titanium",5,"When creating an app on prod the process errors with cannot call method 'indexOf' undefined","h5.Description    *This is a regression as when using 4.0.2, project creation has no issues*    When creating a project on production and using the latest CLI in preprod, project creation fails with the below         [This is the line|https://github.com/appcelerator/appc-cli-titanium/blob/master/plugins/new.js#L358] that is failing out    h5.Steps To Reproduce    1. Using the latest appc cli create a project on prod using {{appc new}}    h5.Actual Result    The project creation fails    h5.Expected Result    Project creation should not fail"
"CLI-708","Bug","Core",1,"Login token flag is not removed","*Details:* When you login with the token flag, ""token missing in API definition"" error is returned. *This flag should be removed since it is not supported anymore.* Snippet from the Arrow flow:  {quote}  JeffH  this is not a github token.  this is a security server token.  i don’t think it’s fully supported anymore and we shoudl probably remove it until it is. we don’t support github login tokens  {quote}    *Steps to reproduce:*  # In terminal, login with the token flag: {{appc login --username <EMAIL> --password <PASSWORD> -t <RANDOM_STUFF>}}    *Actual:* {{Error: body parameters: token missing in API definition}} error is returned:      *Expected:* Token flag should be removed since it is not supported anymore."
"CLI-706","Improvement","Registry|Verification",3,"Entitlements should be refreshed before failing over a limit","The following scenario has been causing confusion to several customers. The workaround if often simple, but by the time they or we figure it out, they already have a negative experience with a very crucial and sensitive step in our funnel.. paying us (or claiming their free Indie seat).    h2. Current situation  # User tries to build for ad-hoc or store.  # Studio/CLI says they can't and directs them to billing.  # User claims pays or claims his free Indie/Pro/Team seat.  # User tries to build for ad-hoc or store again.  # Studio/CLI still says they can't.  # User gets frustrated and jumps on the Q&A or email.  # We loose valuable support time to figure it out.    h2. Workaround  The workaround is for the user to logout and then in again, triggering their locally stored entitlements to be refreshed.    h2. Solution  Whenever the CLI/Studio would now abort because of a limitation in the entitlements, it should first refresh the entitlements and check again. Only then it should fail if the entitlements still don't allow the user to do what he wanted.    Related Q&A:    * https://community.appcelerator.com/topic/145/unable-to-package-ios-application-in-new-appcelerator-studio  * https://community.appcelerator.com/topic/487/issue-with-my-account-need-appcelerator-billing-help  * https://community.appcelerator.com/topic/145/unable-to-package-ios-application-in-new-appcelerator-studio  * https://community.appcelerator.com/topic/699/unable-to-publish-android"
"CLI-705","Bug","Titanium",0,"Setup does not install latest GA if a newer beta/RC/nightly is active","If you don't have the latest GA but you are running a newer beta/RC/nightly then {{appc setup}} will not install the latest GA for you and wrongly state that the newer beta/RC/nightly is the latest release:        h2. Expected  I'd expect the setup to install the newest GA and just not activate it if the current activated version is newer. It should say what version it is downloading (currently it's not) and reassure the user that his newer version will remain active:        Related Q&A:  https://community.appcelerator.com/topic/377/4-0-0-rc3-now-available/11"
"CLI-711","Bug","Titanium",3,"Appc run -h from within a Titanium project errors out on Windows with SyntaxError: Unexpected token ILLEGAL","h5.Description      When running {{appc run -h}} or {{appc run --help}} on Windows the command errors out with the below        Comparing the logging against {{appc run}} which run with no problems it appears that they are using a different titanium binary with the -h flag using {{C:\Users\Windo_000\.appcelerator\install\4.1.0-4\package\node_modules\appc-cli-titanium\node_modules\.bin\titanium}} and without the -h {{C:\Users\Windo_000\.appcelerator\install\4.1.0-4\package\node_modules\appc-cli-titanium\node_modules\titanium\bin\titanium}}    h5.Steps to reproduce    1. On a Windows machine run {{appc run -h}}    h5.Actual Result    The command will error out    h5.Expected Result    The command should print out help text"
"CLI-710","Improvement","Core",1,"Show notice banner when running CLI in preproduction","I would like to be able to more easily know if I'm running in preproduction when I run a command.    Print out an explicit banner in the CLI when running a command against pre-production.  This banner shouldn't show normally in production."
"CLI-709","Bug","Titanium",3,"Android classic app crashes on launch with java.lang.IllegalArgumentException due to CLI injected code related to ACS","h5.Steps To Reproduce:  1. Create a classic android app from studio or appc CLI.  2. Build it to an android device/emulator.    h5.Actual Results:  1. The app crashes at the splash screen with error:    2. We saw that when services are enabled on app creation CLI adds this code to the app.js which is causing the crash.    3. When services are enabled after the app has been created the app launches fine.    h5.Expected Results:  1. The app should not crash after launch on splash screen."
"CLI-716","Improvement","Core",1,"Update platform sdk to use new api on login","{{lastname}} property is now available on login response. we can use this instead of calling User.find to get it.    "
